name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
כפר אדומים,8.9,אדום,103.6,0.2718446601941,-0.4096385542169,46,אדום,2022-02-27T00:00:00.000Z,74.86,70.23,50.29,97.3
אלעזר,9.7,אדום,110.3,0.3195876288659,-0.3076923076924,21,אדום,2022-02-27T00:00:00.000Z,86.76,81.13,58.91,85.8
עפרה,6.7,אדום,51.7,0.215909090909,-0.36,33,כתום,2022-02-27T00:00:00.000Z,78.27,71.97,53.25,106.7
מעלה אדומים,6.9,אדום,58.2,0.1498194945848,-0.4907407407408,225,כתום,2022-02-27T00:00:00.000Z,77.50,71.82,55.11,59.5
קרית ארבע,8.6,אדום,58.5,0.2903225806451,-0.5057471264368,48,אדום,2022-02-27T00:00:00.000Z,62.35,55.17,39.65,65.3
אלון שבות,9.5,אדום,163.9,0.2445414847161,-0.2388059701493001,52,אדום,2022-02-27T00:00:00.000Z,מעל 90%,83.57,65.35,167.1
מצפה יריחו,9,אדום,66.3,0.2615384615384,-0.5952380952381,29,אדום,2022-02-27T00:00:00.000Z,59.81,53.22,36.26,113.1
בית אל,8.7,אדום,48.9,0.235294117647,-0.6081081081082,33,אדום,2022-02-27T00:00:00.000Z,67.79,61.24,44.45,55.7
אריאל,9.4,אדום,136.2,0.244391025641,-0.4235537190083,277,אדום,2022-02-27T00:00:00.000Z,71.16,67.91,53.38,135.2
כוכב השחר,7.9,אדום,47.1,0.2592592592592,-0.6764705882352999, קטן מ-15 ,אדום,2022-02-27T00:00:00.000Z,62.80,54.84,37.54,
תקוע,9.1,אדום,71.6,0.2272727272727,-0.5454545454546,22,אדום,2022-02-27T00:00:00.000Z,62.56,56.30,36.70,52.5
אלקנה,8.3,אדום,149.0,0.1951951951951,-0.3655913978495,66,אדום,2022-02-27T00:00:00.000Z,80.85,76.08,60.55,166.7
קדומים,7.7,אדום,76.4,0.2134831460674,-0.6354166666667,41,אדום,2022-02-27T00:00:00.000Z,73.68,68.22,49.95,89.5
