day_date,flue_vaccinations_amount_cum
2021-09-02T00:00:00.000Z,2
2021-09-03T00:00:00.000Z,3
2021-09-04T00:00:00.000Z,4
2021-09-05T00:00:00.000Z,7
2021-09-06T00:00:00.000Z,9
2021-09-08T00:00:00.000Z,10
2021-09-09T00:00:00.000Z,188
2021-09-10T00:00:00.000Z,380
2021-09-11T00:00:00.000Z,462
2021-09-12T00:00:00.000Z,4923
2021-09-13T00:00:00.000Z,13056
2021-09-14T00:00:00.000Z,24035
2021-09-15T00:00:00.000Z,28913
2021-09-16T00:00:00.000Z,29771
2021-09-17T00:00:00.000Z,34617
2021-09-18T00:00:00.000Z,35611
2021-09-19T00:00:00.000Z,52332
2021-09-20T00:00:00.000Z,60428
2021-09-21T00:00:00.000Z,62619
2021-09-22T00:00:00.000Z,73671
2021-09-23T00:00:00.000Z,87634
2021-09-24T00:00:00.000Z,93999
2021-09-25T00:00:00.000Z,95122
2021-09-26T00:00:00.000Z,112521
2021-09-27T00:00:00.000Z,123727
2021-09-28T00:00:00.000Z,126242
2021-09-29T00:00:00.000Z,145925
2021-09-30T00:00:00.000Z,168720
2021-10-01T00:00:00.000Z,177075
2021-10-02T00:00:00.000Z,178678
2021-10-03T00:00:00.000Z,208942
2021-10-04T00:00:00.000Z,235483
2021-10-05T00:00:00.000Z,263564
2021-10-06T00:00:00.000Z,286234
2021-10-07T00:00:00.000Z,314695
2021-10-08T00:00:00.000Z,326224
2021-10-09T00:00:00.000Z,328043
2021-10-10T00:00:00.000Z,362167
2021-10-11T00:00:00.000Z,388874
2021-10-12T00:00:00.000Z,416605
2021-10-13T00:00:00.000Z,436914
2021-10-14T00:00:00.000Z,460567
2021-10-15T00:00:00.000Z,469053
2021-10-16T00:00:00.000Z,470415
2021-10-17T00:00:00.000Z,497780
2021-10-18T00:00:00.000Z,517974
2021-10-19T00:00:00.000Z,539222
2021-10-20T00:00:00.000Z,555730
2021-10-21T00:00:00.000Z,575237
2021-10-22T00:00:00.000Z,581592
2021-10-23T00:00:00.000Z,582513
2021-10-24T00:00:00.000Z,603774
2021-10-25T00:00:00.000Z,620970
2021-10-26T00:00:00.000Z,638705
2021-10-27T00:00:00.000Z,651181
2021-10-28T00:00:00.000Z,656928
2021-10-29T00:00:00.000Z,657795
2021-10-30T00:00:00.000Z,658000
2021-10-31T00:00:00.000Z,662584
2021-11-01T00:00:00.000Z,666865
2021-11-02T00:00:00.000Z,670850
2021-11-03T00:00:00.000Z,674062
2021-11-04T00:00:00.000Z,677158
2021-11-05T00:00:00.000Z,677970
2021-11-06T00:00:00.000Z,678185
2021-11-07T00:00:00.000Z,681127
2021-11-08T00:00:00.000Z,683581
2021-11-09T00:00:00.000Z,686388
2021-11-10T00:00:00.000Z,689099
2021-11-11T00:00:00.000Z,691952
2021-11-12T00:00:00.000Z,692697
