city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,145768,5145,3385,59721,54
בני ברק,57883,3476,2292,16066,170
תל אביב - יפו,43399,3360,2076,59988,73
נתניה,29926,2674,1671,24740,123
פתח תקווה,32817,2594,1619,33827,105
אשדוד,38165,2561,1539,24989,113
חיפה,25240,2010,1253,28455,74
באר שבע,23468,1861,1148,24005,94
ראשון לציון,24899,1856,1191,28609,76
חולון,23611,1778,1162,22236,95
בית שמש,24881,1532,1027,10389,114
אשקלון,18423,1455,880,14730,101
רחובות,18014,1446,943,18291,102
בת ים,15441,1258,773,12211,98
מודיעין עילית,27996,1157,745,4662,146
חדרה,12029,1043,620,10297,108
רמת גן,13093,1034,686,19838,69
רמלה,13373,923,589,7380,121
נתיבות,9718,834,503,4635,207
לוד,11974,812,518,7145,102
קרית אתא,7740,766,465,7484,132
אלעד,14232,752,478,3877,157
ראש העין,8489,739,465,9087,114
קרית גת,10910,705,424,5518,120
הרצליה,7601,651,388,12884,69
אופקים,6600,645,388,3481,192
אום אל-פחם,7307,634,475,4452,112
עפולה,6555,633,402,6359,113
אילת,5113,615,357,7344,109
כפר סבא,7427,602,349,12632,61
עכו,6097,595,409,4615,116
רעננה,6689,588,364,11474,77
טבריה,6570,572,308,4529,125
אור יהודה,6550,506,322,4203,146
באקה אל-גרביה,3692,498,304,3194,166
מודיעין-מכבים-רעות,7742,495,332,12234,56
יבנה,6970,479,283,6515,99
פרדס חנה-כרכור,4822,479,274,5862,114
נהריה,5542,471,270,6171,78
קרית אונו,3408,457,370,6968,121
צפת,6149,428,290,4289,118
נצרת,10636,427,275,4601,54
כרמיאל,3752,425,311,5511,92
טייבה,5564,400,321,3713,90
שדרות,4506,395,273,3085,140
טמרה,4796,393,266,3611,113
הוד השרון,4831,388,258,8576,63
דימונה,3787,380,228,4307,105
מגדל העמק,3668,375,242,3262,143
טירה,3550,362,247,2680,134
ערד,5032,361,182,2622,132
רכסים,4636,358,192,855,277
טירת כרמל,2483,357,250,3845,147
ביתר עילית,13749,354,248,3161,56
יהוד,3226,344,245,4722,118
קרית ביאליק,3890,343,208,4087,84
חריש,2699,336,229,3424,164
רמת השרון,3591,329,210,7410,72
מעלה אדומים,5253,325,240,3934,87
קרית מוצקין,4265,308,195,5540,67
נס ציונה,4183,298,201,5842,65
קרית ים,4091,291,169,4039,75
באר יעקב,3745,287,179,4029,107
רהט,5767,277,161,1713,40
גבעת שמואל,2782,271,194,4864,106
גבעתיים,3638,269,185,7033,49
נוף הגליל,4032,264,136,3506,59
כפר קאסם,3959,262,156,1910,107
קרית שמונה,1993,261,140,2410,118
אור עקיבא,2539,259,160,2198,130
קרית מלאכי,5872,258,137,1861,103
בית שאן,3017,256,146,1566,129
גן יבנה,2657,249,147,3181,111
כפר יונה,2829,243,172,3891,100
גדרה,3027,233,141,3334,92
מעלות-תרשיחא,2358,230,131,2480,100
גבעת זאב,4542,228,145,1833,115
חצור הגלילית,1987,224,139,1135,222
סח'נין,5173,207,149,2334,62
מגאר,2762,204,112,1378,88
שפרעם,4857,201,142,1890,48
עראבה,2956,200,153,2067,75
קלנסווה,2904,198,135,1686,85
קדימה-צורן,2044,196,135,3888,93
מעלה עירון,2262,189,137,1510,123
ג'דיידה-מכר,2706,186,141,1419,89
גני תקווה,2128,183,122,3851,87
ערערה,2439,176,142,1439,87
יקנעם עילית,1871,175,99,2800,75
"כפר חב""ד",2329,172,94,832,246
מבשרת ציון,2590,167,93,2925,71
אריאל,1588,163,94,2574,89
זכרון יעקב,2034,155,106,2804,69
שוהם,1782,149,104,3905,75
טורעאן,1585,148,114,1399,100
כוכב יעקב,2200,143,114,920,155
ג'ת,1596,134,80,1037,108
כפר יאסיף,1252,129,103,1085,120
גבע בנימין,1011,129,94,697,235
תל מונד,997,122,61,3199,93
נשר,1665,121,68,2225,55
תל שבע,807,118,63,522,56
"בסמ""ה",1137,117,72,802,107
אבן יהודה,1171,116,82,2461,86
אעבלין,1587,114,81,847,85
בסמת טבעון,740,114,81,485,143
קרני שומרון,1152,109,76,1497,113
קרית טבעון,1056,106,79,1938,66
מזכרת בתיה,1367,101,64,1878,66
דאלית אל-כרמל,2704,101,76,752,58
כאבול,1511,99,80,815,79
דייר אל-אסד,1529,98,75,736,77
אזור,1726,97,72,1284,79
בנימינה-גבעת עדה,1253,96,48,2092,66
קרית יערים,1880,94,72,601,147
זמר,765,93,67,673,129
טלמון,762,93,86,1134,183
אלפי מנשה,632,93,70,1692,118
פוריידיס,1551,93,49,732,69
קרית עקרון,1455,90,49,1189,84
אבו סנאן,1629,90,58,890,67
ריינה,2010,89,43,715,53
יד בנימין,1003,89,55,693,209
עתלית,801,89,51,1324,98
כפר קרע,2067,89,67,873,46
כפר כנא,2724,88,62,1072,38
ירכא,2286,87,61,1081,55
נחף,1452,86,55,605,63
מג'ד אל-כרום,2386,84,45,459,54
"בני עי""ש",770,82,62,1019,122
אפרת,1340,81,51,1612,68
תקוע,424,79,56,811,186
ירוחם,1405,76,44,1412,70
תפרח,867,75,51,212,335
עומר,552,74,46,1507,93
בועיינה-נוג'ידאת,1141,74,56,616,72
שעב,830,72,57,498,97
ג'סר א-זרקא,1122,71,34,682,47
כפר ברא,516,67,54,368,173
עמנואל,811,67,48,476,151
בית דגן,851,67,41,748,102
טובא-זנגריה,627,67,43,366,97
