averageInfected,begin_date,end_date,isCurrentWeek
1893,2022-05-22T00:00:00.000Z,2022-05-28T00:00:00.000Z,False
2354,2022-05-29T00:00:00.000Z,2022-06-04T00:00:00.000Z,False
4206,2022-06-05T00:00:00.000Z,2022-06-11T00:00:00.000Z,False
7050,2022-06-12T00:00:00.000Z,2022-06-18T00:00:00.000Z,True
