Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,46,73,0,0,1,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7458,0.08,0,1,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24909,32367,0.35,0,1,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44636,77003,0.83,0,1,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62893,139896,1.5,0,1,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73401,213297,2.29,0,1,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38500,251797,2.71,0,1,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32608,284405,3.06,0,1,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104532,388937,4.18,0,1,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,134986,523923,5.63,0,1,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156247,680170,7.31,0,1,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153083,833253,8.96,0,1,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158501,991754,10.66,0,1,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71399,1063153,11.43,0,1,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71717,1134870,12.2,0,1,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149703,1284573,13.81,0,1,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152130,1436703,15.45,1,2,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125127,1561830,16.8,1,3,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103294,1665124,17.91,2,5,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,116011,1781135,19.15,5,10,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66431,1847566,19.87,3,13,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44522,1892088,20.35,25,38,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37616,1929704,20.75,5993,6031,0.06,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21126,1950830,20.98,19253,25284,0.27,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24017,1974847,21.24,35655,60939,0.66,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,52021,2026868,21.8,56859,117798,1.27,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56433,2083301,22.4,68818,186616,2.01,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30723,2114024,22.73,35922,222538,2.39,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29431,2143455,23.05,26003,248541,2.67,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68381,2211836,23.79,84566,333107,3.58,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69705,2281541,24.53,120377,453484,4.88,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72785,2354326,25.32,137770,591254,6.36,0,0,0,1.16,0,98.84
2021-01-20T00:00:00.000Z,76774,2431100,26.14,143676,734930,7.9,0,0,0,1.98,0,98.02
2021-01-21T00:00:00.000Z,69884,2500984,26.89,164333,899263,9.67,0,0,0,2.98,0,97.02
2021-01-22T00:00:00.000Z,37844,2538828,27.3,71072,970335,10.43,0,0,0,3.5,0,96.5
2021-01-23T00:00:00.000Z,39918,2578746,27.73,53554,1023889,11.01,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69049,2647795,28.47,140626,1164515,12.52,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80841,2728636,29.34,139427,1303942,14.02,0,0,0,6.78,0,93.22
2021-01-26T00:00:00.000Z,78634,2807270,30.19,126332,1430274,15.38,0,0,0,8.65,0,91.35
2021-01-27T00:00:00.000Z,77868,2885138,31.03,124957,1555231,16.72,0,0,0,10.56,0,89.44
2021-01-28T00:00:00.000Z,79475,2964613,31.88,130529,1685760,18.13,0,0,0,12.69,0,87.31
2021-01-29T00:00:00.000Z,36623,3001236,32.27,64743,1750503,18.82,0,0,0,13.61,0,86.39
2021-01-30T00:00:00.000Z,34356,3035592,32.64,42732,1793235,19.28,0,0,0,14.3,0,85.7
2021-01-31T00:00:00.000Z,73282,3108874,33.43,59456,1852691,19.92,0,0,0,16.07,0,83.93
2021-02-01T00:00:00.000Z,82434,3191308,34.32,35304,1887995,20.3,0,0,0,17.81,0,82.19
2021-02-02T00:00:00.000Z,70011,3261319,35.07,31019,1919014,20.64,0,0,0,19.35,0,80.65
2021-02-03T00:00:00.000Z,60226,3321545,35.72,51370,1970384,21.19,0,0,0,20.84,0,79.16
2021-02-04T00:00:00.000Z,72539,3394084,36.5,58031,2028415,21.81,0,0,0,22.39,0,77.61
2021-02-05T00:00:00.000Z,33870,3427954,36.86,28746,2057161,22.12,0,0,0,23.15,0,76.85
2021-02-06T00:00:00.000Z,21581,3449535,37.09,22195,2079356,22.36,0,0,0,23.64,0,76.36
2021-02-07T00:00:00.000Z,54037,3503572,37.68,68674,2148030,23.1,0,0,0,24.4,0,75.6
2021-02-08T00:00:00.000Z,58575,3562147,38.31,65391,2213421,23.8,0,0,0,24.95,0,75.05
2021-02-09T00:00:00.000Z,66280,3628427,39.02,67480,2280901,24.53,0,0,0,25.48,0,74.52
2021-02-10T00:00:00.000Z,70479,3698906,39.78,72203,2353104,25.3,0,0,0,26.23,0,73.77
2021-02-11T00:00:00.000Z,81083,3779989,40.65,72007,2425111,26.08,0,0,0,27.08,0,72.92
2021-02-12T00:00:00.000Z,39041,3819030,41.07,37529,2462640,26.48,0,0,0,27.5,0,72.5
2021-02-13T00:00:00.000Z,27419,3846449,41.36,30397,2493037,26.81,0,0,0,27.82,0,72.18
2021-02-14T00:00:00.000Z,74851,3921300,42.17,69018,2562055,27.55,0,0,0,28.76,0,71.24
2021-02-15T00:00:00.000Z,81470,4002770,43.04,75629,2637684,28.36,0,0,0,29.69,0,70.31
2021-02-16T00:00:00.000Z,83357,4086127,43.94,78208,2715892,29.21,0,0,0,30.64,0,69.36
2021-02-17T00:00:00.000Z,61907,4148034,44.61,75562,2791454,30.02,0,0,0,31.56,0,68.44
2021-02-18T00:00:00.000Z,69082,4217116,45.35,79672,2871126,30.87,0,0,0,32.51,0,67.49
2021-02-19T00:00:00.000Z,39603,4256719,45.77,38097,2909223,31.28,0,0,0,33.02,0,66.98
2021-02-20T00:00:00.000Z,31618,4288337,46.11,28691,2937914,31.59,0,0,0,33.43,0,66.57
2021-02-21T00:00:00.000Z,79379,4367716,46.97,78384,3016298,32.44,0,0,0,34.39,0,65.61
2021-02-22T00:00:00.000Z,84987,4452703,47.88,80534,3096832,33.3,0,0,0,35.44,0,64.56
2021-02-23T00:00:00.000Z,77256,4529959,48.71,70402,3167234,34.06,0,0,0,36.47,0,63.53
2021-02-24T00:00:00.000Z,60998,4590957,49.37,63054,3230288,34.74,0,0,0,37.4,0,62.6
2021-02-25T00:00:00.000Z,51658,4642615,49.92,64724,3295012,35.43,0,0,0,38.31,0,61.69
2021-02-26T00:00:00.000Z,25836,4668451,50.2,31978,3326990,35.78,0,0,0,38.76,0,61.24
2021-02-27T00:00:00.000Z,18301,4686752,50.4,21175,3348165,36,0,0,0,39.08,0,60.92
2021-02-28T00:00:00.000Z,40292,4727044,50.83,55834,3403999,36.6,0,0,0,39.92,0,60.08
2021-03-01T00:00:00.000Z,45662,4772706,51.32,61378,3465377,37.27,0,0,0,40.78,0,59.22
2021-03-02T00:00:00.000Z,41114,4813820,51.77,64724,3530101,37.96,0,0,0,41.54,0,58.46
2021-03-03T00:00:00.000Z,41939,4855759,52.22,66710,3596811,38.68,0,0,0,42.25,0,57.75
2021-03-04T00:00:00.000Z,39611,4895370,52.64,79039,3675850,39.53,0,0,0,42.95,0,57.05
2021-03-05T00:00:00.000Z,17278,4912648,52.83,40414,3716264,39.96,0,0,0,43.28,0,56.72
2021-03-06T00:00:00.000Z,10655,4923303,52.94,25320,3741584,40.24,0,0,0,43.5,0,56.5
2021-03-07T00:00:00.000Z,31078,4954381,53.28,72800,3814384,41.02,0,0,0,44.09,0,55.91
2021-03-08T00:00:00.000Z,27296,4981677,53.57,73227,3887611,41.81,0,0,0,44.71,0,55.29
2021-03-09T00:00:00.000Z,26664,5008341,53.86,76545,3964156,42.63,0,0,0,45.37,0,54.63
2021-03-10T00:00:00.000Z,23254,5031595,54.11,58613,4022769,43.26,0,0,0,46.03,0,53.97
2021-03-11T00:00:00.000Z,23221,5054816,54.36,69003,4091772,44,0,0,0,46.76,0,53.24
2021-03-12T00:00:00.000Z,11203,5066019,54.48,41350,4133122,44.45,0,0,0,47.12,0,52.88
2021-03-13T00:00:00.000Z,7907,5073926,54.56,25213,4158335,44.72,0,0,0,47.35,0,52.65
2021-03-14T00:00:00.000Z,20907,5094833,54.79,73891,4232226,45.51,0,0,0,47.99,0,52.01
2021-03-15T00:00:00.000Z,20067,5114900,55,78199,4310425,46.35,0,0,0,48.61,0,51.39
2021-03-16T00:00:00.000Z,18673,5133573,55.2,71414,4381839,47.12,0,0,0,49.23,0,50.77
2021-03-17T00:00:00.000Z,17621,5151194,55.39,58953,4440792,47.75,0,0,0,49.72,0,50.28
2021-03-18T00:00:00.000Z,15968,5167162,55.57,58067,4498859,48.38,0,0,0,50.26,0,49.74
2021-03-19T00:00:00.000Z,6874,5174036,55.64,27926,4526785,48.68,0,0,0,50.56,0,49.44
2021-03-20T00:00:00.000Z,5176,5179212,55.69,15266,4542051,48.84,0,0,0,50.74,0,49.26
2021-03-21T00:00:00.000Z,13110,5192322,55.84,40453,4582504,49.28,0,0,0,51.27,0,48.73
