name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,99.49366760253906,56
יוספטל,,55.38461685180664,1
שמיר,,72.83950805664062,42
וולפסון,,68.08199310302734,21
זיו צפת,,75.79251098632812,52
הלל יפה,,86.40776824951172,24
נהריה,,76.21023559570312,40
ברזילי,,80.16666412353516,63
פוריה,,66.47887420654297,31
סוראסקי,,113.7489318847656,76
בני ציון,,88.22171020507812,46
רבין ק. בילינסון,,97.36527252197266,64
סורוקה,,73.06690216064453,59
מאיר,,73.5218505859375,57
קפלן,,94.40433502197266,25
"רמב""ם",,94.32989501953125,116
הכרמל,,78.5276107788086,74
השרון ק. גולדה,,71.36929321289062,26
הדסה עין כרם,,111.3756637573242,185
הסקוטי,,104.5112762451172,18
סנט וינסנט,,51.49253845214844,6
המשפחה הקדושה,,,0
סנט ג'וזף,,,6
שערי צדק,,,152
אל מקאסד,,,0
לניאדו,,80.50139617919922,17
אוגוסטה ויקטוריה,,,18
מעייני הישועה,,99.0506362915039,17
אסותא אשדוד,,,14
שניידר,,,0
המרכזי בעמק,,72.06896209716797,79
