gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,חודש אחרון,550,1.2,0,0,0,0,1,0.2,55,2.2
זכר,0-9,6 חודשים,21266,4.1,1,0.1,5,0.8,9,0.2,562,3.6
זכר,0-9,שנה,301146,9,5,0.1,20,1,66,0.6,1978,4.9
זכר,0-9,מתחילת קורונה,442754,9.4,8,0.1,34,0.5,125,0.4,3369,3.7
זכר,0-9,3 חודשים,1366,1.4,0,0,1,0.4,1,0.1,102,2.3
נקבה,0-9,חודש אחרון,529,1.1,0,0,1,0.7,0,0,34,1.3
נקבה,0-9,3 חודשים,1552,1.6,0,0,1,0.4,0,0,60,1.3
נקבה,0-9,6 חודשים,19080,3.7,0,0,2,0.3,9,0.2,412,2.6
נקבה,0-9,מתחילת קורונה,364821,7.8,4,0,18,0.3,78,0.2,2707,2.9
נקבה,0-9,שנה,239982,7.2,2,0.1,11,0.5,42,0.4,1583,3.9
זכר,10-19,חודש אחרון,1440,3.1,0,0,0,0,0,0,11,0.4
זכר,10-19,6 חודשים,19258,3.7,0,0,1,0.2,4,0.1,126,0.8
זכר,10-19,שנה,291806,8.7,3,0.1,11,0.5,28,0.3,471,1.2
זכר,10-19,3 חודשים,2883,3,0,0,0,0,0,0,21,0.5
זכר,10-19,מתחילת קורונה,441838,9.4,6,0.1,25,0.4,81,0.2,1096,1.2
נקבה,10-19,חודש אחרון,2024,4.4,0,0,0,0,1,0.2,17,0.7
נקבה,10-19,6 חודשים,21690,4.2,0,0,0,0,6,0.2,138,0.9
נקבה,10-19,שנה,293548,8.8,2,0.1,9,0.4,21,0.2,508,1.3
נקבה,10-19,מתחילת קורונה,433971,9.2,7,0.1,23,0.3,83,0.3,1244,1.4
נקבה,10-19,3 חודשים,4171,4.3,0,0,0,0,2,0.2,25,0.6
זכר,20-29,חודש אחרון,1997,4.3,1,0.7,2,1.4,1,0.2,25,1
זכר,20-29,6 חודשים,22707,4.4,2,0.2,7,1.1,8,0.2,167,1.1
זכר,20-29,3 חודשים,3591,3.7,1,0.4,5,2,2,0.2,39,0.9
זכר,20-29,מתחילת קורונה,272274,5.8,26,0.2,61,0.9,252,0.8,1706,1.9
זכר,20-29,שנה,171897,5.1,4,0.1,17,0.8,49,0.5,544,1.3
נקבה,20-29,חודש אחרון,3158,6.9,0,0,2,1.4,0,0,46,1.8
נקבה,20-29,6 חודשים,32216,6.2,0,0,8,1.2,14,0.4,562,3.6
נקבה,20-29,שנה,264435,7.9,5,0.1,19,0.9,38,0.4,2266,5.6
נקבה,20-29,מתחילת קורונה,387001,8.2,22,0.2,64,1,284,0.9,5488,6
נקבה,20-29,3 חודשים,5985,6.2,0,0,2,0.8,2,0.2,97,2.1
זכר,30-39,חודש אחרון,2271,4.9,0,0,2,1.4,3,0.6,32,1.3
זכר,30-39,6 חודשים,28174,5.4,0,0,5,0.8,18,0.5,222,1.4
זכר,30-39,מתחילת קורונה,273303,5.8,53,0.4,108,1.6,645,2,2401,2.6
זכר,30-39,3 חודשים,4381,4.6,0,0,2,0.8,4,0.4,48,1.1
זכר,30-39,שנה,191473,5.7,11,0.3,34,1.7,78,0.7,683,1.7
נקבה,30-39,חודש אחרון,3270,7.1,0,0,2,1.4,5,1,50,2
נקבה,30-39,6 חודשים,39138,7.5,2,0.2,12,1.8,17,0.5,590,3.7
נקבה,30-39,שנה,290397,8.7,8,0.2,25,1.2,82,0.8,2283,5.7
נקבה,30-39,מתחילת קורונה,394555,8.4,40,0.3,116,1.7,609,1.9,5573,6.1
נקבה,30-39,3 חודשים,6444,6.7,0,0,2,0.8,10,1.1,106,2.3
זכר,40-49,חודש אחרון,2293,5,1,0.7,1,0.7,4,0.8,33,1.3
זכר,40-49,6 חודשים,27453,5.3,6,0.6,11,1.7,37,1,297,1.9
זכר,40-49,3 חודשים,4459,4.6,1,0.4,2,0.8,7,0.8,71,1.6
זכר,40-49,מתחילת קורונה,247958,5.3,126,1.1,272,4.1,1440,4.4,3791,4.1
זכר,40-49,שנה,180096,5.4,23,0.6,57,2.8,178,1.7,886,2.2
נקבה,40-49,חודש אחרון,3966,8.6,2,1.5,2,1.4,1,0.2,26,1
נקבה,40-49,6 חודשים,41482,8,6,0.6,8,1.2,25,0.7,292,1.9
