section,female,male,period
0-9,"{'amount': 1520, 'percentage': 1.6}","{'amount': 1343, 'percentage': 1.4}",3 חודשים
0-9,"{'amount': 18835, 'percentage': 3.7}","{'amount': 20998, 'percentage': 4.1}",6 חודשים
0-9,"{'amount': 518, 'percentage': 1.1}","{'amount': 548, 'percentage': 1.2}",חודש אחרון
0-9,"{'amount': 239878, 'percentage': 7.1}","{'amount': 301071, 'percentage': 9}",שנה
0-9,"{'amount': 364836, 'percentage': 7.8}","{'amount': 442770, 'percentage': 9.4}",מתחילת קורונה
10-19,"{'amount': 4166, 'percentage': 4.3}","{'amount': 2880, 'percentage': 3}",3 חודשים
10-19,"{'amount': 2010, 'percentage': 4.4}","{'amount': 1439, 'percentage': 3.1}",חודש אחרון
10-19,"{'amount': 293506, 'percentage': 8.7}","{'amount': 291771, 'percentage': 8.7}",שנה
10-19,"{'amount': 21395, 'percentage': 4.2}","{'amount': 18936, 'percentage': 3.7}",6 חודשים
10-19,"{'amount': 434024, 'percentage': 9.2}","{'amount': 441877, 'percentage': 9.4}",מתחילת קורונה
20-29,"{'amount': 6022, 'percentage': 6.2}","{'amount': 3627, 'percentage': 3.8}",3 חודשים
20-29,"{'amount': 264457, 'percentage': 7.9}","{'amount': 171926, 'percentage': 5.1}",שנה
20-29,"{'amount': 31942, 'percentage': 6.2}","{'amount': 22540, 'percentage': 4.4}",6 חודשים
20-29,"{'amount': 3155, 'percentage': 6.9}","{'amount': 2006, 'percentage': 4.4}",חודש אחרון
20-29,"{'amount': 387083, 'percentage': 8.2}","{'amount': 272338, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 6457, 'percentage': 6.7}","{'amount': 4410, 'percentage': 4.6}",3 חודשים
30-39,"{'amount': 38695, 'percentage': 7.5}","{'amount': 27910, 'percentage': 5.4}",6 חודשים
30-39,"{'amount': 3256, 'percentage': 7.1}","{'amount': 2278, 'percentage': 4.9}",חודש אחרון
30-39,"{'amount': 290449, 'percentage': 8.7}","{'amount': 191520, 'percentage': 5.7}",שנה
30-39,"{'amount': 394660, 'percentage': 8.4}","{'amount': 273379, 'percentage': 5.8}",מתחילת קורונה
40-49,"{'amount': 7894, 'percentage': 8.2}","{'amount': 4478, 'percentage': 4.6}",3 חודשים
40-49,"{'amount': 40979, 'percentage': 8}","{'amount': 27118, 'percentage': 5.3}",6 חודשים
40-49,"{'amount': 3923, 'percentage': 8.5}","{'amount': 2281, 'percentage': 5}",חודש אחרון
40-49,"{'amount': 272338, 'percentage': 8.1}","{'amount': 180139, 'percentage': 5.4}",שנה
40-49,"{'amount': 357037, 'percentage': 7.6}","{'amount': 248025, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 8362, 'percentage': 8.7}","{'amount': 4675, 'percentage': 4.8}",3 חודשים
50-59,"{'amount': 40547, 'percentage': 7.9}","{'amount': 25148, 'percentage': 4.9}",6 חודשים
50-59,"{'amount': 4035, 'percentage': 8.8}","{'amount': 2345, 'percentage': 5.1}",חודש אחרון
50-59,"{'amount': 198136, 'percentage': 5.9}","{'amount': 129745, 'percentage': 3.9}",שנה
50-59,"{'amount': 253655, 'percentage': 5.4}","{'amount': 175724, 'percentage': 3.7}",מתחילת קורונה
60-69,"{'amount': 8993, 'percentage': 9.3}","{'amount': 6063, 'percentage': 6.3}",3 חודשים
60-69,"{'amount': 42984, 'percentage': 8.4}","{'amount': 29835, 'percentage': 5.8}",6 חודשים
60-69,"{'amount': 4037, 'percentage': 8.8}","{'amount': 2756, 'percentage': 6}",חודש אחרון
60-69,"{'amount': 153331, 'percentage': 4.6}","{'amount': 107699, 'percentage': 3.2}",שנה
60-69,"{'amount': 187408, 'percentage': 4}","{'amount': 138593, 'percentage': 3}",מתחילת קורונה
70-79,"{'amount': 8828, 'percentage': 9.1}","{'amount': 6856, 'percentage': 7.1}",3 חודשים
70-79,"{'amount': 37789, 'percentage': 7.3}","{'amount': 29703, 'percentage': 5.8}",6 חודשים
70-79,"{'amount': 3756, 'percentage': 8.2}","{'amount': 2975, 'percentage': 6.5}",חודש אחרון
70-79,"{'amount': 98344, 'percentage': 2.9}","{'amount': 79184, 'percentage': 2.4}",שנה
70-79,"{'amount': 115795, 'percentage': 2.5}","{'amount': 94958, 'percentage': 2}",מתחילת קורונה
80-89,"{'amount': 4560, 'percentage': 4.7}","{'amount': 3221, 'percentage': 3.3}",3 חודשים
80-89,"{'amount': 18131, 'percentage': 3.5}","{'amount': 13100, 'percentage': 2.5}",6 חודשים
80-89,"{'amount': 2106, 'percentage': 4.6}","{'amount': 1485, 'percentage': 3.2}",חודש אחרון
80-89,"{'amount': 42170, 'percentage': 1.3}","{'amount': 30831, 'percentage': 0.9}",שנה
80-89,"{'amount': 52103, 'percentage': 1.1}","{'amount': 37968, 'percentage': 0.8}",מתחילת קורונה
90+,"{'amount': 1384, 'percentage': 1.4}","{'amount': 759, 'percentage': 0.8}",3 חודשים
90+,"{'amount': 720, 'percentage': 1.6}","{'amount': 396, 'percentage': 0.9}",חודש אחרון
90+,"{'amount': 12029, 'percentage': 0.4}","{'amount': 6479, 'percentage': 0.2}",שנה
90+,"{'amount': 5324, 'percentage': 1}","{'amount': 2802, 'percentage': 0.5}",6 חודשים
90+,"{'amount': 15636, 'percentage': 0.3}","{'amount': 8229, 'percentage': 0.2}",מתחילת קורונה
