name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,104.873420715332,97
אוגוסטה ויקטוריה,,,0
שמיר,,75.64533996582031,42
וולפסון,,74.37774658203125,37
זיו צפת,,81.26801300048828,16
הלל יפה,,98.25242614746094,37
נהריה,,84.24657440185547,13
ברזילי,,,26
פוריה,,77.74647521972656,13
סוראסקי,,127.412467956543,103
בני ציון,,89.3764419555664,17
רבין ק. בילינסון,,85.69725799560547,75
סורוקה,,75.44757080078125,51
מאיר,,82.64781188964844,39
קפלן,,83.56890106201172,48
"רמב""ם",,83.91393280029297,68
הכרמל,,78.73210906982422,13
רבין ק. השרון,,70.53942108154297,18
הדסה עין כרם,,102.6455001831055,48
הסקוטי,,,8
המשפחה הקדושה,,,0
שערי צדק,,98.42041015625,22
לניאדו,,,0
מעייני הישועה,,,0
אסותא אשדוד,,,19
שניידר,,,0
יוספטל,,49.23077011108398,9
סנט וינסנט,,,0
סנט ג'וזף,,,0
אל מקאסד,,,0
המרכזי בעמק,,66.44950866699219,15
