gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,שנה,351593,10.6,5,0.1,23,1,81,0.7,1914,5.1
זכר,0-9,מתחילת קורונה,420011,10.1,7,0.1,31,0.5,112,0.4,2800,3.6
זכר,0-9,6 חודשים,278617,9.9,4,0.2,17,1.2,55,0.8,1417,5.7
זכר,0-9,3 חודשים,28415,6.2,0,0,2,0.5,16,1.1,263,4.2
זכר,0-9,חודש אחרון,3266,4,0,0,1,1.2,2,0.7,51,3.2
נקבה,0-9,חודש אחרון,2686,3.3,0,0,0,0,0,0,41,2.6
נקבה,0-9,6 חודשים,219485,7.8,2,0.1,8,0.6,35,0.5,1173,4.7
נקבה,0-9,שנה,286468,8.7,2,0,8,0.3,54,0.4,1590,4.3
נקבה,0-9,מתחילת קורונה,344502,8.3,5,0,15,0.2,73,0.3,2309,3
נקבה,0-9,3 חודשים,23110,5.1,0,0,2,0.5,4,0.3,221,3.6
זכר,10-19,שנה,324629,9.8,5,0.1,14,0.6,41,0.3,517,1.4
זכר,10-19,מתחילת קורונה,421001,10.2,7,0.1,23,0.4,77,0.3,973,1.3
זכר,10-19,6 חודשים,271098,9.7,4,0.2,9,0.7,24,0.3,347,1.4
זכר,10-19,חודש אחרון,4090,5,0,0,0,0,1,0.3,14,0.9
זכר,10-19,3 חודשים,25059,5.5,0,0,0,0,1,0.1,50,0.8
נקבה,10-19,חודש אחרון,4129,5.1,1,1.8,1,1.2,1,0.3,22,1.4
נקבה,10-19,3 חודשים,26047,5.7,1,0.2,2,0.5,4,0.3,69,1.1
נקבה,10-19,שנה,325355,9.8,4,0.1,16,0.7,34,0.3,599,1.6
נקבה,10-19,מתחילת קורונה,410533,9.9,8,0.1,24,0.4,78,0.3,1111,1.4
נקבה,10-19,6 חודשים,270057,9.6,3,0.1,10,0.7,16,0.2,372,1.5
זכר,20-29,מתחילת קורונה,247590,6,24,0.2,54,0.9,245,0.8,1546,2
זכר,20-29,6 חודשים,147470,5.3,2,0.1,10,0.7,41,0.6,377,1.5
זכר,20-29,שנה,176928,5.3,5,0.1,22,0.9,94,0.8,608,1.6
זכר,20-29,חודש אחרון,3353,4.1,0,0,0,0,3,1,23,1.4
זכר,20-29,3 חודשים,23393,5.1,1,0.2,4,1,7,0.5,90,1.5
