name,coronaOccupancy,normalOccupancy,isolatedTeam
יוספטל,100,,0
שניידר,36,,0
סורוקה,34,,0
סוראסקי,32,,0
הכרמל,25,,0
לניאדו,21,,0
שיבא,17,,0
הלל יפה,14.000000000000002,,0
קפלן,14.000000000000002,,0
נהריה,13,,0
שמיר,12,,0
המרכזי בעמק,12,,0
אסותא אשדוד,12,,0
"רמב""ם",11,,0
ברזילי,10,,0
מאיר,10,,0
רבין ק. בילינסון,9,,0
המשפחה הקדושה,9,,0
פוריה,7.000000000000001,,0
שערי צדק,7.000000000000001,,0
בני ציון,6,,0
הדסה עין כרם,6,,0
הסקוטי,6,,0
זיו צפת,5,,0
סנט ג'וזף,5,,0
אוגוסטה ויקטוריה,5,,0
וולפסון,1,,0
הדסה הר הצופים,1,,0
רבין ק. השרון,0,,0
סנט וינסנט,0,,0
אל מקאסד,0,,0
מעייני הישועה,0,,0
