section,female,male,period
0-9,"{'amount': 198159, 'percentage': 7.9}","{'amount': 264697, 'percentage': 10.6}",3 חודשים
0-9,"{'amount': 267412, 'percentage': 8.8}","{'amount': 341039, 'percentage': 11.3}",שנה
0-9,"{'amount': 324263, 'percentage': 8.4}","{'amount': 409195, 'percentage': 10.6}",מתחילת קורונה
0-9,"{'amount': 212135, 'percentage': 8.2}","{'amount': 278894, 'percentage': 10.8}",6 חודשים
0-9,"{'amount': 15968, 'percentage': 5.8}","{'amount': 21097, 'percentage': 7.7}",חודש אחרון
10-19,"{'amount': 389709, 'percentage': 10.1}","{'amount': 413163, 'percentage': 10.7}",מתחילת קורונה
10-19,"{'amount': 247574, 'percentage': 9.9}","{'amount': 259658, 'percentage': 10.4}",3 חודשים
10-19,"{'amount': 306397, 'percentage': 10.1}","{'amount': 317008, 'percentage': 10.5}",שנה
10-19,"{'amount': 260018, 'percentage': 10}","{'amount': 270300, 'percentage': 10.4}",6 חודשים
10-19,"{'amount': 19753, 'percentage': 7.2}","{'amount': 19922, 'percentage': 7.3}",חודש אחרון
20-29,"{'amount': 215130, 'percentage': 8.3}","{'amount': 139511, 'percentage': 5.4}",6 חודשים
20-29,"{'amount': 208800, 'percentage': 8.4}","{'amount': 135787, 'percentage': 5.4}",3 חודשים
20-29,"{'amount': 24420, 'percentage': 8.9}","{'amount': 16653, 'percentage': 6.1}",חודש אחרון
20-29,"{'amount': 249415, 'percentage': 8.2}","{'amount': 166980, 'percentage': 5.5}",שנה
20-29,"{'amount': 332103, 'percentage': 8.6}","{'amount': 237932, 'percentage': 6.2}",מתחילת קורונה
30-39,"{'amount': 221856, 'percentage': 8.9}","{'amount': 144172, 'percentage': 5.8}",3 חודשים
30-39,"{'amount': 265538, 'percentage': 8.8}","{'amount': 174902, 'percentage': 5.8}",שנה
30-39,"{'amount': 327083, 'percentage': 8.5}","{'amount': 227593, 'percentage': 5.9}",מתחילת קורונה
30-39,"{'amount': 229160, 'percentage': 8.9}","{'amount': 148332, 'percentage': 5.7}",6 חודשים
30-39,"{'amount': 24477, 'percentage': 8.9}","{'amount': 18445, 'percentage': 6.7}",חודש אחרון
40-49,"{'amount': 233736, 'percentage': 7.7}","{'amount': 159534, 'percentage': 5.3}",שנה
40-49,"{'amount': 287123, 'percentage': 7.4}","{'amount': 203620, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 206743, 'percentage': 8}","{'amount': 137947, 'percentage': 5.3}",6 חודשים
40-49,"{'amount': 201513, 'percentage': 8.1}","{'amount': 134362, 'percentage': 5.4}",3 חודשים
40-49,"{'amount': 24096, 'percentage': 8.8}","{'amount': 16939, 'percentage': 6.2}",חודש אחרון
50-59,"{'amount': 131414, 'percentage': 5.3}","{'amount': 88689, 'percentage': 3.6}",3 חודשים
50-59,"{'amount': 149140, 'percentage': 4.9}","{'amount': 102731, 'percentage': 3.4}",שנה
50-59,"{'amount': 187491, 'percentage': 4.9}","{'amount': 135472, 'percentage': 3.5}",מתחילת קורונה
50-59,"{'amount': 133958, 'percentage': 5.2}","{'amount': 90587, 'percentage': 3.5}",6 חודשים
50-59,"{'amount': 18636, 'percentage': 6.8}","{'amount': 12140, 'percentage': 4.4}",חודש אחרון
60-69,"{'amount': 85329, 'percentage': 3.4}","{'amount': 61022, 'percentage': 2.4}",3 חודשים
60-69,"{'amount': 96292, 'percentage': 3.2}","{'amount': 70034, 'percentage': 2.3}",שנה
60-69,"{'amount': 119797, 'percentage': 3.1}","{'amount': 92365, 'percentage': 2.4}",מתחילת קורונה
60-69,"{'amount': 86962, 'percentage': 3.4}","{'amount': 62158, 'percentage': 2.4}",6 חודשים
60-69,"{'amount': 13388, 'percentage': 4.9}","{'amount': 9147, 'percentage': 3.3}",חודש אחרון
70-79,"{'amount': 42230, 'percentage': 1.7}","{'amount': 34548, 'percentage': 1.4}",3 חודשים
70-79,"{'amount': 48057, 'percentage': 1.6}","{'amount': 39428, 'percentage': 1.3}",שנה
70-79,"{'amount': 59893, 'percentage': 1.6}","{'amount': 50534, 'percentage': 1.3}",מתחילת קורונה
70-79,"{'amount': 43032, 'percentage': 1.7}","{'amount': 35161, 'percentage': 1.4}",6 חודשים
70-79,"{'amount': 7663, 'percentage': 2.8}","{'amount': 6162, 'percentage': 2.2}",חודש אחרון
80-89,"{'amount': 17177, 'percentage': 0.7}","{'amount': 12203, 'percentage': 0.5}",3 חודשים
80-89,"{'amount': 20063, 'percentage': 0.7}","{'amount': 14400, 'percentage': 0.5}",שנה
80-89,"{'amount': 27193, 'percentage': 0.7}","{'amount': 19386, 'percentage': 0.5}",מתחילת קורונה
80-89,"{'amount': 17516, 'percentage': 0.7}","{'amount': 12452, 'percentage': 0.5}",6 חודשים
80-89,"{'amount': 2681, 'percentage': 1}","{'amount': 2054, 'percentage': 0.7}",חודש אחרון
90+,"{'amount': 4992, 'percentage': 0.2}","{'amount': 2622, 'percentage': 0.1}",3 חודשים
90+,"{'amount': 8628, 'percentage': 0.2}","{'amount': 4374, 'percentage': 0.1}",מתחילת קורונה
90+,"{'amount': 5885, 'percentage': 0.2}","{'amount': 3096, 'percentage': 0.1}",שנה
90+,"{'amount': 5079, 'percentage': 0.2}","{'amount': 2677, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 689, 'percentage': 0.3}","{'amount': 363, 'percentage': 0.1}",חודש אחרון
