section,female,male,period,order_period
0-9,"{'amount': 13686, 'percentage': 10.6}","{'amount': 13633, 'percentage': 10.6}",חודש אחרון,5
0-9,"{'amount': 71827, 'percentage': 8.2}","{'amount': 74063, 'percentage': 8.4}",שנה,2
0-9,"{'amount': 25555, 'percentage': 11.2}","{'amount': 25692, 'percentage': 11.3}",6 חודשים,3
0-9,"{'amount': 15501, 'percentage': 10.6}","{'amount': 15422, 'percentage': 10.6}",3 חודשים,4
0-9,"{'amount': 77133, 'percentage': 7.9}","{'amount': 79526, 'percentage': 8.1}",מתחילת קורונה,1
10-19,"{'amount': 101134, 'percentage': 10.4}","{'amount': 105930, 'percentage': 10.8}",מתחילת קורונה,1
10-19,"{'amount': 11755, 'percentage': 9.1}","{'amount': 10819, 'percentage': 8.4}",חודש אחרון,5
10-19,"{'amount': 13860, 'percentage': 9.5}","{'amount': 12644, 'percentage': 8.7}",3 חודשים,4
10-19,"{'amount': 23802, 'percentage': 10.5}","{'amount': 21323, 'percentage': 9.4}",6 חודשים,3
10-19,"{'amount': 92312, 'percentage': 10.5}","{'amount': 95517, 'percentage': 10.9}",שנה,2
20-29,"{'amount': 18468, 'percentage': 8.1}","{'amount': 14293, 'percentage': 6.3}",6 חודשים,3
20-29,"{'amount': 10745, 'percentage': 7.4}","{'amount': 8737, 'percentage': 6}",3 חודשים,4
20-29,"{'amount': 9823, 'percentage': 7.6}","{'amount': 7878, 'percentage': 6.1}",חודש אחרון,5
20-29,"{'amount': 92137, 'percentage': 9.4}","{'amount': 81964, 'percentage': 8.4}",מתחילת קורונה,1
20-29,"{'amount': 81617, 'percentage': 9.3}","{'amount': 71576, 'percentage': 8.2}",שנה,2
30-39,"{'amount': 65047, 'percentage': 7.4}","{'amount': 56232, 'percentage': 6.4}",שנה,2
30-39,"{'amount': 17833, 'percentage': 7.8}","{'amount': 13640, 'percentage': 6}",6 חודשים,3
30-39,"{'amount': 11485, 'percentage': 7.9}","{'amount': 8894, 'percentage': 6.1}",3 חודשים,4
30-39,"{'amount': 10329, 'percentage': 8}","{'amount': 8001, 'percentage': 6.2}",חודש אחרון,5
30-39,"{'amount': 72096, 'percentage': 7.4}","{'amount': 63361, 'percentage': 6.5}",מתחילת קורונה,1
40-49,"{'amount': 55996, 'percentage': 6.4}","{'amount': 47766, 'percentage': 5.4}",שנה,2
40-49,"{'amount': 14475, 'percentage': 6.4}","{'amount': 11894, 'percentage': 5.2}",6 חודשים,3
40-49,"{'amount': 10179, 'percentage': 7}","{'amount': 8286, 'percentage': 5.7}",3 חודשים,4
40-49,"{'amount': 8939, 'percentage': 7}","{'amount': 7269, 'percentage': 5.7}",חודש אחרון,5
40-49,"{'amount': 62577, 'percentage': 6.4}","{'amount': 53883, 'percentage': 5.5}",מתחילת קורונה,1
50-59,"{'amount': 9479, 'percentage': 4.2}","{'amount': 7693, 'percentage': 3.4}",6 חודשים,3
50-59,"{'amount': 6759, 'percentage': 4.6}","{'amount': 5646, 'percentage': 3.9}",3 חודשים,4
50-59,"{'amount': 39198, 'percentage': 4.5}","{'amount': 34601, 'percentage': 3.9}",שנה,2
50-59,"{'amount': 44275, 'percentage': 4.5}","{'amount': 39406, 'percentage': 4}",מתחילת קורונה,1
50-59,"{'amount': 6007, 'percentage': 4.7}","{'amount': 4957, 'percentage': 3.9}",חודש אחרון,5
60-69,"{'amount': 4999, 'percentage': 3.4}","{'amount': 4293, 'percentage': 2.9}",3 חודשים,4
60-69,"{'amount': 6648, 'percentage': 2.9}","{'amount': 5500, 'percentage': 2.4}",6 חודשים,3
60-69,"{'amount': 4297, 'percentage': 3.3}","{'amount': 3649, 'percentage': 2.8}",חודש אחרון,5
60-69,"{'amount': 28097, 'percentage': 2.9}","{'amount': 27240, 'percentage': 2.8}",מתחילת קורונה,1
60-69,"{'amount': 24906, 'percentage': 2.8}","{'amount': 23844, 'percentage': 2.7}",שנה,2
70-79,"{'amount': 2493, 'percentage': 1.9}","{'amount': 2218, 'percentage': 1.7}",חודש אחרון,5
70-79,"{'amount': 2901, 'percentage': 2}","{'amount': 2635, 'percentage': 1.8}",3 חודשים,4
70-79,"{'amount': 3706, 'percentage': 1.6}","{'amount': 3258, 'percentage': 1.4}",6 חודשים,3
70-79,"{'amount': 13069, 'percentage': 1.5}","{'amount': 12217, 'percentage': 1.4}",שנה,2
70-79,"{'amount': 14645, 'percentage': 1.5}","{'amount': 13933, 'percentage': 1.4}",מתחילת קורונה,1
80-89,"{'amount': 1360, 'percentage': 0.9}","{'amount': 1140, 'percentage': 0.8}",3 חודשים,4
80-89,"{'amount': 7414, 'percentage': 0.8}","{'amount': 5478, 'percentage': 0.6}",שנה,2
80-89,"{'amount': 1858, 'percentage': 0.8}","{'amount': 1441, 'percentage': 0.6}",6 חודשים,3
80-89,"{'amount': 1218, 'percentage': 0.9}","{'amount': 1009, 'percentage': 0.8}",חודש אחרון,5
80-89,"{'amount': 8435, 'percentage': 0.9}","{'amount': 6209, 'percentage': 0.6}",מתחילת קורונה,1
90+,"{'amount': 3166, 'percentage': 0.3}","{'amount': 1529, 'percentage': 0.2}",מתחילת קורונה,1
90+,"{'amount': 370, 'percentage': 0.3}","{'amount': 219, 'percentage': 0.2}",חודש אחרון,5
90+,"{'amount': 413, 'percentage': 0.3}","{'amount': 236, 'percentage': 0.2}",3 חודשים,4
90+,"{'amount': 581, 'percentage': 0.3}","{'amount': 319, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2727, 'percentage': 0.3}","{'amount': 1333, 'percentage': 0.2}",שנה,2
