name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
עומר,7.5,אדום,50.2,0.0323679727427,-0.1162790697675,58,אדום,2021-08-20T00:00:00.000Z,מעל 90%,89.23,76.6
מתן,6.5,כתום,35.8,0.0232142857142,-0.2777777777778,19,כתום,2021-08-20T00:00:00.000Z,76.64,73.50,52.3
מעלה עירון,5.9,צהוב,20.8,0.0738095238095,1,38,צהוב,2021-08-20T00:00:00.000Z,50.38,44.82,24.8
אלעזר,4.5,צהוב,16.3,0.0148148148148,0, קטן מ-15 ,צהוב,2021-08-20T00:00:00.000Z,72.14,68.30,
אבטין,4.3,ירוק,13.9,0.0459770114942,0, קטן מ-15 ,ירוק,2021-08-20T00:00:00.000Z,57.71,51.85,
קרני שומרון,5.7,כתום,28.4,0.0282608695652,-0.3571428571429,48,כתום,2021-08-20T00:00:00.000Z,60.71,57.15,50.6
חדרה,7.5,אדום,76.7,0.0793071063341,0.2422258592471001,1056,אדום,2021-08-20T00:00:00.000Z,65.66,61.82,106.7
צור הדסה,5.1,כתום,11.2,0.0146137787056,-0.2777777777778,16,כתום,2021-08-20T00:00:00.000Z,53.84,51.02,13.8
אופקים,9.3,אדום,101.6,0.0945714285714,0.7046632124351999,466,אדום,2021-08-20T00:00:00.000Z,56.87,51.54,143.9
שמשית,5.8,צהוב,27.8,0.0224719101123,0, קטן מ-15 ,צהוב,2021-08-20T00:00:00.000Z,86.89,83.52,
צופים,8.6,כתום,65.5,0.0561403508771,0.4545454545454,22,כתום,2021-08-20T00:00:00.000Z,61.17,57.61,90.0
כוכב יאיר,7.4,כתום,43.5,0.0280515542077,0.4615384615384,51,כתום,2021-08-20T00:00:00.000Z,89.72,87.48,58.4
מגאר,8.3,אדום,47.7,0.1035447761194,0.4605263157894,155,אדום,2021-08-20T00:00:00.000Z,64.03,57.99,66.6
לקיה,3.3,ירוק,2.1,0.0090361445783,0, קטן מ-15 ,ירוק,2021-08-20T00:00:00.000Z,25.91,21.55,
מודיעין-מכבים-רעות,7.2,אדום,43.5,0.0317824127129,0.1540616246498001,570,אדום,2021-08-20T00:00:00.000Z,74.40,71.01,60.2
הרצליה,7.1,כתום,53.8,0.042102796438,0.6739811912225,702,כתום,2021-08-20T00:00:00.000Z,75.05,72.24,70.8
מצפה יריחו,8.8,כתום,105.3,0.0764872521246,1.076923076923,33,כתום,2021-08-20T00:00:00.000Z,48.27,43.12,128.7
ג'לג'וליה,4.3,צהוב,11.7,0.0260303687635,0.09090909090900001,29,צהוב,2021-08-20T00:00:00.000Z,52.58,45.53,28.2
מצפה רמון,7,צהוב,44.4,0.0380794701986,1.3,26,צהוב,2021-08-20T00:00:00.000Z,61.07,57.40,50.2
גבעת שמואל,7.6,אדום,63.9,0.051519536903,0.2,242,אדום,2021-08-20T00:00:00.000Z,68.97,65.53,88.9
אזור,7.2,כתום,72.6,0.0703182827535,-0.0303030303031,137,כתום,2021-08-20T00:00:00.000Z,62.50,58.78,103.6
נתניה,7.3,כתום,79.8,0.0782407811001,0.1102117061021,2633,כתום,2021-08-20T00:00:00.000Z,64.41,60.46,117.8
הר אדר,5.8,צהוב,39.1,0.0309477756286,0.3333333333333,20,צהוב,2021-08-20T00:00:00.000Z,83.87,79.81,48.8
עתלית,8.8,אדום,96.7,0.0671798460461,0.6206896551723999,123,אדום,2021-08-20T00:00:00.000Z,61.37,58.67,126.6
קיסריה,8.1,כתום,73.2,0.055330634278,1.2777777777777,47,כתום,2021-08-20T00:00:00.000Z,80.69,77.36,83.9
גדרה,7.7,כתום,76.0,0.0630527817403,0.752,318,כתום,2021-08-20T00:00:00.000Z,64.51,60.87,110.4
אשקלון,8.5,אדום,90.2,0.0847022587268,0.6288532675709,1675,אדום,2021-08-20T00:00:00.000Z,65.04,60.78,114.4
טירת כרמל,7.9,אדום,57.2,0.0718717683557,0.9857142857142001,166,אדום,2021-08-20T00:00:00.000Z,68.91,65.54,68.4
ראש העין,7.4,כתום,70.8,0.0613551940566,0.5288461538461,610,כתום,2021-08-20T00:00:00.000Z,62.69,59.20,90.6
מזכרת בתיה,7.7,כתום,81.5,0.050020500205,0.6621621621621001,158,כתום,2021-08-20T00:00:00.000Z,76.35,72.62,104.7
קדומים,8.3,אדום,67.7,0.0415549597855,0.8235294117647001,40,אדום,2021-08-20T00:00:00.000Z,62.37,58.83,87.4
זכרון יעקב,7.3,כתום,51.5,0.0430298719772,0.4069767441859999,164,כתום,2021-08-20T00:00:00.000Z,71.58,68.36,69.8
נופית,5.4,צהוב,45.9,0.0388692579505,0.2,16,צהוב,2021-08-20T00:00:00.000Z,84.42,81.58,61.3
קרית יערים,9.3,אדום,83.2,0.1328125,0.4054054054053999,62,אדום,2021-08-20T00:00:00.000Z,42.34,33.83,99.2
בית שמש,7.2,כתום,33.0,0.0648906087215,0.6268656716417,563,כתום,2021-08-20T00:00:00.000Z,34.14,29.04,42.6
גן נר,7.8,כתום,66.7,0.0582524271844,0.8,22,כתום,2021-08-20T00:00:00.000Z,80.37,76.59,81.5
כפר יאסיף,8,כתום,34.1,0.0676691729323,1.0588235294117,44,כתום,2021-08-20T00:00:00.000Z,65.67,60.22,42.9
רמלה,7.9,אדום,73.7,0.0902898780294,0.188679245283,776,אדום,2021-08-20T00:00:00.000Z,60.68,54.65,100.9
קרית מוצקין,8.4,אדום,74.8,0.0643939393939,0.3877551020408001,462,אדום,2021-08-20T00:00:00.000Z,75.62,72.24,101.6
פסוטה,5,צהוב,34.5,0.0973451327433,0.1000000000000001, קטן מ-15 ,צהוב,2021-08-20T00:00:00.000Z,71.67,66.80,
מעלות-תרשיחא,7,כתום,46.5,0.0576707726763,-0.06363636363640002,145,כתום,2021-08-20T00:00:00.000Z,68.02,64.03,65.4
טמרה,7.2,צהוב,20.1,0.0556862745098,1.0588235294117,102,צהוב,2021-08-20T00:00:00.000Z,58.50,50.68,29.3
בית יצחק-שער חפר,5.5,צהוב,18.7,0.0129032258064,-0.09090909090910004, קטן מ-15 ,צהוב,2021-08-20T00:00:00.000Z,78.13,74.67,
עלי,6.5,כתום,46.8,0.0460526315789,0.3125,30,כתום,2021-08-20T00:00:00.000Z,52.53,48.63,66.9
עכו,8.4,אדום,61.4,0.0751898114131,0.4205607476635001,413,אדום,2021-08-20T00:00:00.000Z,68.96,63.80,83.4
הוואשלה (שבט),4.9,ירוק,21.3,0.2631578947368,0, קטן מ-15 ,ירוק,2021-08-20T00:00:00.000Z,9.02,7.83,
סאג'ור,6,צהוב,20.6,0.0642857142857,0, קטן מ-15 ,צהוב,2021-08-20T00:00:00.000Z,65.64,58.65,
קרית טבעון,5.9,כתום,30.7,0.0284974093264,-0.2631578947369,89,כתום,2021-08-20T00:00:00.000Z,71.66,69.21,48.7
אכסאל,2.8,ירוק,8.0,0.0229007633587,-0.25, קטן מ-15 ,ירוק,2021-08-20T00:00:00.000Z,59.58,53.37,
פתח תקווה,7.3,אדום,60.2,0.0566987579922,0.1287425149700001,2064,אדום,2021-08-20T00:00:00.000Z,69.52,65.22,82.4
אל סייד,4,ירוק,5.0,0.1875,0, קטן מ-15 ,ירוק,2021-08-20T00:00:00.000Z,5.97,4.82,
קצרין,8.7,כתום,53.3,0.0770712909441,0.9047619047619,59,כתום,2021-08-20T00:00:00.000Z,65.73,62.70,78.6
אבו ג'ווייעד (שבט),5.8,ירוק,45.2,0.0408163265306,1.1,26,ירוק,2021-08-20T00:00:00.000Z,30.26,27.23,55.9
