Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,44,61,0,0,0,0,0,0,0
2020-12-20T00:00:00.000Z,7376,7437,0.08,0,0,0,0,0,0
2020-12-21T00:00:00.000Z,24885,32322,0.35,0,0,0,0,0,0
2020-12-22T00:00:00.000Z,44618,76940,0.83,0,0,0,0,0,0
2020-12-23T00:00:00.000Z,62839,139779,1.5,0,0,0,0,0,0
2020-12-24T00:00:00.000Z,73334,213113,2.29,0,0,0,0,0,0
2020-12-25T00:00:00.000Z,38455,251568,2.71,0,0,0,0,0,0
2020-12-26T00:00:00.000Z,32573,284141,3.06,0,0,0,0,0,0
2020-12-27T00:00:00.000Z,104379,388520,4.18,0,0,0,0,0,0
2020-12-28T00:00:00.000Z,134826,523346,5.63,0,0,0,0,0,0
2020-12-29T00:00:00.000Z,155976,679322,7.31,0,0,0,0,0,0
2020-12-30T00:00:00.000Z,152757,832079,8.95,0,0,0,0,0,0
2020-12-31T00:00:00.000Z,158207,990286,10.65,0,0,0,0,0,0
2021-01-01T00:00:00.000Z,71249,1061535,11.42,0,0,0,0,0,0
2021-01-02T00:00:00.000Z,71631,1133166,12.19,0,0,0,0,0,0
2021-01-03T00:00:00.000Z,149430,1282596,13.79,0,0,0,0,0,0
2021-01-04T00:00:00.000Z,151865,1434461,15.43,1,1,0,0,0,0
2021-01-05T00:00:00.000Z,124879,1559340,16.77,0,1,0,0,0,0
2021-01-06T00:00:00.000Z,103082,1662422,17.88,1,2,0,0,0,0
2021-01-07T00:00:00.000Z,115836,1778258,19.12,5,7,0,0,0,0
2021-01-08T00:00:00.000Z,66307,1844565,19.84,3,10,0,0,0,0
2021-01-09T00:00:00.000Z,44459,1889024,20.31,22,32,0,0,0,0
2021-01-10T00:00:00.000Z,37546,1926570,20.72,5988,6020,0.06,0,0,0
2021-01-11T00:00:00.000Z,21023,1947593,20.94,19239,25259,0.27,0,0,0
2021-01-12T00:00:00.000Z,23915,1971508,21.2,35640,60899,0.65,0,0,0
2021-01-13T00:00:00.000Z,51928,2023436,21.76,56822,117721,1.27,0,0,0
2021-01-14T00:00:00.000Z,56303,2079739,22.36,68763,186484,2.01,0,0,0
2021-01-15T00:00:00.000Z,30623,2110362,22.69,35886,222370,2.39,0,0,0
2021-01-16T00:00:00.000Z,29371,2139733,23.01,25978,248348,2.67,0,0,0
2021-01-17T00:00:00.000Z,68259,2207992,23.74,84472,332820,3.58,0,0,0
2021-01-18T00:00:00.000Z,69529,2277521,24.49,120238,453058,4.87,0,0,0
2021-01-19T00:00:00.000Z,72601,2350122,25.27,137560,590618,6.35,0,0,0
2021-01-20T00:00:00.000Z,76551,2426673,26.1,143439,734057,7.89,0,0,0
2021-01-21T00:00:00.000Z,69629,2496302,26.84,164011,898068,9.66,0,0,0
2021-01-22T00:00:00.000Z,37722,2534024,27.25,70941,969009,10.42,0,0,0
2021-01-23T00:00:00.000Z,39859,2573883,27.68,53482,1022491,11,0,0,0
2021-01-24T00:00:00.000Z,68942,2642825,28.42,140367,1162858,12.5,0,0,0
2021-01-25T00:00:00.000Z,80744,2723569,29.29,139201,1302059,14,0,0,0
2021-01-26T00:00:00.000Z,78491,2802060,30.13,126103,1428162,15.36,0,0,0
2021-01-27T00:00:00.000Z,77706,2879766,30.97,124740,1552902,16.7,0,0,0
2021-01-28T00:00:00.000Z,79413,2959179,31.82,130319,1683221,18.1,0,0,0
2021-01-29T00:00:00.000Z,36522,2995701,32.21,64631,1747852,18.8,0,0,0
2021-01-30T00:00:00.000Z,34295,3029996,32.58,42669,1790521,19.25,0,0,0
2021-01-31T00:00:00.000Z,73188,3103184,33.37,59352,1849873,19.89,0,0,0
2021-02-01T00:00:00.000Z,82286,3185470,34.26,35217,1885090,20.27,0,0,0
2021-02-02T00:00:00.000Z,69871,3255341,35.01,30958,1916048,20.6,0,0,0
2021-02-03T00:00:00.000Z,60082,3315423,35.65,51284,1967332,21.16,0,0,0
2021-02-04T00:00:00.000Z,72404,3387827,36.43,57931,2025263,21.78,0,0,0
2021-02-05T00:00:00.000Z,33780,3421607,36.79,28665,2053928,22.09,0,0,0
2021-02-06T00:00:00.000Z,21539,3443146,37.03,22142,2076070,22.32,0,0,0
2021-02-07T00:00:00.000Z,53953,3497099,37.61,68549,2144619,23.06,0,0,0
2021-02-08T00:00:00.000Z,58487,3555586,38.23,65207,2209826,23.76,0,0,0
2021-02-09T00:00:00.000Z,66129,3621715,38.95,67301,2277127,24.49,0,0,0
2021-02-10T00:00:00.000Z,70343,3692058,39.7,71976,2349103,25.26,0,0,0
2021-02-11T00:00:00.000Z,80906,3772964,40.57,71580,2420683,26.03,0,0,0
2021-02-12T00:00:00.000Z,38943,3811907,40.99,37419,2458102,26.43,0,0,0
2021-02-13T00:00:00.000Z,27389,3839296,41.29,30358,2488460,26.76,0,0,0
2021-02-14T00:00:00.000Z,74743,3914039,42.09,68886,2557346,27.5,0,0,0
2021-02-15T00:00:00.000Z,81325,3995364,42.96,75499,2632845,28.31,0,0,0
2021-02-16T00:00:00.000Z,83327,4078691,43.86,78053,2710898,29.15,0,0,0
2021-02-17T00:00:00.000Z,61802,4140493,44.52,75359,2786257,29.96,0,0,0
2021-02-18T00:00:00.000Z,68981,4209474,45.27,79512,2865769,30.82,0,0,0
2021-02-19T00:00:00.000Z,39566,4249040,45.69,37997,2903766,31.23,0,0,0
2021-02-20T00:00:00.000Z,31585,4280625,46.03,28650,2932416,31.53,0,0,0
2021-02-21T00:00:00.000Z,79322,4359947,46.88,78372,3010788,32.38,0,0,0
2021-02-22T00:00:00.000Z,84886,4444833,47.8,80376,3091164,33.24,0,0,0
2021-02-23T00:00:00.000Z,77197,4522030,48.63,70244,3161408,34,0,0,0
2021-02-24T00:00:00.000Z,60883,4582913,49.28,62887,3224295,34.67,0,0,0
2021-02-25T00:00:00.000Z,51543,4634456,49.84,64568,3288863,35.37,0,0,0
2021-02-26T00:00:00.000Z,25761,4660217,50.11,31890,3320753,35.71,0,0,0
2021-02-27T00:00:00.000Z,18260,4678477,50.31,21132,3341885,35.94,0,0,0
2021-02-28T00:00:00.000Z,40170,4718647,50.74,55734,3397619,36.54,0,0,0
2021-03-01T00:00:00.000Z,45515,4764162,51.23,61275,3458894,37.2,0,0,0
2021-03-02T00:00:00.000Z,41006,4805168,51.67,64545,3523439,37.89,0,0,0
2021-03-03T00:00:00.000Z,41789,4846957,52.12,66575,3590014,38.61,0,0,0
2021-03-04T00:00:00.000Z,39479,4886436,52.55,78860,3668874,39.45,0,0,0
2021-03-05T00:00:00.000Z,17165,4903601,52.73,40326,3709200,39.89,0,0,0
2021-03-06T00:00:00.000Z,10568,4914169,52.84,25281,3734481,40.16,0,0,0
2021-03-07T00:00:00.000Z,30978,4945147,53.18,72691,3807172,40.94,0,0,0
2021-03-08T00:00:00.000Z,27160,4972307,53.47,73094,3880266,41.73,0,0,0
2021-03-09T00:00:00.000Z,26503,4998810,53.75,76487,3956753,42.55,0,0,0
2021-03-10T00:00:00.000Z,23097,5021907,54,58515,4015268,43.18,0,0,0
2021-03-11T00:00:00.000Z,23063,5044970,54.25,68897,4084165,43.92,0,0,0
2021-03-12T00:00:00.000Z,11098,5056068,54.37,41305,4125470,44.36,0,0,0
2021-03-13T00:00:00.000Z,7850,5063918,54.45,25184,4150654,44.63,0,0,0
2021-03-14T00:00:00.000Z,20825,5084743,54.68,73843,4224497,45.43,0,0,0
2021-03-15T00:00:00.000Z,19923,5104666,54.89,78071,4302568,46.27,0,0,0
2021-03-16T00:00:00.000Z,18535,5123201,55.09,71367,4373935,47.04,0,0,0
2021-03-17T00:00:00.000Z,17499,5140700,55.28,58845,4432780,47.67,0,0,0
2021-03-18T00:00:00.000Z,15834,5156534,55.45,57975,4490755,48.29,0,0,0
2021-03-19T00:00:00.000Z,6749,5163283,55.52,27875,4518630,48.59,0,0,0
2021-03-20T00:00:00.000Z,5122,5168405,55.58,15232,4533862,48.75,0,0,0
2021-03-21T00:00:00.000Z,13036,5181441,55.72,40371,4574233,49.19,0,0,0
2021-03-22T00:00:00.000Z,13355,5194796,55.86,40380,4614613,49.62,0,0,0
2021-03-23T00:00:00.000Z,2603,5197399,55.89,7156,4621769,49.7,0,0,0
2021-03-24T00:00:00.000Z,10794,5208193,56.01,46359,4668128,50.2,0,0,0
2021-03-25T00:00:00.000Z,10038,5218231,56.11,35271,4703399,50.58,0,0,0
2021-03-26T00:00:00.000Z,4007,5222238,56.16,13220,4716619,50.72,0,0,0
2021-03-27T00:00:00.000Z,1710,5223948,56.18,4201,4720820,50.77,0,0,0
2021-03-28T00:00:00.000Z,2038,5225986,56.2,4552,4725372,50.81,0,0,0
2021-03-29T00:00:00.000Z,6770,5232756,56.27,29868,4755240,51.14,0,0,0
2021-03-30T00:00:00.000Z,7661,5240417,56.35,22239,4777479,51.37,0,0,0
2021-03-31T00:00:00.000Z,7955,5248372,56.44,19260,4796739,51.58,0,0,0
2021-04-01T00:00:00.000Z,7944,5256316,56.52,18472,4815211,51.78,0,0,0
