city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
תל אביב - יפו,35821,3637,2635,73082,79
אשדוד,31097,3189,2511,29296,141
נתניה,24212,2749,1896,28096,127
ירושלים,135479,2729,2055,54887,29
ראשון לציון,20240,2517,1787,34246,103
פתח תקווה,27062,2156,1530,33083,87
באר שבע,19019,1951,1389,27299,98
אשקלון,14985,1819,1382,19259,126
חיפה,20208,1758,1285,30447,65
חולון,19202,1745,1316,23126,93
רחובות,14623,1713,1272,19793,121
בני ברק,50616,1389,1074,9534,68
רמת גן,10684,1224,865,22861,82
בת ים,12551,1142,828,14142,89
חדרה,9534,1125,811,11323,116
קרית גת,9048,965,750,7234,164
לוד,10225,849,639,8585,106
רמלה,11396,838,622,7891,110
הרצליה,6093,739,572,15745,78
ערד,3370,731,644,4603,267
רעננה,5429,699,477,14296,91
ראש העין,6795,641,490,9272,99
כפר סבא,6006,627,446,16836,64
קרית אתא,5816,615,488,6701,106
יבנה,5751,606,462,6850,125
בית שמש,21211,595,485,7575,44
אלעד,12439,581,489,3429,121
מודיעין-מכבים-רעות,6453,569,407,14787,64
עפולה,5216,561,388,6477,100
אילת,3514,511,414,7330,90
קרית מוצקין,3321,480,351,6425,105
אופקים,5021,464,332,4126,138
טבריה,5236,456,363,4645,99
נהריה,4420,442,324,5893,73
אור יהודה,5339,433,330,4597,125
נתיבות,7920,427,337,3377,106
עכו,4893,426,283,4969,83
פרדס חנה-כרכור,3785,410,264,6576,97
הוד השרון,3960,402,283,9926,66
נס ציונה,3366,399,286,8130,87
רכסים,3555,393,354,1847,304
גבעתיים,2969,392,285,9370,71
קרית מלאכי,5182,388,277,2775,155
קרית ים,3258,381,275,4783,98
נצרת,9754,379,272,4980,48
קרית ביאליק,3034,377,258,5126,93
מגדל העמק,2731,373,281,3612,143
רמת השרון,2892,366,269,8376,81
בית שאן,2339,349,281,2570,176
באר יעקב,2965,335,252,4756,125
צפת,5366,331,235,2850,91
שדרות,3656,320,243,2819,113
גדרה,2457,319,234,4368,126
מודיעין עילית,25611,301,274,2178,38
"כפר חב""ד",1954,285,206,1746,407
מעלה אדומים,4539,284,239,4282,76
קרית אונו,2587,278,198,5939,74
כפר יונה,2294,274,196,3779,113
דימונה,3011,270,190,3665,75
גבעת שמואל,2237,251,182,4060,98
כרמיאל,2975,244,172,3909,53
נוף הגליל,3335,239,169,4305,54
יהוד,2556,212,150,4149,73
גן יבנה,2090,209,183,2980,93
קדימה-צורן,1643,189,126,2935,90
אור עקיבא,2046,189,122,1998,95
טירת כרמל,1717,181,146,2250,75
יקנעם עילית,1454,167,129,2698,71
מזכרת בתיה,1092,165,129,2811,108
זכרון יעקב,1708,161,115,3291,71
מבשרת ציון,2223,157,119,3145,67
מעלות-תרשיחא,1931,156,115,2246,68
מגאר,2377,154,107,1201,67
ביתר עילית,13096,151,126,1406,24
חריש,2054,148,75,1726,72
טירה,3052,147,98,2302,54
רהט,5222,146,110,1946,21
שוהם,1471,144,110,3400,72
אום אל-פחם,6428,142,107,2110,25
נשר,1301,142,106,2621,65
קרית עקרון,1170,137,100,1471,128
סח'נין,4777,137,104,1868,41
עתלית,565,132,106,1633,145
גני תקווה,1736,131,90,3377,63
אזור,1489,130,79,1686,106
תל מונד,724,128,104,2631,98
שפרעם,4378,122,97,1901,29
אבן יהודה,897,121,94,2670,90
טייבה,4950,113,77,2791,25
אריאל,1254,109,76,2197,60
עראבה,2573,105,75,1474,39
קרית שמונה,1537,102,84,1789,46
טמרה,4059,102,72,1569,29
קרית טבעון,825,97,69,2249,61
יפיע,2359,96,79,979,49
כפר קרע,1868,96,71,988,49
גבעת זאב,3949,95,72,1308,48
בנימינה-גבעת עדה,1018,93,74,2769,64
ג'דיידה-מכר,2304,90,60,1116,43
דאלית אל-כרמל,2460,84,73,656,48
ירוחם,1137,83,74,1221,77
באקה אל-גרביה,2934,78,49,1410,26
בית דגן,695,75,54,1065,114
שלומי,577,75,59,659,109
חצור הגלילית,1585,74,59,794,73
יד בנימין,800,69,59,715,162
כפר קאסם,3561,66,45,1341,27
ערערה,2169,63,38,866,31
קרית יערים,1627,62,51,441,97
אבו סנאן,1475,62,45,867,46
מיתר,543,61,50,1728,58
אפרת,1187,59,49,1860,49
קצרין,389,59,41,693,77
ריינה,1851,56,40,680,33
אורנית,593,56,42,1489,62
דייר חנא,1554,55,45,595,51
