section,female,male,period
0-9,"{'amount': 27, 'percentage': 0.6}","{'amount': 39, 'percentage': 0.8}",3 חודשים
0-9,"{'amount': 55, 'percentage': 0.5}","{'amount': 80, 'percentage': 0.7}",שנה
0-9,"{'amount': 37, 'percentage': 0.5}","{'amount': 54, 'percentage': 0.8}",6 חודשים
0-9,"{'amount': 4, 'percentage': 0.6}","{'amount': 5, 'percentage': 0.7}",חודש אחרון
0-9,"{'amount': 72, 'percentage': 0.3}","{'amount': 112, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 9, 'percentage': 0.2}","{'amount': 15, 'percentage': 0.3}",3 חודשים
10-19,"{'amount': 34, 'percentage': 0.3}","{'amount': 43, 'percentage': 0.4}",שנה
10-19,"{'amount': 16, 'percentage': 0.2}","{'amount': 27, 'percentage': 0.4}",6 חודשים
10-19,"{'amount': 1, 'percentage': 0.1}","{'amount': 1, 'percentage': 0.1}",חודש אחרון
10-19,"{'amount': 77, 'percentage': 0.3}","{'amount': 78, 'percentage': 0.3}",מתחילת קורונה
20-29,"{'amount': 15, 'percentage': 0.3}","{'amount': 25, 'percentage': 0.5}",3 חודשים
20-29,"{'amount': 98, 'percentage': 0.8}","{'amount': 91, 'percentage': 0.8}",שנה
20-29,"{'amount': 30, 'percentage': 0.4}","{'amount': 42, 'percentage': 0.6}",6 חודשים
20-29,"{'amount': 1, 'percentage': 0.1}","{'amount': 3, 'percentage': 0.4}",חודש אחרון
20-29,"{'amount': 270, 'percentage': 0.9}","{'amount': 242, 'percentage': 0.8}",מתחילת קורונה
30-39,"{'amount': 42, 'percentage': 0.9}","{'amount': 45, 'percentage': 0.9}",3 חודשים
30-39,"{'amount': 231, 'percentage': 1.9}","{'amount': 212, 'percentage': 1.8}",שנה
30-39,"{'amount': 73, 'percentage': 1.1}","{'amount': 64, 'percentage': 0.9}",6 חודשים
30-39,"{'amount': 9, 'percentage': 1.3}","{'amount': 6, 'percentage': 0.9}",חודש אחרון
30-39,"{'amount': 592, 'percentage': 2.1}","{'amount': 624, 'percentage': 2.2}",מתחילת קורונה
40-49,"{'amount': 54, 'percentage': 1.1}","{'amount': 93, 'percentage': 1.9}",3 חודשים
40-49,"{'amount': 332, 'percentage': 2.8}","{'amount': 467, 'percentage': 3.9}",שנה
40-49,"{'amount': 94, 'percentage': 1.4}","{'amount': 153, 'percentage': 2.3}",6 חודשים
40-49,"{'amount': 5, 'percentage': 0.7}","{'amount': 11, 'percentage': 1.6}",חודש אחרון
40-49,"{'amount': 965, 'percentage': 3.4}","{'amount': 1397, 'percentage': 4.9}",מתחילת קורונה
50-59,"{'amount': 134, 'percentage': 2.8}","{'amount': 213, 'percentage': 4.4}",3 חודשים
50-59,"{'amount': 531, 'percentage': 4.4}","{'amount': 708, 'percentage': 5.9}",שנה
50-59,"{'amount': 211, 'percentage': 3.1}","{'amount': 311, 'percentage': 4.6}",6 חודשים
50-59,"{'amount': 14, 'percentage': 2}","{'amount': 26, 'percentage': 3.7}",חודש אחרון
50-59,"{'amount': 1562, 'percentage': 5.4}","{'amount': 2221, 'percentage': 7.7}",מתחילת קורונה
60-69,"{'amount': 319, 'percentage': 6.6}","{'amount': 413, 'percentage': 8.5}",3 חודשים
60-69,"{'amount': 875, 'percentage': 7.3}","{'amount': 1161, 'percentage': 9.7}",שנה
60-69,"{'amount': 435, 'percentage': 6.4}","{'amount': 600, 'percentage': 8.8}",6 חודשים
60-69,"{'amount': 41, 'percentage': 5.8}","{'amount': 56, 'percentage': 8}",חודש אחרון
60-69,"{'amount': 2200, 'percentage': 7.7}","{'amount': 3253, 'percentage': 11.3}",מתחילת קורונה
70-79,"{'amount': 509, 'percentage': 10.5}","{'amount': 693, 'percentage': 14.3}",3 חודשים
70-79,"{'amount': 1198, 'percentage': 10}","{'amount': 1521, 'percentage': 12.7}",שנה
70-79,"{'amount': 711, 'percentage': 10.5}","{'amount': 936, 'percentage': 13.8}",6 חודשים
70-79,"{'amount': 60, 'percentage': 8.5}","{'amount': 101, 'percentage': 14.4}",חודש אחרון
70-79,"{'amount': 2753, 'percentage': 9.6}","{'amount': 3633, 'percentage': 12.7}",מתחילת קורונה
80-89,"{'amount': 728, 'percentage': 15}","{'amount': 754, 'percentage': 15.5}",3 חודשים
80-89,"{'amount': 1551, 'percentage': 12.9}","{'amount': 1505, 'percentage': 12.5}",שנה
80-89,"{'amount': 1035, 'percentage': 15.2}","{'amount': 1000, 'percentage': 14.7}",6 חודשים
80-89,"{'amount': 112, 'percentage': 16}","{'amount': 105, 'percentage': 15}",חודש אחרון
80-89,"{'amount': 3126, 'percentage': 10.9}","{'amount': 3011, 'percentage': 10.5}",מתחילת קורונה
90+,"{'amount': 402, 'percentage': 8.3}","{'amount': 322, 'percentage': 6.6}",3 חודשים
90+,"{'amount': 789, 'percentage': 6.6}","{'amount': 537, 'percentage': 4.5}",שנה
90+,"{'amount': 542, 'percentage': 8}","{'amount': 420, 'percentage': 6.2}",6 חודשים
90+,"{'amount': 75, 'percentage': 10.7}","{'amount': 66, 'percentage': 9.4}",חודש אחרון
90+,"{'amount': 1504, 'percentage': 5.2}","{'amount': 1012, 'percentage': 3.5}",מתחילת קורונה
