priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,ניו זילנד,כתום,2,80,1,1.25,2022-04-30T00:00:00.000Z,1,0
LastMonth,סנגל,כתום,2,65,2,3.08,2022-04-30T00:00:00.000Z,2,0
LastMonth,עומן,כתום,2,19,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,תוניסיה,כתום,2,32,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,איי קוק,כתום,2,2,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,תורכיה,כתום,2,58172,853,1.47,2022-04-30T00:00:00.000Z,813,40
LastMonth,טנזניה,כתום,2,2238,58,2.59,2022-04-30T00:00:00.000Z,58,0
LastMonth,בלגיה,כתום,2,10200,194,1.9,2022-04-30T00:00:00.000Z,173,21
LastMonth,קובה,כתום,2,34,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,ונצואלה,כתום,2,38,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,מדגסקר,כתום,2,4,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,לסוטו,כתום,2,1,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,גיברלטר,כתום,2,19,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,טיוואן,כתום,2,54,1,1.85,2022-04-30T00:00:00.000Z,1,0
LastMonth,פאפואה,כתום,2,6,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,סיירה ליאונה,כתום,2,4,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,סאו טומה ופרינציפה,כתום,2,3,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,רפ מרכז אפריקנית,כתום,2,3,1,33.33,2022-04-30T00:00:00.000Z,1,0
LastMonth,ארמניה,כתום,2,200,1,0.5,2022-04-30T00:00:00.000Z,1,0
LastMonth,עירק,כתום,2,16,1,6.25,2022-04-30T00:00:00.000Z,0,1
LastMonth,אנגליה,כתום,2,1,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,פיליפינים,כתום,2,1100,7,0.64,2022-04-30T00:00:00.000Z,7,0
LastMonth,אנדורה,כתום,2,15,2,13.33,2022-04-30T00:00:00.000Z,2,0
LastMonth,מיאנמר (בורמה),כתום,2,6,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,הודו,כתום,2,2749,33,1.2,2022-04-30T00:00:00.000Z,32,1
LastMonth,טוגו,כתום,2,13,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,גרנדה,כתום,2,9,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,קלדוניה החדשה,כתום,2,1,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,ויטנאם,כתום,2,90,3,3.33,2022-04-30T00:00:00.000Z,3,0
LastMonth,אקואדור,כתום,2,288,0,0,2022-04-30T00:00:00.000Z,0,0
LastMonth,האנטילים ההולנדים,כתום,2,9,0,0,2022-04-30T00:00:00.000Z,0,0
