name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,102.8480987548828,39
יוספטל,,53.84615325927734,10
שמיר,,72.83950805664062,21
וולפסון,,74.52415466308594,18
זיו צפת,,77.80979919433594,21
הלל יפה,,88.34951782226562,20
נהריה,,74.52054595947266,37
ברזילי,,75.82781219482422,23
פוריה,,63.38028335571289,19
סוראסקי,,118.616569519043,27
בני ציון,,89.60739135742188,5
רבין ק. בילינסון,,89.46107482910156,47
סורוקה,,82.53692626953125,31
מאיר,,85.218505859375,20
קפלן,,93.68231201171875,29
"רמב""ם",,89.3442611694336,23
הכרמל,,88.34355926513672,10
השרון ק. גולדה,,57.26140975952148,5
הדסה עין כרם,,,41
הסקוטי,,30.07518768310547,1
סנט וינסנט,,,0
המשפחה הקדושה,,,0
סנט ג'וזף,,,2
שערי צדק,,100.6142501831055,14
אל מקאסד,,,0
לניאדו,,81.33704376220703,30
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,92.72151947021484,10
אסותא אשדוד,,,9
שניידר,,,0
המרכזי בעמק,,75.86206817626953,29
