cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Juwei'id,קטן מ-15,אין מידע,16,34.42,5.56,צהוב,4649
Abu Sinan,קטן מ-15,אין מידע,28,19.57,4.28,ירוק,14306
Afula,קטן מ-15,אין מידע,110,19.35,5.42,צהוב,56844
Akko,קטן מ-15,אין מידע,116,23.43,5.24,צהוב,49517
Ar'ara,קטן מ-15,אין מידע,21,8.23,3.31,ירוק,25525
Arad,קטן מ-15,אין מידע,25,9.20,4.68,צהוב,27170
Ari'el,0,0,24,11.71,4.08,ירוק,20488
Arrabe,קטן מ-15,אין מידע,20,7.61,3.52,ירוק,26274
Ashdod,20,7.63,262,11.58,4.73,צהוב,226329
Ashqelon,28,8.95,313,21.37,5.13,צהוב,146442
Azor,קטן מ-15,אין מידע,27,20.41,4.17,ירוק,13228
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,24,7.88,5.67,צהוב,30448
Bat Yam,19,7.51,253,19.80,4.84,צהוב,127772
Be'er Sheva,31,7.95,390,18.52,4.87,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,27,9.37,5.56,צהוב,28818
Bene Beraq,קטן מ-15,אין מידע,77,3.70,1.17,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,37,19.49,4.23,ירוק,18980
Bet Shemesh,קטן מ-15,אין מידע,50,3.78,3.93,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,42,26.30,4.2,ירוק,15971
Deir Al-Asad,קטן מ-15,אין מידע,21,16.52,5.05,צהוב,12710
Deir Hanna,קטן מ-15,אין מידע,16,15.30,4.17,ירוק,10459
Dimona,קטן מ-15,אין מידע,53,15.16,4.94,צהוב,34954
Elat,קטן מ-15,אין מידע,47,8.95,4.77,צהוב,52507
Even Yehuda,קטן מ-15,אין מידע,29,20.66,5.62,צהוב,14036
Gan Yavne,0,0,22,9.21,6.91,כתום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,36,16.74,4.38,ירוק,21508
