coronaOccupancy,isolatedTeam,name,normalOccupancy
184,126,הדסה עין כרם,106.3427810668945
118,81,שערי צדק,95.577392578125
115.99999999999999,76,שמיר (אסף הרופא),61.84062957763672
100,65,סוראסקי,96.32792663574219
94,48,שיבא,91.64556884765625
74,46,קפלן,113.7184143066406
74,73,הלל יפה,79.41747283935547
66,41,ברזילי,67.16666412353516
64,80,רבין ק. בילינסון,80.95808410644531
54,42,מאיר,78.02056884765625
52,42,וולפסון,63.2503662109375
52,35,"אסותא אשדוד בי""ח",
52,102,"רמב""ם",88.86598205566406
46,40,סורוקה,66.89834594726562
42,23,לניאדו,1.114206075668335
42,87,המרכזי בעמק,78.79310607910156
40,149,נהריה,83.26417541503906
32,50,מעייני הישועה,85.62300109863281
16,27,בני ציון,74.59584045410156
6,15,פוריה,60
4,70,שניידר,101.2658233642578
2,25,השרון ק. גולדה,46.88796615600586
2,11,זיו צפת,78.96253967285156
0,0,הסהר האדום,
0,1,יוספטל,26.15384674072266
0,16,הכרמל,65.84867095947266
0,0,אל מקאסד,
0,1,המשפחה הקדושה,153.3333282470703
0,33,הסקוטי,93.23308563232422
0,33,הר הצופים,77.08333587646484
0,8,הצרפתי,65.67163848876953
0,1,אסותא חיפה,
0,11,אסותא רמת החייל,
0,3,אסותא ראשון לציון,
0,1,אסותא באר שבע,
0,1,אלישע,
