priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
year,ניגר,אדום,1,15,0,0,2021-12-15T00:00:00.000Z,0,0
year,ניקרגואה,כתום,2,36,0,0,2021-12-15T00:00:00.000Z,0,0
year,מלטה,כתום,2,1825,2,0.11,2021-12-15T00:00:00.000Z,2,0
year,אקואדור,כתום,2,515,2,0.39,2021-12-15T00:00:00.000Z,2,0
year,פורטו ריקו,כתום,2,154,0,0,2021-12-15T00:00:00.000Z,0,0
year,מונגוליה,כתום,2,25,0,0,2021-12-15T00:00:00.000Z,0,0
year,מוזמביק,אדום,1,115,0,0,2021-12-15T00:00:00.000Z,0,0
year,טוגו,אדום,1,110,0,0,2021-12-15T00:00:00.000Z,0,0
year,גינאה החדשה,כתום,2,3,0,0,2021-12-15T00:00:00.000Z,0,0
year,מאוריציוס,אדום,1,311,1,0.32,2021-12-15T00:00:00.000Z,1,0
UpToNow,אריתראה,אדום,1,5,0,0,2021-12-15T00:00:00.000Z,0,0
UpToNow,ארמניה,כתום,2,1430,17,1.19,2021-12-15T00:00:00.000Z,17,0
UpToNow,גיברלטר,כתום,2,126,1,0.79,2021-12-15T00:00:00.000Z,1,0
UpToNow,טיוואן,כתום,2,211,0,0,2021-12-15T00:00:00.000Z,0,0
UpToNow,אלגיריה,כתום,2,13,0,0,2021-12-15T00:00:00.000Z,0,0
UpToNow,ליכטנשטיין,כתום,2,2,0,0,2021-12-15T00:00:00.000Z,0,0
UpToNow,סט. לוציה,כתום,2,3,0,0,2021-12-15T00:00:00.000Z,0,0
UpToNow,אורגוואי,כתום,2,670,3,0.45,2021-12-15T00:00:00.000Z,3,0
UpToNow,אוסטרליה,כתום,2,2002,4,0.2,2021-12-15T00:00:00.000Z,3,1
UpToNow,מקסיקו,כתום,2,2411,26,1.08,2021-12-15T00:00:00.000Z,23,0
UpToNow,ברוניי,כתום,2,1,0,0,2021-12-15T00:00:00.000Z,0,0
