name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
יד בנימין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-12-15T00:00:00.000Z,57.40,48.88,32.38,0.0
עפולה,4,ירוק,1.8,0.0035612535612,-0.3333333333334,22,ירוק,2021-12-15T00:00:00.000Z,68.54,63.73,47.32,3.9
קרית ביאליק,3.3,ירוק,1.7,0.0031347962382,-0.1666666666667001, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,78.72,74.30,59.32,
אבטין,3.2,ירוק,3.5,0.0116279069767,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,63.11,56.39,28.47,
טייבה,4.3,ירוק,3.4,0.0035595633602,-0.5454545454546,30,ירוק,2021-12-15T00:00:00.000Z,58.27,49.94,25.54,6.7
טירה,1.6,ירוק,0.7,0.0009182736455,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,63.32,54.75,30.87,
בענה,3.3,ירוק,3.6,0.0049261083743,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,61.26,51.75,26.47,
אחוזת ברק,3.1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,84.32,78.65,60.55,
חספין,6,ירוק,4.9,0.005376344086,-0.4117647058824, קטן מ-15 ,צהוב,2021-12-15T00:00:00.000Z,49.10,41.30,30.67,
כפר יאסיף,4.5,צהוב,13.7,0.0222929936305,0.3999999999999999,16,צהוב,2021-12-15T00:00:00.000Z,71.60,64.37,38.71,15.6
פרדסיה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-12-15T00:00:00.000Z,85.68,80.92,65.01,0.0
מעלות-תרשיחא,7.8,צהוב,21.2,0.0224880382775,0.2702702702702,74,אדום,2021-12-15T00:00:00.000Z,72.48,67.74,48.77,33.4
יבנה,2.7,ירוק,3.6,0.0066790352504,0.5,25,ירוק,2021-12-15T00:00:00.000Z,71.04,64.66,48.34,5.0
בני ברק,5.1,ירוק,4.9,0.0165,0.2023809523808999,144,צהוב,2021-12-15T00:00:00.000Z,42.36,31.70,18.26,6.9
אום אל-פחם,2,ירוק,1.9,0.0029842647856,-0.45,24,ירוק,2021-12-15T00:00:00.000Z,61.37,52.56,25.49,4.2
ערד,3.5,ירוק,4.4,0.0066481994459,-0.2,27,ירוק,2021-12-15T00:00:00.000Z,74.26,66.92,45.76,9.9
כוכב יאיר,2.1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,מעל 90%,89.97,76.95,
שייח' דנון,2.7,ירוק,3.4,0.0035842293906,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,63.90,57.12,29.43,
אשקלון,5.5,ירוק,2.9,0.0055916775032,0.72,72,צהוב,2021-12-15T00:00:00.000Z,69.77,64.76,47.29,4.9
נעלה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-12-15T00:00:00.000Z,64.69,59.24,44.99,0.0
בית ג'ן,1.8,ירוק,0.8,0.0031847133757,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,70.10,58.51,39.26,
מייסר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-12-15T00:00:00.000Z,67.53,62.47,35.29,0.0
סייד (שבט),4.1,אפור,9.3,0.0526315789473,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,16.65,12.95,2.87,
צור משה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-12-15T00:00:00.000Z,66.99,62.83,48.15,0.0
כאוכב אבו אל-היג'א,2,ירוק,0.0,0,0, 0 ,ירוק,2021-12-15T00:00:00.000Z,69.57,60.92,35.99,0.0
"כפר חב""ד",3.3,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,49.86,39.78,24.23,
"בסמ""ה",2,ירוק,1.0,0.0012165450121,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,66.05,56.52,30.1,
חיפה,3.8,ירוק,2.7,0.0046903187011,0.2063492063492001,120,ירוק,2021-12-15T00:00:00.000Z,76.26,71.41,56.64,4.2
עספיא,1.8,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,66.21,58.11,37.43,
עיילבון,1.9,צהוב,3.5,0.006734006734,-0.4444444444445, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,70.75,63.43,43.78,
סביון,3.5,ירוק,4.9,0.0023501762632,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,מעל 90%,מעל 90%,76.44,
כפר סבא,2.4,ירוק,1.3,0.0022050716648,0.08333333333329995,19,ירוק,2021-12-15T00:00:00.000Z,80.18,75.32,61.9,1.9
אבו קורינאת (שבט),3.4,אפור,0.0,0,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,8.48,7.28,2.22,
ג'ולס,2,ירוק,0.0,0,0, 0 ,ירוק,2021-12-15T00:00:00.000Z,74.76,67.24,46.48,0.0
אזור,2,ירוק,2.3,0.0045941807044,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,66.80,62.17,47.24,
חריש,1.1,ירוק,2.0,0.0047114252061,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,52.23,47.36,32.58,
יפיע,4.7,ירוק,8.3,0.0224274406332,0.6000000000000001,22,צהוב,2021-12-15T00:00:00.000Z,62.49,53.68,29.6,11.4
צור הדסה,3.6,ירוק,2.6,0.0047021943573,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,60.78,53.78,42.76,
שפרעם,2.9,ירוק,3.5,0.0107066381156,0.5,22,ירוק,2021-12-15T00:00:00.000Z,68.61,61.26,36.33,5.2
עין קנייא,3.8,אדום,18.7,0.040404040404,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,81.10,69.72,48.86,
אל סייד,5.5,צהוב,6.6,0.0677966101694,0, קטן מ-15 ,צהוב,2021-12-15T00:00:00.000Z,8.50,6.96,1.77,
ראשון לציון,3.7,ירוק,3.6,0.0061121445655,1.3947368421052,115,ירוק,2021-12-15T00:00:00.000Z,75.70,71.71,56.6,4.5
מודיעין עילית,5.5,ירוק,5.1,0.0291044776119,0.05263157894729997,70,צהוב,2021-12-15T00:00:00.000Z,37.26,23.58,11.75,8.9
קצרין,3.8,ירוק,10.7,0.0207792207792,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,69.75,65.75,50.55,
טובא-זנגריה,3.2,כתום,1.5,0.0049504950495,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,64.06,58.04,28.66,
עלי זהב,3,ירוק,5.2,0.0054200542005,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,63.14,50.35,36.49,
שדרות,2.7,ירוק,5.9,0.0126488095238,-0.05555555555559999,26,ירוק,2021-12-15T00:00:00.000Z,63.79,57.95,40.65,9.0
טירת כרמל,2.2,ירוק,1.6,0.0035460992907,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,74.93,70.30,53.78,
זרזיר,2.1,ירוק,1.2,0.0026041666666,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,59.21,53.70,25.88,
צופים,4.4,ירוק,20.5,0.037037037037,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,66.45,60.15,44.35,
כפר יונה,3,ירוק,3.8,0.0059417706476,0,16,ירוק,2021-12-15T00:00:00.000Z,70.20,65.66,49.66,6.1
טבריה,6.9,ירוק,7.7,0.0116542570411,-0.3269230769231,66,כתום,2021-12-15T00:00:00.000Z,62.17,57.02,40.38,14.4
מעלה אדומים,3.1,ירוק,4.0,0.0061500615006,0.1538461538461,20,ירוק,2021-12-15T00:00:00.000Z,75.99,69.17,52.32,5.3
קרית יערים,3.9,ירוק,4.8,0.0137614678899,0, קטן מ-15 ,ירוק,2021-12-15T00:00:00.000Z,47.71,37.00,22.68,
