name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,99.81012725830078,26
אוגוסטה ויקטוריה,,,0
שמיר,,72.7272720336914,4
וולפסון,,70.57100677490234,7
זיו צפת,,73.48703002929688,6
הלל יפה,,88.34951782226562,13
נהריה,,,0
ברזילי,,,0
פוריה,,78.02816772460938,15
סוראסקי,,95.81554412841797,15
בני ציון,,,0
רבין ק. בילינסון,,84.74374389648438,37
סורוקה,,74.9360580444336,35
מאיר,,80.07711791992188,25
קפלן,,82.68550872802734,30
"רמב""ם",,85.6557388305664,33
הכרמל,,72.39263916015625,5
רבין ק. השרון,,56.01659774780273,16
הדסה עין כרם,,92.72486877441406,43
הסקוטי,,,0
המשפחה הקדושה,,,0
שערי צדק,,91.737548828125,2
לניאדו,,93.87186431884766,7
מעייני הישועה,,,0
אסותא אשדוד,,,49
שניידר,,,0
יוספטל,,49.23077011108398,1
סנט וינסנט,,,0
סנט ג'וזף,,,0
אל מקאסד,,,0
המרכזי בעמק,,84.20195770263672,19
