section,female,male,period,order_period
0-9,"{'amount': 33457, 'percentage': 15.5}","{'amount': 33181, 'percentage': 15.4}",חודש אחרון,5
0-9,"{'amount': 106138, 'percentage': 10.3}","{'amount': 108202, 'percentage': 10.5}",שנה,2
0-9,"{'amount': 57066, 'percentage': 13.2}","{'amount': 57235, 'percentage': 13.2}",6 חודשים,3
0-9,"{'amount': 56412, 'percentage': 13.3}","{'amount': 56585, 'percentage': 13.3}",3 חודשים,4
0-9,"{'amount': 118506, 'percentage': 9.4}","{'amount': 120740, 'percentage': 9.6}",מתחילת קורונה,1
10-19,"{'amount': 135864, 'percentage': 10.8}","{'amount': 133912, 'percentage': 10.6}",מתחילת קורונה,1
10-19,"{'amount': 27083, 'percentage': 12.5}","{'amount': 22459, 'percentage': 10.4}",חודש אחרון,5
10-19,"{'amount': 47061, 'percentage': 11.1}","{'amount': 41027, 'percentage': 9.6}",3 חודשים,4
10-19,"{'amount': 48395, 'percentage': 11.2}","{'amount': 42119, 'percentage': 9.7}",6 חודשים,3
10-19,"{'amount': 114740, 'percentage': 11.2}","{'amount': 104555, 'percentage': 10.2}",שנה,2
20-29,"{'amount': 34212, 'percentage': 7.9}","{'amount': 26208, 'percentage': 6.1}",6 חודשים,3
20-29,"{'amount': 33784, 'percentage': 7.9}","{'amount': 25845, 'percentage': 6.1}",3 חודשים,4
20-29,"{'amount': 17178, 'percentage': 8}","{'amount': 12481, 'percentage': 5.8}",חודש אחרון,5
20-29,"{'amount': 116296, 'percentage': 9.2}","{'amount': 98204, 'percentage': 7.8}",מתחילת קורונה,1
20-29,"{'amount': 93154, 'percentage': 9.1}","{'amount': 75009, 'percentage': 7.3}",שנה,2
30-39,"{'amount': 80131, 'percentage': 7.8}","{'amount': 64054, 'percentage': 6.2}",שנה,2
30-39,"{'amount': 35927, 'percentage': 8.3}","{'amount': 25755, 'percentage': 5.9}",6 חודשים,3
30-39,"{'amount': 35475, 'percentage': 8.3}","{'amount': 25415, 'percentage': 6}",3 חודשים,4
30-39,"{'amount': 18411, 'percentage': 8.5}","{'amount': 12330, 'percentage': 5.7}",חודש אחרון,5
30-39,"{'amount': 96634, 'percentage': 7.7}","{'amount': 79503, 'percentage': 6.3}",מתחילת קורונה,1
40-49,"{'amount': 63582, 'percentage': 6.2}","{'amount': 52383, 'percentage': 5.1}",שנה,2
40-49,"{'amount': 26590, 'percentage': 6.1}","{'amount': 21028, 'percentage': 4.9}",6 חודשים,3
40-49,"{'amount': 26152, 'percentage': 6.1}","{'amount': 20671, 'percentage': 4.9}",3 חודשים,4
40-49,"{'amount': 11754, 'percentage': 5.4}","{'amount': 8971, 'percentage': 4.2}",חודש אחרון,5
40-49,"{'amount': 79092, 'percentage': 6.3}","{'amount': 66040, 'percentage': 5.2}",מתחילת קורונה,1
50-59,"{'amount': 15020, 'percentage': 3.5}","{'amount': 11797, 'percentage': 2.7}",6 חודשים,3
50-59,"{'amount': 14736, 'percentage': 3.5}","{'amount': 11568, 'percentage': 2.7}",3 חודשים,4
50-59,"{'amount': 40898, 'percentage': 4}","{'amount': 34562, 'percentage': 3.4}",שנה,2
50-59,"{'amount': 52619, 'percentage': 4.2}","{'amount': 45202, 'percentage': 3.6}",מתחילת קורונה,1
50-59,"{'amount': 5550, 'percentage': 2.6}","{'amount': 3999, 'percentage': 1.9}",חודש אחרון,5
60-69,"{'amount': 8936, 'percentage': 2.1}","{'amount': 7492, 'percentage': 1.8}",3 חודשים,4
60-69,"{'amount': 9178, 'percentage': 2.1}","{'amount': 7702, 'percentage': 1.8}",6 חודשים,3
60-69,"{'amount': 2890, 'percentage': 1.3}","{'amount': 2227, 'percentage': 1}",חודש אחרון,5
60-69,"{'amount': 32297, 'percentage': 2.6}","{'amount': 30397, 'percentage': 2.4}",מתחילת קורונה,1
60-69,"{'amount': 25209, 'percentage': 2.5}","{'amount': 22938, 'percentage': 2.2}",שנה,2
70-79,"{'amount': 1330, 'percentage': 0.6}","{'amount': 1027, 'percentage': 0.5}",חודש אחרון,5
70-79,"{'amount': 4781, 'percentage': 1.1}","{'amount': 4063, 'percentage': 1}",3 חודשים,4
70-79,"{'amount': 4932, 'percentage': 1.1}","{'amount': 4196, 'percentage': 1}",6 חודשים,3
70-79,"{'amount': 13219, 'percentage': 1.3}","{'amount': 11811, 'percentage': 1.1}",שנה,2
70-79,"{'amount': 16633, 'percentage': 1.3}","{'amount': 15389, 'percentage': 1.2}",מתחילת קורונה,1
80-89,"{'amount': 2411, 'percentage': 0.6}","{'amount': 1860, 'percentage': 0.4}",3 חודשים,4
80-89,"{'amount': 7507, 'percentage': 0.7}","{'amount': 5412, 'percentage': 0.5}",שנה,2
80-89,"{'amount': 2488, 'percentage': 0.6}","{'amount': 1932, 'percentage': 0.4}",6 חודשים,3
80-89,"{'amount': 748, 'percentage': 0.3}","{'amount': 507, 'percentage': 0.2}",חודש אחרון,5
80-89,"{'amount': 9528, 'percentage': 0.8}","{'amount': 6946, 'percentage': 0.6}",מתחילת קורונה,1
90+,"{'amount': 3506, 'percentage': 0.3}","{'amount': 1697, 'percentage': 0.1}",מתחילת קורונה,1
90+,"{'amount': 238, 'percentage': 0.1}","{'amount': 117, 'percentage': 0.1}",חודש אחרון,5
90+,"{'amount': 750, 'percentage': 0.2}","{'amount': 404, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 782, 'percentage': 0.2}","{'amount': 418, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2689, 'percentage': 0.3}","{'amount': 1348, 'percentage': 0.1}",שנה,2
