gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,30-39,שנה,242138,8.7,17,0.4,55,2,303,2.3
זכר,40-49,מתחילת קורונה,185188,5.2,114,1.1,239,4.2,1300,4.8
זכר,40-49,שנה,144329,5.2,66,1.5,141,5.2,614,4.7
זכר,40-49,3 חודשים,117179,5.3,15,0.8,45,4.3,115,2.2
זכר,40-49,חודש אחרון,66867,5.3,9,0.6,29,3.3,79,1.9
זכר,40-49,6 חודשים,130345,5.2,44,1.5,85,4.7,358,4
נקבה,40-49,מתחילת קורונה,257862,7.3,74,0.7,138,2.4,890,3.3
נקבה,40-49,חודש אחרון,100513,8,6,0.4,15,1.7,48,1.2
נקבה,40-49,שנה,208987,7.5,39,0.9,75,2.8,460,3.5
נקבה,40-49,3 חודשים,174512,7.9,10,0.6,20,1.9,71,1.4
נקבה,40-49,6 חודשים,191692,7.6,19,0.6,46,2.6,267,3
זכר,50-59,6 חודשים,82478,3.3,100,3.3,161,9,564,6.4
זכר,50-59,מתחילת קורונה,122489,3.5,359,3.6,518,9.1,2150,7.9
זכר,50-59,3 חודשים,76375,3.5,43,2.4,88,8.3,251,4.8
זכר,50-59,חודש אחרון,43383,3.5,30,2,68,7.8,194,4.7
זכר,50-59,שנה,91513,3.3,161,3.7,252,9.4,917,6.9
נקבה,50-59,6 חודשים,118650,4.7,58,1.9,89,5,400,4.5
נקבה,50-59,מתחילת קורונה,165321,4.7,189,1.9,250,4.4,1487,5.4
נקבה,50-59,חודש אחרון,65013,5.2,21,1.4,42,4.8,136,3.3
נקבה,50-59,שנה,129864,4.7,99,2.2,148,5.5,702,5.3
נקבה,50-59,3 חודשים,110468,5,31,1.7,52,4.9,171,3.3
זכר,60-69,שנה,60966,2.2,382,8.7,343,12.7,1298,9.8
זכר,60-69,מתחילת קורונה,82261,2.3,934,9.3,875,15.4,3118,11.4
זכר,60-69,6 חודשים,54735,2.2,249,8.2,221,12.3,858,9.7
זכר,60-69,3 חודשים,51349,2.3,116,6.4,119,11.3,467,8.9
זכר,60-69,חודש אחרון,27493,2.2,90,6.1,97,11.1,355,8.6
נקבה,60-69,3 חודשים,70715,3.2,66,3.6,73,6.9,342,6.5
נקבה,60-69,שנה,82558,3,266,6,240,8.9,1017,7.7
נקבה,60-69,6 חודשים,75202,3,177,5.8,161,9,656,7.4
נקבה,60-69,מתחילת קורונה,104378,3,511,5.1,458,8,2102,7.7
נקבה,60-69,חודש אחרון,40574,3.2,48,3.3,60,6.9,273,6.6
זכר,70-79,3 חודשים,27806,1.3,233,12.9,158,15,736,14
זכר,70-79,6 חודשים,29448,1.2,402,13.3,252,14.1,1090,12.3
זכר,70-79,חודש אחרון,14740,1.2,194,13.2,141,16.1,598,14.4
זכר,70-79,שנה,32997,1.2,606,13.8,380,14.1,1578,12
זכר,70-79,מתחילת קורונה,43629,1.2,1522,15.2,979,17.2,3562,13
נקבה,70-79,6 חודשים,36168,1.4,312,10.3,187,10.4,885,10
נקבה,70-79,חודש אחרון,19100,1.5,133,9,83,9.5,434,10.5
נקבה,70-79,מתחילת קורונה,51274,1.5,955,9.6,548,9.6,2594,9.5
נקבה,70-79,שנה,40278,1.4,468,10.6,274,10.2,1290,9.8
נקבה,70-79,3 חודשים,34044,1.5,170,9.4,99,9.4,545,10.4
זכר,80-89,3 חודשים,9972,0.5,347,19.2,129,12.2,773,14.7
זכר,80-89,6 חודשים,10766,0.4,533,17.6,190,10.6,1062,12
זכר,80-89,חודש אחרון,5568,0.4,301,20.5,109,12.5,638,15.4
זכר,80-89,שנה,12363,0.4,745,16.9,261,9.7,1462,11.1
זכר,80-89,מתחילת קורונה,17139,0.5,1752,17.5,607,10.7,2896,10.6
נקבה,80-89,חודש אחרון,8322,0.7,278,18.9,102,11.7,630,15.2
נקבה,80-89,שנה,17410,0.6,728,16.5,233,8.7,1555,11.8
נקבה,80-89,6 חודשים,15325,0.6,504,16.6,163,9.1,1113,12.6
נקבה,80-89,מתחילת קורונה,24021,0.7,1605,16.1,462,8.1,2967,10.8
נקבה,80-89,3 חודשים,14202,0.6,340,18.8,118,11.2,801,15.3
זכר,90+,מתחילת קורונה,4002,0.1,779,7.8,129,2.3,968,3.5
זכר,90+,3 חודשים,2241,0.1,188,10.4,33,3.1,303,5.8
זכר,90+,שנה,2776,0.1,326,7.4,56,2.1,491,3.7
זכר,90+,חודש אחרון,1293,0.1,161,10.9,31,3.5,253,6.1
זכר,90+,6 חודשים,2422,0.1,248,8.2,43,2.4,381,4.3
נקבה,90+,6 חודשים,4569,0.2,333,11,46,2.6,572,6.5
נקבה,90+,חודש אחרון,2428,0.2,181,12.3,29,3.3,330,7.9
נקבה,90+,שנה,5223,0.2,436,9.9,62,2.3,747,5.7
נקבה,90+,3 חודשים,4230,0.2,225,12.4,35,3.3,415,7.9
נקבה,90+,מתחילת קורונה,7806,0.2,1053,10.5,127,2.2,1452,5.3
