city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,129818,1844,773,32837,19
תל אביב - יפו,26161,451,152,22808,10
באר שבע,14881,376,167,9133,19
נתניה,16798,367,160,10414,17
פתח תקווה,21479,270,123,11588,11
אשדוד,25428,264,92,9005,12
אשקלון,11764,259,96,6177,18
רהט,4773,254,119,1294,37
חיפה,16527,239,107,13217,9
ראשון לציון,14776,216,88,10135,9
חולון,14538,214,95,7643,11
אום אל-פחם,6034,187,105,1476,33
נצרת,8951,182,92,1843,23
חדרה,6783,173,75,4161,18
בת ים,9596,169,62,5295,13
רמלה,9478,164,52,3409,21
רחובות,11258,162,81,7774,11
לוד,8552,158,60,5276,20
בני ברק,48171,120,37,3108,6
בית שמש,20160,114,44,3157,9
טייבה,4452,106,50,1490,24
כפר קאסם,3309,91,39,609,37
אופקים,4294,85,38,1262,25
לקיה,717,84,29,263,53
קרית גת,7269,84,43,1964,14
שדרות,2856,83,33,1491,29
ערד,2432,83,34,1836,30
רמת גן,7853,75,30,9323,5
דימונה,2481,75,16,1442,21
ערערה,1988,74,41,657,37
טבריה,4496,71,28,1537,15
באקה אל-גרביה,2709,70,27,640,23
כפר כנא,2428,70,32,477,30
ראש העין,5421,68,29,3906,10
אילת,2487,68,19,6183,12
טירה,2680,67,39,739,25
ערערה-בנגב,949,64,24,248,34
כסיפה,868,63,21,295,35
צפת,4789,62,19,1126,17
קרית מלאכי,4094,62,23,1046,25
אור יהודה,4325,61,26,1376,18
נתיבות,6967,61,23,1484,15
ירכא,2104,61,30,383,39
עכו,4042,61,23,1902,12
מעלות-תרשיחא,1579,60,21,1168,26
שפרעם,4094,57,36,979,14
הרצליה,4218,55,24,5117,6
מודיעין עילית,25153,53,33,983,7
נוף הגליל,2847,51,23,3020,11
קרית אתא,4653,50,22,2499,9
אבו סנאן,1308,50,18,1063,37
יפיע,2208,50,16,312,26
מגאר,2083,50,24,1183,22
כפר סבא,4039,49,18,4477,5
חורה,835,48,18,298,26
נס ציונה,2441,48, 11-14 ,2581,10
חריש,1522,47,18,895,23
עראבה,2282,45,17,634,17
תל שבע,539,45,17,274,21
רעננה,3820,45,23,4302,6
מעלה עירון,1851,44,21,326,29
מודיעין-מכבים-רעות,4788,43,20,5165,5
ריינה,1679,43,18,283,26
מעלה אדומים,3778,42,34,2076,11
בית ג'ן,1860,42,20,389,35
סח'נין,4347,41,18,774,12
פרדס חנה-כרכור,2315,41, 11-14 ,2362,10
נהריה,3293,40,19,2484,7
ג'סר א-זרקא,971,39, 11-14 ,547,26
כפר מנדא,1669,38,  6-10  ,237,18
אלעד,11558,38,19,837,8
טמרה,3842,36, 11-14 ,831,10
משהד,783,36,15,133,40
יבנה,4303,36,15,2097,7
כפר קרע,1655,35, 11-14 ,384,18
שגב-שלום,313,35, 11-14 ,142,31
אבו גוש,1256,35,15,606,43
בית שאן,1671,34,  6-10  ,899,17
ג'דיידה-מכר,2030,34,19,531,16
הוד השרון,2775,32,19,3209,5
מסעודין אל-עזאזמה,89,32,20,98,18
אעבלין,1202,32,15,431,24
עפולה,3762,31, 11-14 ,1886,6
ביתר עילית,12861,31, 11-14 ,672,5
זרזיר,499,31,15,220,36
קרית מוצקין,2354,31, 11-14 ,2208,7
גבעת זאב,3782,30,17,706,15
מגדל העמק,2090,30,  6-10  ,1309,11
דאלית אל-כרמל,2291,29,17,267,17
טורעאן,1293,29,  6-10  ,281,20
באר יעקב,2258,27, 11-14 ,1210,10
קרית ביאליק,2222,26, 11-14 ,1569,6
פקיעין (בוקייעה),991,26,17,408,44
כעביה-טבאש-חג'אג'רה,572,26, 11-14 ,122,44
קלנסווה,2470,26, 11-14 ,588,11
גדרה,1822,26,15,1414,10
קרית ים,2323,25,  6-10  ,1975,6
אבו ג'ווייעד (שבט),64,25,  1-5  ,247,54
בענה,965,25,19,387,30
"בסמ""ה",896,24, 11-14 ,185,22
כפר יאסיף,948,24, 11-14 ,428,22
אור עקיבא,1618,24,  1-5  ,719,12
גבעתיים,2020,23,  6-10  ,2483,4
עין מאהל,1621,23, 11-14 ,158,17
מג'ד אל-כרום,2191,22,  6-10  ,265,14
קרית ארבע,844,22,16,461,30
זמר,578,22, 11-14 ,170,31
