name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
אור יהודה,3,צהוב,9.3,0.0265060240963,-0.5802469135803,71,צהוב,2021-03-23T00:00:00.000Z,59.70153333151119,52.841173094268456,19.4
תקוע,5.3,צהוב,9.6,0.0155038759689,-0.2307692307693, קטן מ-15 ,צהוב,2021-03-23T00:00:00.000Z,38.108882521489974,34.81375358166189,
אפרת,2.2,צהוב,4.4,0.0057142857142,-0.5833333333334, קטן מ-15 ,צהוב,2021-03-23T00:00:00.000Z,57.57443082311734,53.63397548161121,
כפר האורנים,4,ירוק,7.6,0.016806722689,0, קטן מ-15 ,ירוק,2021-03-23T00:00:00.000Z,65.47664261298898,62.43828332700342,
נתניה,3.3,צהוב,8.7,0.0217366946778,-0.4947916666667001,414,צהוב,2021-03-23T00:00:00.000Z,57.69406249720436,52.19223302707974,18.5
אלון שבות,4.2,צהוב,16.1,0.0145348837209,0, קטן מ-15 ,צהוב,2021-03-23T00:00:00.000Z,66.15236258437801,61.587913854066215,
ג'דיידה-מכר,3.6,ירוק,9.4,0.0501253132832,-0.3939393939394,41,ירוק,2021-03-23T00:00:00.000Z,53.30739299610895,43.12971731283109,19.2
כוכב יעקב,4.2,כתום,7.9,0.0426829268292,-0.7297297297298,22,כתום,2021-03-23T00:00:00.000Z,26.885098743267505,21.734739676840213,24.7
כפר מצר,4.9,צהוב,18.0,0.1,0, קטן מ-15 ,צהוב,2021-03-23T00:00:00.000Z,51.76385889128869,44.1324694024478,
צפת,3.4,צהוב,7.7,0.0283911671924,-0.7281553398059,89,צהוב,2021-03-23T00:00:00.000Z,35.25794141064712,30.60428849902534,24.4
מזכרת בתיה,3.9,ירוק,7.3,0.0156918687589,0.1000000000000001, קטן מ-15 ,ירוק,2021-03-23T00:00:00.000Z,66.86982444518053,63.29248095395826,
שתולים,2.2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-03-23T00:00:00.000Z,58.62398471094124,52.890587673196364,
נצרת,4.2,צהוב,12.9,0.0631850419084,-0.3288590604027,206,צהוב,2021-03-23T00:00:00.000Z,52.43522782823475,42.885995831939695,26.5
חשמונאים,5.9,צהוב,26.2,0.02734375,0, קטן מ-15 ,צהוב,2021-03-23T00:00:00.000Z,88.51477740366629,80.02244668911335,
רבבה,4.3,ירוק,7.1,0.0067114093959,0, קטן מ-15 ,ירוק,2021-03-23T00:00:00.000Z,43.917231537638244,38.99393506956832,
הרצליה,1.8,ירוק,2.7,0.0062255014987,-0.5714285714286,61,ירוק,2021-03-23T00:00:00.000Z,67.69716151923232,63.95552778001774,6.1
עוזייר,4.3,ירוק,14.9,0.1020408163265,0, קטן מ-15 ,ירוק,2021-03-23T00:00:00.000Z,50.56513979773945,44.31885782272457,
פתח תקווה,2.8,ירוק,5.1,0.0121320604614,-0.5694915254238,306,ירוק,2021-03-23T00:00:00.000Z,61.63792242849213,56.2830685189696,12.2
ערד,5.5,ירוק,16.6,0.0264239577216,0,88,ירוק,2021-03-23T00:00:00.000Z,61.50901729849099,52.60581523739418,32.4
דאלית אל-כרמל,4.3,כתום,11.2,0.0901287553648,-0.3333333333334,32,כתום,2021-03-23T00:00:00.000Z,47.950957339603626,40.36502071436569,17.9
לוד,3.9,צהוב,10.3,0.0239574090505,-0.4315068493151,185,צהוב,2021-03-23T00:00:00.000Z,50.553313692966604,43.358997846161465,22.9
כוכב השחר,5.7,צהוב,42.8,0.0380228136882,0, קטן מ-15 ,צהוב,2021-03-23T00:00:00.000Z,45.11986301369863,40.06849315068493,
אעצם (שבט),6.2,צהוב,8.3,0.1525423728813,0,19,צהוב,2021-03-23T00:00:00.000Z,5.353358518382014,3.059062010504008,17.5
שעב,4.8,ירוק,4.2,0.0326086956521,0, קטן מ-15 ,ירוק,2021-03-23T00:00:00.000Z,54.096084420994174,45.07081366287142,
בית אריה,3.6,ירוק,3.7,0.0104166666666,0, קטן מ-15 ,ירוק,2021-03-23T00:00:00.000Z,58.38637214526394,54.24934481467615,
שפרעם,3,צהוב,9.2,0.0542420027816,-0.2909090909091,63,צהוב,2021-03-23T00:00:00.000Z,53.94103773584905,45.84433962264151,14.9
