city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,117480,7307,3126,34957,77
תל אביב - יפו,22589,2371,1130,24124,52
בני ברק,46033,2176,969,9361,106
פתח תקווה,19125,1755,807,14476,71
אשדוד,22938,1590,786,13313,70
ראשון לציון,12468,1400,744,14558,57
חולון,12549,1341,725,11148,72
מודיעין עילית,24094,1271,525,5524,160
נתניה,13762,1268,674,10699,59
בית שמש,18815,1170,551,5571,87
בת ים,8091,1044,545,7872,82
באר שבע,12029,1039,530,12270,52
אשקלון,9208,971,501,9031,67
רמלה,8114,937,474,5690,123
חיפה,14453,935,467,12323,34
רחובות,9729,845,419,7286,60
קרית גת,6283,763,390,4455,129
לוד,7341,728,344,4326,91
נתיבות,6052,718,337,3622,178
רמת גן,6994,683,336,8098,46
צפת,4244,588,231,2270,162
אלעד,10991,554,276,2179,116
חדרה,5577,539,289,5256,56
ביתר עילית,12415,516,224,1677,81
קרית מלאכי,3448,480,270,2213,192
ראש העין,4709,459,222,4237,71
קרית אתא,4123,437,217,3590,76
נצרת,7755,435,173,1775,55
יבנה,3734,372,174,3158,77
אור יהודה,3777,371,195,2187,107
עפולה,3276,355,170,3604,63
טייבה,3767,312,188,1936,70
אילת,1948,312,138,4298,55
אופקים,3577,309,168,2612,92
הרצליה,3634,306,166,4561,32
טבריה,3793,297,146,1880,65
עכו,3472,280,167,2310,55
מודיעין-מכבים-רעות,4398,269,127,4672,30
כפר סבא,3538,266,128,4389,27
אום אל-פחם,4958,260,191,1201,46
הוד השרון,2413,247,93,2788,40
מעלה אדומים,3350,247,135,2240,66
שדרות,2223,240,144,2008,85
רעננה,3441,223,88,3381,29
נהריה,2919,221,105,2824,36
גבעת זאב,3468,203,86,959,103
מבשרת ציון,1747,193,71,1186,82
נס ציונה,2095,191,92,2695,42
רהט,2993,189,143,1321,27
פרדס חנה-כרכור,1957,187,84,2296,44
מגאר,1734,177,101,1051,77
באר יעקב,1931,177,106,1497,66
דימונה,1872,176,78,2013,49
גדרה,1601,172,88,2028,68
כפר קאסם,2915,169,103,759,69
קרית מוצקין,2059,162,81,2045,35
עראבה,1958,156,96,704,58
אבו גוש,1099,156,98,571,192
רכסים,2898,151,73,889,117
יהוד,1750,150,81,1693,52
גבעתיים,1823,148,82,2805,27
קרית ים,1961,144,66,2065,37
נוף הגליל,2340,143,69,1524,32
יאנוח-ג'ת,975,142,91,718,213
קרית אונו,1580,142,64,1801,38
חריש,1085,139,84,901,68
קרית עקרון,750,134,93,953,126
ריינה,1402,133,77,596,79
קרית ביאליק,1932,133,73,1830,33
יפיע,1850,132,66,413,68
קדימה-צורן,1032,130,61,1346,62
כפר יונה,1212,129,72,1369,53
שפרעם,3690,128,70,931,31
באקה אל-גרביה,2306,125,62,598,42
ג'דיידה-מכר,1731,125,57,713,60
דאלית אל-כרמל,2124,118,73,537,68
טירת כרמל,1192,116,58,1065,48
כרמיאל,2251,116,41,1743,25
רמת השרון,1692,113,45,2117,25
סח'נין,4034,111,50,712,33
חצור הגלילית,1287,110,30,599,109
קרית שמונה,1294,109,40,1025,49
בית שאן,1452,106,43,938,54
גן יבנה,1455,106,50,1229,47
מגדל העמק,1750,104,57,1100,40
טמרה,3593,103,67,698,30
זכרון יעקב,1268,100,54,1187,44
אור עקיבא,1405,100,49,929,50
"כפר חב""ד",1189,98,54,589,140
גבעת שמואל,1580,98,44,1493,38
ירכא,1879,98,47,421,62
ערערה,1632,98,61,582,48
אריאל,888,95,48,1403,52
קרית ארבע,669,94,53,678,127
מעלות-תרשיחא,1241,92,46,1096,40
כוכב יעקב,1732,91,49,450,99
דייר חנא,1269,90,58,331,84
מעלה עירון,1642,89,48,343,58
יקנעם עילית,985,88,45,1083,38
אזור,951,85,45,779,69
גני תקווה,1118,84,36,1471,40
ערד,2076,83,46,1188,30
כעביה-טבאש-חג'אג'רה,493,81,54,288,136
עמנואל,629,79,44,260,178
"בני עי""ש",393,79,51,598,118
ביר אל-מכסור,507,79,47,301,77
מזכרת בתיה,693,77,31,908,50
בועיינה-נוג'ידאת,748,77,49,363,75
כסיפה,644,76,55,231,42
"בסמ""ה",775,71,30,322,65
אבו סנאן,1094,70,34,416,52
אכסאל,1324,69,43,365,46
כפר קרע,1414,68,42,494,35
כסרא-סמיע,718,68,47,322,77
כפר כנא,2057,68,29,305,29
טירה,2336,67,39,561,25
בית ג'ן,1660,67,16,483,55
עין נקובא,481,67,35,203,187
אבן יהודה,560,65,26,649,48
קלנסווה,2310,65,40,537,28
קרני שומרון,527,65,33,706,67
טובא-זנגריה,374,64,31,254,93
אפרת,921,63,37,830,53
דבוריה,1032,62,37,400,58
צור הדסה,636,61,34,583,63
עספיא,1263,61,30,401,49
עילוט,532,60,50,241,70
שוהם,1014,59,31,1178,30
ע'ג'ר,117,59,49,161,216
דייר אל-אסד,1295,59,22,230,46
אלון שבות,338,58,18,325,179
קרית יערים,1349,57,26,268,89
עין מאהל,1480,57,15,193,41
חורפיש,797,57,38,499,88
יד בנימין,590,55,25,451,129
מג'ד אל-כרום,2004,54,25,225,35
מזרעה,243,53,34,265,132
ראמה,803,52,30,261,62
כפר יאסיף,794,51,18,283,47
שבלי - אום אל-גנם,499,50,23,226,77
בית דגן,455,48,28,412,73
נחף,1099,48,18,184,35
ערערה-בנגב,697,47,30,188,25
גבע בנימין,574,47,25,308,86
בנימינה-גבעת עדה,537,43,15,686,30
כאבול,1218,43,26,252,34
נשר,852,41,18,1017,19
כפר מנדא,1547,40,17,197,19
ג'ת,1075,39,20,303,32
תפרח,673,39,16,213,174
בסמת טבעון,383,39, 11-14 ,210,49
מצפה רמון,170,37,28,488,74
פוריידיס,1128,36,22,253,27
שילה,330,36,23,363,78
זרזיר,374,35, 11-14 ,144,40
שגב-שלום,147,33,24,148,29
ירוחם,836,33,16,494,31
פקיעין (בוקייעה),869,33,16,289,55
אעבלין,1095,33, 11-14 ,287,25
טורעאן,1143,32,23,279,22
בענה,833,32, 11-14 ,172,38
קדומים,297,31,15,663,67
עתלית,289,31,17,384,34
ג'ולס,630,31, 11-14 ,226,49
תל מונד,431,30,17,708,23
