gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,שנה,334768,11.6,5,0.1,22,0.9,77,0.6
זכר,0-9,מתחילת קורונה,401749,10.9,7,0.1,30,0.5,102,0.4
זכר,0-9,חודש אחרון,38192,11.4,1,0.1,7,1.3,17,0.8
זכר,0-9,6 חודשים,284084,11.4,4,0.1,19,1.1,58,0.7
זכר,0-9,3 חודשים,257480,11,4,0.2,16,1.4,46,0.8
נקבה,0-9,חודש אחרון,26733,8,0,0,3,0.5,15,0.7
נקבה,0-9,שנה,256419,8.9,2,0,9,0.4,59,0.5
נקבה,0-9,6 חודשים,212443,8.5,1,0,7,0.4,42,0.5
נקבה,0-9,מתחילת קורונה,311171,8.4,4,0,14,0.2,69,0.2
נקבה,0-9,3 חודשים,189145,8.1,1,0,7,0.6,32,0.6
זכר,10-19,שנה,311029,10.8,5,0.1,14,0.5,38,0.3
זכר,10-19,מתחילת קורונה,405733,11,7,0.1,22,0.4,69,0.2
זכר,10-19,חודש אחרון,33283,9.9,1,0.1,3,0.5,7,0.3
זכר,10-19,3 חודשים,253507,10.8,4,0.2,8,0.7,21,0.4
זכר,10-19,6 חודשים,271562,10.9,5,0.2,12,0.7,29,0.4
נקבה,10-19,שנה,293369,10.2,4,0.1,14,0.5,33,0.3
נקבה,10-19,חודש אחרון,28601,8.5,0,0,3,0.5,8,0.4
נקבה,10-19,6 חודשים,254887,10.2,3,0.1,12,0.7,23,0.3
נקבה,10-19,מתחילת קורונה,374781,10.2,7,0.1,20,0.3,62,0.2
נקבה,10-19,3 חודשים,236768,10.1,2,0.1,8,0.7,14,0.2
זכר,20-29,חודש אחרון,16001,4.8,0,0,4,0.7,11,0.5
זכר,20-29,6 חודשים,133100,5.3,4,0.1,21,1.2,61,0.8
זכר,20-29,3 חודשים,126437,5.4,1,0,10,0.9,37,0.6
זכר,20-29,מתחילת קורונה,227757,6.2,24,0.2,52,0.9,212,0.8
זכר,20-29,שנה,157436,5.5,8,0.2,32,1.3,107,0.9
