Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0
2020-12-20T00:00:00.000Z,7359,7419,0.08,0,0,0
2020-12-21T00:00:00.000Z,24884,32303,0.35,0,0,0
2020-12-22T00:00:00.000Z,44612,76915,0.83,0,0,0
2020-12-23T00:00:00.000Z,62833,139748,1.5,0,0,0
2020-12-24T00:00:00.000Z,73327,213075,2.29,0,0,0
2020-12-25T00:00:00.000Z,38449,251524,2.7,0,0,0
2020-12-26T00:00:00.000Z,32573,284097,3.06,0,0,0
2020-12-27T00:00:00.000Z,104365,388462,4.18,0,0,0
2020-12-28T00:00:00.000Z,134797,523259,5.63,0,0,0
2020-12-29T00:00:00.000Z,155939,679198,7.3,0,0,0
2020-12-30T00:00:00.000Z,152716,831914,8.95,0,0,0
2020-12-31T00:00:00.000Z,158171,990085,10.65,0,0,0
2021-01-01T00:00:00.000Z,71231,1061316,11.41,0,0,0
2021-01-02T00:00:00.000Z,71622,1132938,12.18,0,0,0
2021-01-03T00:00:00.000Z,149395,1282333,13.79,0,0,0
2021-01-04T00:00:00.000Z,151834,1434167,15.42,1,1,0
2021-01-05T00:00:00.000Z,124847,1559014,16.76,0,1,0
2021-01-06T00:00:00.000Z,103071,1662085,17.87,0,1,0
2021-01-07T00:00:00.000Z,115817,1777902,19.12,3,4,0
2021-01-08T00:00:00.000Z,66293,1844195,19.83,3,7,0
2021-01-09T00:00:00.000Z,44455,1888650,20.31,22,29,0
2021-01-10T00:00:00.000Z,37546,1926196,20.71,5974,6003,0.06
2021-01-11T00:00:00.000Z,21015,1947211,20.94,19235,25238,0.27
2021-01-12T00:00:00.000Z,23906,1971117,21.2,35635,60873,0.65
2021-01-13T00:00:00.000Z,51911,2023028,21.75,56814,117687,1.27
2021-01-14T00:00:00.000Z,56301,2079329,22.36,68751,186438,2
2021-01-15T00:00:00.000Z,30612,2109941,22.69,35881,222319,2.39
2021-01-16T00:00:00.000Z,29364,2139305,23,25977,248296,2.67
2021-01-17T00:00:00.000Z,68248,2207553,23.74,84452,332748,3.58
2021-01-18T00:00:00.000Z,69521,2277074,24.49,120201,452949,4.87
2021-01-19T00:00:00.000Z,72574,2349648,25.27,137516,590465,6.35
2021-01-20T00:00:00.000Z,76528,2426176,26.09,143390,733855,7.89
2021-01-21T00:00:00.000Z,69576,2495752,26.84,163942,897797,9.65
2021-01-22T00:00:00.000Z,37714,2533466,27.24,70918,968715,10.42
2021-01-23T00:00:00.000Z,39847,2573313,27.67,53472,1022187,10.99
2021-01-24T00:00:00.000Z,68932,2642245,28.41,140325,1162512,12.5
2021-01-25T00:00:00.000Z,80731,2722976,29.28,139159,1301671,14
2021-01-26T00:00:00.000Z,78477,2801453,30.13,126057,1427728,15.35
2021-01-27T00:00:00.000Z,77683,2879136,30.96,124714,1552442,16.69
2021-01-28T00:00:00.000Z,79408,2958544,31.81,130283,1682725,18.1
2021-01-29T00:00:00.000Z,36522,2995066,32.21,64606,1747331,18.79
2021-01-30T00:00:00.000Z,34286,3029352,32.58,42663,1789994,19.25
2021-01-31T00:00:00.000Z,73173,3102525,33.36,59338,1849332,19.89
2021-02-01T00:00:00.000Z,82270,3184795,34.25,35205,1884537,20.27
2021-02-02T00:00:00.000Z,69860,3254655,35,30943,1915480,20.6
2021-02-03T00:00:00.000Z,60064,3314719,35.64,51260,1966740,21.15
2021-02-04T00:00:00.000Z,72382,3387101,36.42,57915,2024655,21.77
2021-02-05T00:00:00.000Z,33773,3420874,36.79,28653,2053308,22.08
2021-02-06T00:00:00.000Z,21533,3442407,37.02,22136,2075444,22.32
2021-02-07T00:00:00.000Z,53944,3496351,37.6,68532,2143976,23.06
2021-02-08T00:00:00.000Z,58479,3554830,38.23,65196,2209172,23.76
2021-02-09T00:00:00.000Z,66116,3620946,38.94,67267,2276439,24.48
2021-02-10T00:00:00.000Z,70327,3691273,39.69,71938,2348377,25.25
2021-02-11T00:00:00.000Z,80879,3772152,40.56,71518,2419895,26.02
2021-02-12T00:00:00.000Z,38936,3811088,40.98,37406,2457301,26.42
2021-02-13T00:00:00.000Z,27389,3838477,41.28,30343,2487644,26.75
2021-02-14T00:00:00.000Z,74731,3913208,42.08,68858,2556502,27.49
2021-02-15T00:00:00.000Z,81318,3994526,42.96,75481,2631983,28.3
2021-02-16T00:00:00.000Z,83313,4077839,43.85,78029,2710012,29.14
2021-02-17T00:00:00.000Z,61802,4139641,44.52,75320,2785332,29.95
2021-02-18T00:00:00.000Z,68977,4208618,45.26,79484,2864816,30.81
2021-02-19T00:00:00.000Z,39559,4248177,45.68,37988,2902804,31.22
2021-02-20T00:00:00.000Z,31583,4279760,46.02,28642,2931446,31.52
2021-02-21T00:00:00.000Z,79311,4359071,46.88,78335,3009781,32.37
2021-02-22T00:00:00.000Z,84872,4443943,47.79,80346,3090127,33.23
2021-02-23T00:00:00.000Z,77192,4521135,48.62,70219,3160346,33.98
2021-02-24T00:00:00.000Z,60872,4582007,49.27,62855,3223201,34.66
2021-02-25T00:00:00.000Z,51508,4633515,49.83,64535,3287736,35.35
2021-02-26T00:00:00.000Z,25751,4659266,50.1,31882,3319618,35.7
2021-02-27T00:00:00.000Z,18257,4677523,50.3,21121,3340739,35.92
2021-02-28T00:00:00.000Z,40166,4717689,50.73,55703,3396442,36.52
2021-03-01T00:00:00.000Z,45506,4763195,51.22,61261,3457703,37.18
2021-03-02T00:00:00.000Z,41004,4804199,51.66,64514,3522217,37.88
2021-03-03T00:00:00.000Z,41787,4845986,52.11,66547,3588764,38.59
2021-03-04T00:00:00.000Z,39486,4885472,52.54,78829,3667593,39.44
2021-03-05T00:00:00.000Z,17164,4902636,52.72,40321,3707914,39.87
2021-03-06T00:00:00.000Z,10567,4913203,52.83,25276,3733190,40.14
2021-03-07T00:00:00.000Z,30963,4944166,53.17,72668,3805858,40.93
2021-03-08T00:00:00.000Z,27167,4971333,53.46,73065,3878923,41.71
2021-03-09T00:00:00.000Z,26501,4997834,53.74,76471,3955394,42.53
2021-03-10T00:00:00.000Z,23090,5020924,53.99,58499,4013893,43.16
2021-03-11T00:00:00.000Z,23058,5043982,54.24,68877,4082770,43.9
2021-03-12T00:00:00.000Z,11097,5055079,54.36,41293,4124063,44.35
2021-03-13T00:00:00.000Z,7847,5062926,54.44,25180,4149243,44.62
2021-03-14T00:00:00.000Z,20830,5083756,54.67,73823,4223066,45.41
2021-03-15T00:00:00.000Z,19907,5103663,54.88,78038,4301104,46.25
2021-03-16T00:00:00.000Z,18530,5122193,55.08,71349,4372453,47.02
2021-03-17T00:00:00.000Z,17501,5139694,55.27,58825,4431278,47.65
