Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0
2020-12-20T00:00:00.000Z,7359,7419,0.08,0,0,0
2020-12-21T00:00:00.000Z,24883,32302,0.35,0,0,0
2020-12-22T00:00:00.000Z,44618,76920,0.83,0,0,0
2020-12-23T00:00:00.000Z,62840,139760,1.5,0,0,0
2020-12-24T00:00:00.000Z,73323,213083,2.29,0,0,0
2020-12-25T00:00:00.000Z,38448,251531,2.7,0,0,0
2020-12-26T00:00:00.000Z,32574,284105,3.06,0,0,0
2020-12-27T00:00:00.000Z,104367,388472,4.18,0,0,0
2020-12-28T00:00:00.000Z,134803,523275,5.63,0,0,0
2020-12-29T00:00:00.000Z,155939,679214,7.3,0,0,0
2020-12-30T00:00:00.000Z,152713,831927,8.95,0,0,0
2020-12-31T00:00:00.000Z,158163,990090,10.65,0,0,0
2021-01-01T00:00:00.000Z,71231,1061321,11.41,0,0,0
2021-01-02T00:00:00.000Z,71618,1132939,12.18,0,0,0
2021-01-03T00:00:00.000Z,149393,1282332,13.79,0,0,0
2021-01-04T00:00:00.000Z,151829,1434161,15.42,1,1,0
2021-01-05T00:00:00.000Z,124848,1559009,16.76,0,1,0
2021-01-06T00:00:00.000Z,103065,1662074,17.87,0,1,0
2021-01-07T00:00:00.000Z,115813,1777887,19.12,3,4,0
2021-01-08T00:00:00.000Z,66293,1844180,19.83,3,7,0
2021-01-09T00:00:00.000Z,44454,1888634,20.31,22,29,0
2021-01-10T00:00:00.000Z,37546,1926180,20.71,5974,6003,0.06
2021-01-11T00:00:00.000Z,21015,1947195,20.94,19235,25238,0.27
2021-01-12T00:00:00.000Z,23906,1971101,21.2,35637,60875,0.65
2021-01-13T00:00:00.000Z,51911,2023012,21.75,56815,117690,1.27
2021-01-14T00:00:00.000Z,56301,2079313,22.36,68746,186436,2
2021-01-15T00:00:00.000Z,30613,2109926,22.69,35881,222317,2.39
2021-01-16T00:00:00.000Z,29363,2139289,23,25977,248294,2.67
2021-01-17T00:00:00.000Z,68246,2207535,23.74,84449,332743,3.58
2021-01-18T00:00:00.000Z,69520,2277055,24.49,120198,452941,4.87
2021-01-19T00:00:00.000Z,72574,2349629,25.27,137510,590451,6.35
2021-01-20T00:00:00.000Z,76526,2426155,26.09,143383,733834,7.89
2021-01-21T00:00:00.000Z,69574,2495729,26.84,163936,897770,9.65
2021-01-22T00:00:00.000Z,37715,2533444,27.24,70916,968686,10.42
2021-01-23T00:00:00.000Z,39846,2573290,27.67,53471,1022157,10.99
2021-01-24T00:00:00.000Z,68929,2642219,28.41,140322,1162479,12.5
2021-01-25T00:00:00.000Z,80732,2722951,29.28,139155,1301634,14
2021-01-26T00:00:00.000Z,78476,2801427,30.13,126051,1427685,15.35
2021-01-27T00:00:00.000Z,77681,2879108,30.96,124705,1552390,16.69
2021-01-28T00:00:00.000Z,79407,2958515,31.81,130274,1682664,18.09
2021-01-29T00:00:00.000Z,36521,2995036,32.21,64606,1747270,18.79
2021-01-30T00:00:00.000Z,34285,3029321,32.58,42662,1789932,19.25
2021-01-31T00:00:00.000Z,73170,3102491,33.36,59335,1849267,19.89
2021-02-01T00:00:00.000Z,82270,3184761,34.25,35204,1884471,20.26
2021-02-02T00:00:00.000Z,69858,3254619,35,30943,1915414,20.6
2021-02-03T00:00:00.000Z,60064,3314683,35.64,51260,1966674,21.15
2021-02-04T00:00:00.000Z,72378,3387061,36.42,57912,2024586,21.77
2021-02-05T00:00:00.000Z,33770,3420831,36.79,28652,2053238,22.08
2021-02-06T00:00:00.000Z,21533,3442364,37.02,22134,2075372,22.32
2021-02-07T00:00:00.000Z,53942,3496306,37.6,68533,2143905,23.05
2021-02-08T00:00:00.000Z,58478,3554784,38.23,65195,2209100,23.76
2021-02-09T00:00:00.000Z,66115,3620899,38.94,67263,2276363,24.48
2021-02-10T00:00:00.000Z,70326,3691225,39.69,71934,2348297,25.25
2021-02-11T00:00:00.000Z,80877,3772102,40.56,71515,2419812,26.02
2021-02-12T00:00:00.000Z,38934,3811036,40.98,37404,2457216,26.42
2021-02-13T00:00:00.000Z,27387,3838423,41.28,30343,2487559,26.75
2021-02-14T00:00:00.000Z,74729,3913152,42.08,68851,2556410,27.49
2021-02-15T00:00:00.000Z,81319,3994471,42.95,75479,2631889,28.3
2021-02-16T00:00:00.000Z,83315,4077786,43.85,78024,2709913,29.14
2021-02-17T00:00:00.000Z,61801,4139587,44.52,75317,2785230,29.95
2021-02-18T00:00:00.000Z,68975,4208562,45.26,79482,2864712,30.81
2021-02-19T00:00:00.000Z,39561,4248123,45.68,37987,2902699,31.21
2021-02-20T00:00:00.000Z,31584,4279707,46.02,28641,2931340,31.52
2021-02-21T00:00:00.000Z,79311,4359018,46.87,78332,3009672,32.36
2021-02-22T00:00:00.000Z,84875,4443893,47.79,80346,3090018,33.23
2021-02-23T00:00:00.000Z,77205,4521098,48.62,70217,3160235,33.98
2021-02-24T00:00:00.000Z,60872,4581970,49.27,62852,3223087,34.66
2021-02-25T00:00:00.000Z,51509,4633479,49.83,64531,3287618,35.35
2021-02-26T00:00:00.000Z,25805,4659284,50.1,31881,3319499,35.7
2021-02-27T00:00:00.000Z,18262,4677546,50.3,21121,3340620,35.92
2021-02-28T00:00:00.000Z,40337,4717883,50.73,55698,3396318,36.52
2021-03-01T00:00:00.000Z,45562,4763445,51.22,61258,3457576,37.18
2021-03-02T00:00:00.000Z,41038,4804483,51.67,64510,3522086,37.87
2021-03-03T00:00:00.000Z,42045,4846528,52.12,66538,3588624,38.59
2021-03-04T00:00:00.000Z,39544,4886072,52.54,78826,3667450,39.44
2021-03-05T00:00:00.000Z,17196,4903268,52.73,40318,3707768,39.87
2021-03-06T00:00:00.000Z,10700,4913968,52.84,25271,3733039,40.14
2021-03-07T00:00:00.000Z,30999,4944967,53.18,72668,3805707,40.92
2021-03-08T00:00:00.000Z,27266,4972233,53.47,73058,3878765,41.71
2021-03-09T00:00:00.000Z,26608,4998841,53.76,76469,3955234,42.53
2021-03-10T00:00:00.000Z,23116,5021957,54,58496,4013730,43.16
2021-03-11T00:00:00.000Z,23107,5045064,54.25,68870,4082600,43.9
2021-03-12T00:00:00.000Z,11111,5056175,54.37,41289,4123889,44.35
2021-03-13T00:00:00.000Z,7910,5064085,54.46,25180,4149069,44.62
2021-03-14T00:00:00.000Z,20914,5084999,54.68,73816,4222885,45.41
2021-03-15T00:00:00.000Z,19976,5104975,54.9,78027,4300912,46.25
2021-03-16T00:00:00.000Z,18596,5123571,55.1,71346,4372258,47.02
2021-03-17T00:00:00.000Z,17562,5141133,55.29,58824,4431082,47.65
