Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_fourth_dose_cum,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2021-06-30T00:00:00.000Z,16405,5624333,60.48,3333,5192084,55.83,0,0,0,0,59.11,0,40.89
2021-07-01T00:00:00.000Z,16750,5641083,60.66,3316,5195400,55.87,18,18,0,0,59.23,0,40.77
2021-07-02T00:00:00.000Z,9775,5650858,60.77,1540,5196940,55.89,4,22,0,0,59.3,0,40.7
2021-07-03T00:00:00.000Z,2634,5653492,60.79,268,5197208,55.89,0,22,0,0,59.32,0,40.68
2021-07-04T00:00:00.000Z,17700,5671192,60.99,3129,5200337,55.92,0,22,0,0,59.46,0,40.54
2021-07-05T00:00:00.000Z,17799,5688991,61.18,2989,5203326,55.95,4,26,0,0,59.6,0,40.4
2021-07-06T00:00:00.000Z,17780,5706771,61.37,3363,5206689,55.99,7,33,0,0,59.74,0,40.26
2021-07-07T00:00:00.000Z,15465,5722236,61.53,2627,5209316,56.02,11,44,0,0,59.87,0,40.13
2021-07-08T00:00:00.000Z,16527,5738763,61.71,2807,5212123,56.05,13,57,0,0,60,0,40
2021-07-09T00:00:00.000Z,11084,5749847,61.83,1452,5213575,56.06,2,59,0,0,60.09,0,39.91
2021-07-10T00:00:00.000Z,4927,5754774,61.88,362,5213937,56.07,5,64,0,0,60.13,0,39.87
2021-07-11T00:00:00.000Z,1433,5756207,61.9,2817,5216754,56.1,4,68,0,0,60.16,0,39.84
2021-07-12T00:00:00.000Z,2374,5758581,61.92,3627,5220381,56.14,48,116,0,0,60.2,0,39.8
2021-07-13T00:00:00.000Z,2909,5761490,61.96,5396,5225777,56.2,120,236,0,0,60.25,0,39.75
2021-07-14T00:00:00.000Z,2684,5764174,61.99,7459,5233236,56.28,439,675,0.01,0,60.29,0,39.71
2021-07-15T00:00:00.000Z,2925,5767099,62.02,9217,5242453,56.37,371,1046,0.01,0,60.34,0,39.66
2021-07-16T00:00:00.000Z,1208,5768307,62.03,5832,5248285,56.44,62,1108,0.01,0,60.36,0,39.64
2021-07-17T00:00:00.000Z,334,5768641,62.03,1352,5249637,56.45,6,1114,0.01,0,60.37,0,39.63
2021-07-18T00:00:00.000Z,2031,5770672,62.06,9736,5259373,56.56,233,1347,0.01,0,60.4,0,39.6
2021-07-19T00:00:00.000Z,3152,5773824,62.09,11276,5270649,56.68,455,1802,0.02,0,60.44,0,39.56
2021-07-20T00:00:00.000Z,2615,5776439,62.12,11860,5282509,56.81,370,2172,0.02,0,60.42,0.07,39.51
2021-07-21T00:00:00.000Z,2323,5778762,62.14,11807,5294316,56.93,320,2492,0.03,0,60.26,0.28,39.46
2021-07-22T00:00:00.000Z,2834,5781596,62.17,13181,5307497,57.07,387,2879,0.03,0,59.93,0.67,39.4
2021-07-23T00:00:00.000Z,1983,5783579,62.19,8158,5315655,57.16,100,2979,0.03,0,59.35,1.29,39.36
2021-07-24T00:00:00.000Z,602,5784181,62.2,1433,5317088,57.18,6,2985,0.03,0,58.61,2.04,39.35
2021-07-25T00:00:00.000Z,4390,5788571,62.25,15454,5332542,57.34,222,3207,0.03,0,58.29,2.43,39.28
2021-07-26T00:00:00.000Z,5104,5793675,62.3,13453,5345995,57.49,321,3528,0.04,0,58.1,2.71,39.19
2021-07-27T00:00:00.000Z,5434,5799109,62.36,13480,5359475,57.63,410,3938,0.04,0,57.27,3.63,39.1
2021-07-28T00:00:00.000Z,3944,5803053,62.4,12277,5371752,57.77,461,4399,0.05,0,56.05,4.93,39.02
2021-07-29T00:00:00.000Z,4615,5807668,62.45,14086,5385838,57.92,517,4916,0.05,0,54.65,6.41,38.93
2021-07-30T00:00:00.000Z,2605,5810273,62.48,10777,5396615,58.03,4114,9030,0.1,0,53.18,7.92,38.9
2021-07-31T00:00:00.000Z,1379,5811652,62.5,3512,5400127,58.07,6150,15180,0.16,0,51.46,9.64,38.9
2021-08-01T00:00:00.000Z,3047,5814699,62.53,3330,5403457,58.11,31039,46219,0.5,0,50.94,10.15,38.92
2021-08-02T00:00:00.000Z,3077,5817776,62.56,3106,5406563,58.14,58488,104707,1.13,0,50.72,10.24,39.03
2021-08-03T00:00:00.000Z,3324,5821100,62.6,3250,5409813,58.17,78949,183656,1.97,0,49.7,11.07,39.23
2021-08-04T00:00:00.000Z,3484,5824584,62.63,3179,5412992,58.21,80738,264394,2.84,0,48.7,11.86,39.44
2021-08-05T00:00:00.000Z,4454,5829038,62.68,3513,5416505,58.25,88421,352815,3.79,0,47.92,12.4,39.68
2021-08-06T00:00:00.000Z,2383,5831421,62.71,1788,5418293,58.27,44729,397544,4.28,0,46.97,13.26,39.77
2021-08-07T00:00:00.000Z,1009,5832430,62.72,641,5418934,58.27,27336,424880,4.57,0,45.82,14.34,39.84
2021-08-08T00:00:00.000Z,4986,5837416,62.77,3036,5421970,58.31,80053,504933,5.43,0,45.73,14.27,40
2021-08-09T00:00:00.000Z,5312,5842728,62.83,2992,5424962,58.34,76458,581391,6.25,0,45.97,13.98,40.05
2021-08-10T00:00:00.000Z,5530,5848258,62.89,3122,5428084,58.37,75398,656789,7.06,0,46.18,13.81,40.01
2021-08-11T00:00:00.000Z,5652,5853910,62.95,2878,5430962,58.4,62609,719398,7.74,0,46.57,13.52,39.91
2021-08-12T00:00:00.000Z,7003,5860913,63.03,3245,5434207,58.44,59431,778829,8.38,0,47.05,13.21,39.74
2021-08-13T00:00:00.000Z,3773,5864686,63.07,2006,5436213,58.46,43845,822674,8.85,0,47.01,13.29,39.7
2021-08-14T00:00:00.000Z,2228,5866914,63.09,814,5437027,58.47,44453,867127,9.32,0,46.77,13.49,39.74
2021-08-15T00:00:00.000Z,7160,5874074,63.17,4500,5441527,58.52,97928,965055,10.38,0,47.43,12.85,39.72
2021-08-16T00:00:00.000Z,6965,5881039,63.24,4672,5446199,58.57,89453,1054508,11.34,0,48.08,12.25,39.68
