gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,מתחילת קורונה,417207,10.3,7,0.1,30,0.5,111,0.4
זכר,0-9,3 חודשים,67550,9,1,0.1,9,1.1,25,0.8
זכר,0-9,חודש אחרון,6142,6.4,0,0,0,0,4,0.7
זכר,0-9,6 חודשים,278805,10.2,4,0.2,16,1.1,54,0.8
זכר,0-9,שנה,348834,10.8,5,0.1,22,0.9,80,0.7
נקבה,0-9,6 חודשים,218877,8,2,0.1,8,0.6,37,0.5
נקבה,0-9,שנה,282966,8.8,2,0,8,0.3,55,0.5
נקבה,0-9,חודש אחרון,4670,4.9,0,0,0,0,4,0.7
נקבה,0-9,3 חודשים,52351,6.9,1,0.1,4,0.5,20,0.6
נקבה,0-9,מתחילת קורונה,340938,8.4,5,0,15,0.2,73,0.3
זכר,10-19,מתחילת קורונה,416949,10.3,7,0.1,23,0.4,77,0.3
זכר,10-19,3 חודשים,57453,7.6,2,0.2,5,0.6,7,0.2
זכר,10-19,6 חודשים,269156,9.8,4,0.2,9,0.6,26,0.4
זכר,10-19,שנה,320678,9.9,5,0.1,14,0.6,41,0.3
זכר,10-19,חודש אחרון,4262,4.4,0,0,0,0,1,0.2
נקבה,10-19,מתחילת קורונה,406014,10,7,0.1,23,0.4,77,0.3
נקבה,10-19,3 חודשים,55853,7.4,0,0,3,0.4,9,0.3
נקבה,10-19,חודש אחרון,4389,4.6,0,0,1,0.6,1,0.2
נקבה,10-19,6 חודשים,267872,9.8,2,0.1,10,0.7,16,0.2
נקבה,10-19,שנה,320932,9.9,4,0.1,15,0.6,34,0.3
זכר,20-29,חודש אחרון,3925,4.1,0,0,1,0.6,3,0.6
זכר,20-29,6 חודשים,144300,5.3,2,0.1,11,0.8,41,0.6
זכר,20-29,שנה,173305,5.4,5,0.1,22,0.9,90,0.7
זכר,20-29,3 חודשים,37437,5,1,0.1,5,0.6,17,0.5
זכר,20-29,מתחילת קורונה,243855,6,24,0.2,54,0.9,241,0.8
נקבה,20-29,מתחילת קורונה,348503,8.6,22,0.2,57,0.9,271,0.9
נקבה,20-29,חודש אחרון,5826,6.1,0,0,1,0.6,1,0.2
נקבה,20-29,3 חודשים,57256,7.6,1,0.1,2,0.3,8,0.2
נקבה,20-29,6 חודשים,226491,8.3,6,0.2,14,1,28,0.4
נקבה,20-29,שנה,264597,8.2,9,0.2,20,0.8,98,0.8
זכר,30-39,6 חודשים,156821,5.7,12,0.5,29,2,63,0.9
זכר,30-39,שנה,185232,5.7,25,0.6,48,2,214,1.8
זכר,30-39,חודש אחרון,5965,6.2,0,0,5,2.9,4,0.7
זכר,30-39,3 חודשים,46817,6.2,5,0.4,21,2.6,27,0.8
זכר,30-39,מתחילת קורונה,237764,5.9,53,0.5,102,1.7,622,2.2
נקבה,30-39,מתחילת קורונה,347693,8.6,37,0.3,105,1.7,596,2.1
נקבה,30-39,3 חודשים,68084,9,3,0.3,12,1.5,26,0.8
נקבה,30-39,חודש אחרון,8264,8.6,1,1,4,2.3,6,1.1
נקבה,30-39,6 חודשים,244648,8.9,5,0.2,18,1.3,72,1.1
נקבה,30-39,שנה,285208,8.8,16,0.4,38,1.6,225,1.9
זכר,40-49,חודש אחרון,5737,6,0,0,5,2.9,8,1.5
זכר,40-49,6 חודשים,145861,5.3,21,0.8,55,3.9,147,2.2
זכר,40-49,שנה,168858,5.2,52,1.2,107,4.5,464,3.8
זכר,40-49,3 חודשים,43815,5.8,9,0.8,22,2.8,64,2
זכר,40-49,מתחילת קורונה,212819,5.2,120,1.1,260,4.3,1396,4.8
נקבה,40-49,מתחילת קורונה,307245,7.6,75,0.7,140,2.3,969,3.4
נקבה,40-49,3 חודשים,65304,8.7,3,0.3,12,1.5,38,1.2
נקבה,40-49,חודש אחרון,8050,8.4,0,0,5,2.9,6,1.1
נקבה,40-49,שנה,253008,7.8,20,0.5,51,2.1,334,2.8
