cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו גוש,קטן מ-15,אין מידע,41,52.15,8,אדום,7862
אבו סנאן,קטן מ-15,אין מידע,20,13.98,4.96,צהוב,14306
אבן יהודה,קטן מ-15,אין מידע,40,28.50,3.77,ירוק,14036
אום אל-פחם,קטן מ-15,אין מידע,19,3.35,3.15,ירוק,56713
אופקים,קטן מ-15,אין מידע,52,16.06,3.61,ירוק,32378
אור יהודה,16,23.53,68,18.59,4.03,ירוק,36587
אור עקיבא,קטן מ-15,אין מידע,30,15.45,5.65,צהוב,19417
אורנית,קטן מ-15,אין מידע,25,27.75,6.34,כתום,9010
אזור,קטן מ-15,אין מידע,24,18.14,4.5,צהוב,13228
אילת,34,19.10,178,33.90,5.74,צהוב,52507
אלקנה,קטן מ-15,אין מידע,16,40.41,5.8,צהוב,3959
אפרת,קטן מ-15,אין מידע,16,14.01,4.33,ירוק,11420
אריאל,קטן מ-15,אין מידע,35,17.08,3.92,ירוק,20488
אשדוד,102,21.84,467,20.63,5.38,צהוב,226329
אשקלון,135,30.34,445,30.39,6,כתום,146442
באקה אל-גרביה,קטן מ-15,אין מידע,21,6.90,4.37,ירוק,30448
באר יעקב,19,28.79,66,22.90,5.87,צהוב,28818
באר שבע,150,20.33,738,35.04,5.54,צהוב,210624
בית שאן,קטן מ-15,אין מידע,27,14.23,4.5,צהוב,18980
בית שמש,קטן מ-15,אין מידע,74,5.60,3.07,ירוק,132210
בני ברק,קטן מ-15,אין מידע,61,2.93,1.02,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,17,24.63,5.88,צהוב,6902
בנימינה-גבעת עדה,קטן מ-15,אין מידע,51,31.93,6.06,כתום,15971
בת ים,61,21.33,286,22.38,4.57,צהוב,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,20,9.38,5.69,צהוב,21331
גבע בנימין,קטן מ-15,אין מידע,16,27.79,7.24,כתום,5757
גבעת זאב,קטן מ-15,אין מידע,26,13.54,3.82,ירוק,19205
גבעת שמואל,16,23.88,67,24.60,4.76,צהוב,27236
גבעתיים,34,23.61,144,23.66,5.09,צהוב,60872
גדרה,39,37.86,103,35.76,6.51,כתום,28805
גן יבנה,קטן מ-15,אין מידע,39,16.33,5.03,צהוב,23887
גני תקווה,21,33.33,63,29.29,5.24,צהוב,21508
דייר חנא,קטן מ-15,אין מידע,16,15.30,5.05,צהוב,10459
דימונה,15,30.00,50,14.30,3.13,ירוק,34954
הוד השרון,45,25.86,174,26.87,5.3,צהוב,64755
הרצליה,57,17.33,329,33.16,5.11,צהוב,99208
זכרון יעקב,קטן מ-15,אין מידע,65,27.66,5.98,צהוב,23503
חדרה,37,18.88,196,19.81,4.82,צהוב,98928
חולון,90,23.50,383,19.49,4.77,צהוב,196510
חיפה,115,13.53,850,29.83,5.19,צהוב,284981
חצור הגלילית,קטן מ-15,אין מידע,16,16.78,5.21,צהוב,9538
חריש,15,31.91,47,23.97,6.26,כתום,19608
טבריה,17,16.50,103,22.55,5,צהוב,45686
טייבה,19,39.58,48,10.77,4.25,ירוק,44582
טירה,קטן מ-15,אין מידע,21,7.79,3.46,ירוק,26972
טירת כרמל,קטן מ-15,אין מידע,56,23.06,4.6,צהוב,24285
טמרה,קטן מ-15,אין מידע,24,6.88,2.83,ירוק,34859
יבנה,27,27.55,98,19.69,5.73,צהוב,49759
יהוד,19,28.79,66,22.00,4.24,ירוק,30003
יקנעם עילית,קטן מ-15,אין מידע,71,29.51,5.75,צהוב,24061
ירושלים,243,19.15,1269,13.32,3.95,ירוק,952916
כוכב יאיר,קטן מ-15,אין מידע,22,25.18,4.63,צהוב,8738
כפר יונה,קטן מ-15,אין מידע,44,16.83,4.95,צהוב,26140
כפר סבא,63,20.06,314,30.89,5.31,צהוב,101664
כפר קאסם,קטן מ-15,אין מידע,20,8.25,3.76,ירוק,24236
כפר תבור,0,0,17,38.63,6.71,כתום,4401
כרמיאל,19,17.27,110,23.81,5.46,צהוב,46190
להבים,קטן מ-15,אין מידע,30,45.17,6.88,כתום,6641
לוד,42,28.97,145,17.95,4.22,ירוק,80786
מבשרת ציון,21,21.21,99,40.66,5.6,צהוב,24347
מגאר,קטן מ-15,אין מידע,31,13.32,4.16,ירוק,23271
מגדל העמק,קטן מ-15,אין מידע,39,15.12,5.61,צהוב,25790
מודיעין-מכבים-רעות,47,19.92,236,24.91,5.42,צהוב,94744
מזכרת בתיה,קטן מ-15,אין מידע,43,28.49,4.97,צהוב,15095
מיתר,קטן מ-15,אין מידע,42,42.16,4.68,צהוב,9963
מעלה אדומים,קטן מ-15,אין מידע,54,14.28,3.49,ירוק,37802
מעלות-תרשיחא,קטן מ-15,אין מידע,34,15.34,5.21,צהוב,22158
נהריה,24,19.83,121,20.44,5.43,צהוב,59189
נוף הגליל,קטן מ-15,אין מידע,81,19.31,4.13,ירוק,41950
נס ציונה,36,31.86,113,22.36,5.17,צהוב,50532
