cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
'Qazir,קטן מ-15,אין מידע,20,67.64,8.92,אדום,2957
Abu Ghosh,קטן מ-15,אין מידע,41,52.15,9.76,אדום,7862
Abu Juwei'id,קטן מ-15,אין מידע,30,64.53,9.33,אדום,4649
Abu Sinan,18,15.65,115,80.39,10,אדום,14306
Afula,69,15.27,452,79.52,10,אדום,56844
Ahuzzat Baraq,קטן מ-15,אין מידע,23,95.91,9.64,אדום,2398
Akko,70,20.71,338,68.26,10,אדום,49517
Alfe Menashe,קטן מ-15,אין מידע,51,63.66,9.89,אדום,8011
Ar'ara,קטן מ-15,אין מידע,30,11.75,6.37,כתום,25525
Arad,20,11.36,176,64.78,10,אדום,27170
Ari'el,30,24.39,123,60.04,10,אדום,20488
Arrabe,קטן מ-15,אין מידע,36,13.70,8.36,אדום,26274
Ashdod,326,23.40,1393,61.55,10,אדום,226329
Ashqelon,223,21.24,1050,71.70,10,אדום,146442
Atlit,קטן מ-15,אין מידע,51,52.49,10,אדום,9716
Azor,18,21.43,84,63.50,9.73,אדום,13228
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,36,11.82,9.29,אדום,30448
Basmat Tab'un,קטן מ-15,אין מידע,23,28.75,7.24,כתום,8001
Bat Hefer,קטן מ-15,אין מידע,33,62.52,10,אדום,5278
Bat Yam,89,11.48,775,60.65,10,אדום,127772
Be'er Sheva,259,16.16,1603,76.11,10,אדום,210624
Be'er Ya'aqov,32,26.89,119,41.29,10,אדום,28818
Beit Jann,קטן מ-15,אין מידע,17,13.97,8.03,אדום,12169
Bene Ayish,קטן מ-15,אין מידע,56,81.14,9.65,אדום,6902
Bene Beraq,27,13.71,197,9.47,7.65,אדום,208031
Bet Arye,קטן מ-15,אין מידע,44,82.37,10,אדום,5342
Bet Dagan,קטן מ-15,אין מידע,53,72.62,10,אדום,7298
Bet Hashmonay,קטן מ-15,אין מידע,25,114.21,10,אדום,2189
Bet She'an,21,21.00,100,52.69,10,אדום,18980
Bet Shemesh,65,26.64,244,18.46,9.67,אדום,132210
Bet Yizhaq-Sh. Hefer,קטן מ-15,אין מידע,18,83.96,8.92,אדום,2144
Betar Illit,קטן מ-15,אין מידע,16,2.61,6.37,כתום,61297
Bi'ne,קטן מ-15,אין מידע,17,20.19,7.16,כתום,8421
Binyamina-Giv'at Ada,32,29.09,110,68.87,10,אדום,15971
Bir El-Maksur,קטן מ-15,אין מידע,20,20.56,7.42,כתום,9729
Daburiyya,קטן מ-15,אין מידע,25,23.40,6.78,כתום,10682
Daliyat Al-Karmel,קטן מ-15,אין מידע,57,31.91,9.11,אדום,17862
Deir Hanna,קטן מ-15,אין מידע,41,39.20,9.54,אדום,10459
Dimona,87,23.97,363,103.85,10,אדום,34954
Efrat,קטן מ-15,אין מידע,51,44.66,10,אדום,11420
Eilabun,16,22.86,70,121.09,9.88,אדום,5781
El'ad,קטן מ-15,אין מידע,34,6.91,9.49,אדום,49179
Elat,57,24.68,231,43.99,10,אדום,52507
Elqana,קטן מ-15,אין מידע,28,70.72,10,אדום,3959
Even Yehuda,קטן מ-15,אין מידע,118,84.07,9.92,אדום,14036
Ez Efrayim,קטן מ-15,אין מידע,17,68.83,7.78,אדום,2470
Fassuta,קטן מ-15,אין מידע,20,62.75,10,אדום,3187
Fureidis,קטן מ-15,אין מידע,24,17.86,9.72,אדום,13439
Gan Ner,קטן מ-15,אין מידע,22,81.48,10,אדום,2700
