name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Kafar Bara,4.3,ירוק,13.3,31,0, קטן מ-15 ,ירוק,2022-06-20T00:00:00.000Z,70.19,58.00,33.34,
Abu Juwei'id,9.3,אפור,34.4,25,-57,27,אדום,2022-06-20T00:00:00.000Z,80.92,73.39,45.30,58.1
Bet Hashmonay,10,צהוב,132.5,28,7,37,אדום,2022-06-20T00:00:00.000Z,מעל 90%,מעל 90%,71.95,169.0
Qesaryya,10,כתום,85.7,45,84,56,אדום,2022-06-20T00:00:00.000Z,מעל 90%,87.33,72.04,99.9
Gan Yavne,10,אדום,88.8,44,81,218,אדום,2022-06-20T00:00:00.000Z,78.92,74.46,57.26,91.3
Bet Dagan,10,אדום,83.6,38,19,72,אדום,2022-06-20T00:00:00.000Z,74.92,70.35,55.44,98.7
Mughar,10,צהוב,38.7,36,157,73,אדום,2022-06-20T00:00:00.000Z,72.36,64.41,41.07,31.4
Kafar Qasem,8,כתום,9.9,19,-11,22,אדום,2022-06-20T00:00:00.000Z,66.69,54.87,30.47,9.1
Meiser,4.5,צהוב,19.4,26,0, קטן מ-15 ,ירוק,2022-06-20T00:00:00.000Z,67.67,62.03,38.16,
Omer,8.7,אדום,91.2,16,1,87,אדום,2022-06-20T00:00:00.000Z,מעל 90%,מעל 90%,80.78,114.9
Abu Rubei'a,4.5,אפור,2.3,12,0, קטן מ-15 ,ירוק,2022-06-20T00:00:00.000Z,10.08,8.21,3.03,
Abu Qureinat,3.8,אפור,3.0,11,0, קטן מ-15 ,ירוק,2022-06-20T00:00:00.000Z,9.83,8.44,3.21,
Qiryat Mal'akhi,9.8,אדום,40.3,28,96,91,אדום,2022-06-20T00:00:00.000Z,60.08,52.72,33.93,37.4
Hawashla,1.7,אפור,0.0,0,0, 0 ,ירוק,2022-06-20T00:00:00.000Z,13.87,12.04,4.17,0.0
Nes Ziyyona,10,אדום,108.4,39,60,591,אדום,2022-06-20T00:00:00.000Z,78.05,74.69,58.64,117.0
Nazareth,10,אדום,33.3,31,71,261,אדום,2022-06-20T00:00:00.000Z,68.28,59.16,36.04,33.6
Netanya,10,אדום,59.7,28,59,1486,אדום,2022-06-20T00:00:00.000Z,71.66,67.20,50.83,66.5
Sakhnin,9.4,צהוב,27.9,31,309,78,אדום,2022-06-20T00:00:00.000Z,73.63,62.40,38.19,24.2
Akko,10,אדום,73.1,36,64,362,אדום,2022-06-20T00:00:00.000Z,76.61,70.53,51.24,73.1
Ofaqim,9.9,אדום,59.3,25,60,216,אדום,2022-06-20T00:00:00.000Z,65.50,58.12,40.66,66.7
Yavne'el,6,צהוב,23.0,25,0, קטן מ-15 ,צהוב,2022-06-20T00:00:00.000Z,41.24,36.76,25.16,
Ein Mahel,4.5,ירוק,7.4,15,0, קטן מ-15 ,צהוב,2022-06-20T00:00:00.000Z,74.49,60.55,35.42,
Isifya,7.6,צהוב,23.0,25,163,36,אדום,2022-06-20T00:00:00.000Z,67.62,59.54,39.80,28.5
