coronaOccupancy,isolatedTeam,name,normalOccupancy
21.21212121212121,13,מאיר,74.29306030273438
20.77922077922078,4,שמיר (אסף הרופא),66.8911361694336
19.6969696969697,51,"רמב""ם",89.3814468383789
19.23076923076923,9,וולפסון,73.2064437866211
18.57142857142857,2,מעייני הישועה,
17.5,16,שיבא,98.2911376953125
16.66666666666667,1,המרכזי בעמק,78.79310607910156
15.67164179104478,13,הדסה עין כרם,113.2253723144531
12.5,64,סוראסקי,107.3441467285156
10.58823529411765,8,שערי צדק,96.19164276123047
7.2727272727272725,16,לניאדו,1.671309232711792
3.5294117647058822,47,סורוקה,74.80451965332031
1.724137931034483,24,בני ציון,80.6004638671875
1.666666666666667,8,זיו צפת,81.8443832397461
1.176470588235294,14,קפלן,86.10108184814453
1.149425287356322,19,ברזילי,74.91694641113281
1.047120418848168,5,השרון ק. גולדה,54.77178573608398
0,6,פוריה,75.21126556396484
0,3,הסקוטי,127.1999969482422
0,4,הכרמל,74.2331314086914
0,42,רבין ק. בילינסון,110.1796417236328
0,33,הלל יפה,80.58252716064453
0,25,נהריה,86.86030578613281
0,0,"אסותא אשדוד בי""ח",
0,6,שניידר,77.2151870727539
0,0,יוספטל,44.61538314819336
0,5,הר הצופים,75
0,0,הסהר האדום,
0,3,המשפחה הקדושה,163.3333282470703
0,0,אל מקאסד,
0,0,הצרפתי,58.95522308349609
0,1,אסותא חיפה,
0,1,אסותא רמת החייל,
0,0,אלישע,
0,1,אסותא באר שבע,
0,0,אסותא ראשון לציון,
