city,diff,percentOfCityPopulation,sickCount,status,testsCount
אפרת,0,0.5612558098745943,64,,1594
כוכב יעקב,1.639344262295082,0.6937451046212376,62,,893
יבנה,7.017543859649122,0.13142869454678652,61,,3520
רכסים,1.694915254237288,0.48418334409296315,60,,1566
גבעת זאב,0,0.3102650399663441,59,,2221
מעלה אדומים,0,0.1546872916388852,58,,4753
גדרה,1.785714285714286,0.22887889495663347,57,,3658
גני תקווה,1.8181818181818181,0.2809129671432154,56,,2213
אילת,1.8181818181818181,0.09900289937062443,56,,3236
אופקים,0,0.175907020574839,56,,2920
כרמיאל,0,0.12042233834376279,56,,3859
גבעתיים,1.851851851851852,0.09950428773021673,55,,4912
טייבה,0,0.120569634651258,53,,2808
הוד השרון,4,0.0867563148586873,52,,4464
גבעת שמואל,4.081632653061225,0.20337360928340711,51,,2329
נהריה,0,0.08362043014349266,50,,6717
רמת השרון,0,0.1080747259533735,49,,3792
"כפר חב""ד",2.222222222222222,0.6691882455629911,46,,1020
קרית יערים,0,0.7178178337852927,45,,964
ג'סר א-זרקא,0,0.30066145520144316,45,,2787
אזור,0,0.3426661094860008,41,,1248
ג'ת,2.5,0.3359003768638375,41,,1455
שוהם,8.333333333333332,0.1946690625935909,39,,1862
זכרון יעקב,2.631578947368421,0.1750684562553306,39,,1434
באר יעקב,0,0.1508587343339007,39,,2125
בענה,0,0.46246887228744216,39,,2068
דימונה,0,0.1007782319019092,36,,2813
נוף הגליל,0,0.07919447901346306,35,,3677
עכו,0,0.06639457907789646,34,,4015
אבן יהודה,3.03030303030303,0.2554470323065365,34,,1339
דבוריה,0,0.3129148492319363,33,,1776
קרית אתא,0,0.05721319717748227,33,,4483
פרדס חנה-כרכור,3.225806451612903,0.07703232950578946,32,,4831
נס ציונה,3.3333333333333335,0.06763980711745325,31,,3067
קרית ים,0,0.0738157660294754,29,,3012
גן יבנה,0,0.1287915796953413,29,,1524
מצפה רמון,0,0.519065681772809,26,,411
ערד,4.166666666666666,0.09271277582050806,25,,1500
כפר קרע,0,0.1253263707571802,24,,1347
נצרת,0,0.02928854308599371,23,,2483
טמרה,0,0.0669928929278807,23,,1848
קרית מוצקין,4.545454545454546,0.05232267164111197,23,,4301
להבים,0,0.3528468323977546,22,,1203
מבשרת ציון,4.761904761904763,0.0950447142178252,22,,2593
מיתר,0,0.2197143713172875,22,,1446
מזכרת בתיה,0,0.1395441557578577,21,,1634
עלי,0,0.4873294346978557,20,,359
מג'ד אל-כרום,0,0.1296596434359805,20,,2097
קדימה-צורן,0,0.09502541929966266,20,,1211
יקנעם עילית,0,0.08637070305752288,20,,1441
ערערה,5.263157894736842,0.1000200040008002,20,,1607
יבנאל,0,0.48169556840077066,20,,374
מעלה עירון,5.263157894736842,0.1325468884617934,20,,774
עומר,0,0.2394454946439824,19,,1203
קרית ביאליק,5.555555555555555,0.048278490661923516,19,,2695
כפר קאסם,0,0.07892331976406082,19,,1605
טירת כרמל,0,0.07796595486637502,18,,1252
אריאל,6.25,0.09290632856049842,17,,1446
לקיה,0,0.1107708346908191,17,,873
קרית שמונה,0,0.07696138349404681,17,,1221
סח'נין,0,0.05193059628543499,17,,1860
כפר יונה,0,0.06982325987344534,16,,1391
חריש,0,0.1111574267055718,16,,951
שפרעם,6.666666666666667,0.03876908165737824,16,,2149
כפר כנא,0,0.07021855525322566,16,,1423
מרכז שפירא,0,0.7201152184349496,15,,246
מעלות-תרשיחא,7.142857142857142,0.06638049298579458,15,,1618
תל מונד,0,0.1170046801872075,15,,1511
פוריידיס,0,0.11283285692793739,15,,871
עמנואל,0,0.3570578433706261,15,,249
הר אדר,0,0.3718393653941497,15,,531
פקיעין (בוקייעה),0,0.2540220152413209,15,,732
עין נקובא,0,0.028571428571428567, קטן מ-15 ,,193
אום בטין,0,0.02486325211337643, קטן מ-15 ,,67
קרני שומרון,0,0.07173601147776185, קטן מ-15 ,,501
עיילבון,0,0.1225275687029582, קטן מ-15 ,,613
עספיא,0,0.04072987943955686, קטן מ-15 ,,797
אכסאל,0,0.06036622174525455, קטן מ-15 ,,605
אל סייד,0,0.03026634382566586, קטן מ-15 ,,111
אלון שבות,0,0.37243947858473, קטן מ-15 ,,273
קרית ארבע,0,0.163176502583628, קטן מ-15 ,,510
כסיפה,8.333333333333332,0.07343388126306276, קטן מ-15 ,,745
עפרה,0,0.39215686274509803, קטן מ-15 ,,284
עראבה,0,0.026609898882384252, קטן מ-15 ,,1025
פרדסיה,0,0.032557382386456134, קטן מ-15 ,,975
עלי זהב,0,0.1084304689617783, קטן מ-15 ,,228
טלמון,0,0.06202191440975812, קטן מ-15 ,,240
עתלית,0,0.08427642667950878, קטן מ-15 ,,476
מייסר,0,0.09891196834817012, קטן מ-15 ,,134
פדואל,0,0.18867924528301888, קטן מ-15 ,,144
פסוטה,0,0.02965599051008304, קטן מ-15 ,,437
צופים,0,0.08492569002123143, קטן מ-15 ,,149
צור הדסה,0,0.10727311735679039, קטן מ-15 ,,1124
זמר,0,0.042396834369700404, קטן מ-15 ,,473
מגאר,0,0.04399084990322013, קטן מ-15 ,,969
קרית טבעון,0,0.03147227292755083, קטן מ-15 ,,1049
קצרין,0,0.1866666666666667, קטן מ-15 ,,446
רמת ישי,0,0.0411635565312843, קטן מ-15 ,,446
כאבול,0,0.032467532467532464, קטן מ-15 ,,1069
ירכא,0,0.01282955930463789, קטן מ-15 ,,1483
ירוחם,0,0.09565716472163766, קטן מ-15 ,,549
ראמה,0,0.02397506593143131, קטן מ-15 ,,524
"בסמ""ה",14.28571428571429,0.07458512026850643, קטן מ-15 ,,623
רבבה,0,0.2553812477198103, קטן מ-15 ,,208
שערי תקווה,0,0.053447354355959376, קטן מ-15 ,,386
טירה,0,0.0338855421686747, קטן מ-15 ,,1590
צור יצחק,0,0.06360311655271109, קטן מ-15 ,,412
