priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,Algeria,כתום,2,2,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,New Guinea,כתום,2,3,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Morocco ,כתום,2,3779,98,2.59,2022-10-14T00:00:00.000Z,98,0
LastMonth,Dominican R,כתום,2,35,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Bulgaria,כתום,2,7823,87,1.11,2022-10-14T00:00:00.000Z,87,0
LastMonth,Puerto Rico ,כתום,2,26,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Taiwan,כתום,2,136,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Papua,כתום,2,2,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Benin ,כתום,2,9,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Paraguay ,כתום,2,22,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Republic Of Kosovo,כתום,2,4,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Sierra Leone,כתום,2,15,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Burkina Faso ,כתום,2,3,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,United States ,כתום,2,73157,169,0.23,2022-10-14T00:00:00.000Z,163,6
LastMonth,Sri Lanka ,כתום,2,290,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Belarus ,כתום,2,221,1,0.45,2022-10-14T00:00:00.000Z,1,0
LastMonth,Bahamas,כתום,2,27,1,3.7,2022-10-14T00:00:00.000Z,1,0
LastMonth,Mongolia ,כתום,2,39,1,2.56,2022-10-14T00:00:00.000Z,1,0
LastMonth,Bolivia ,כתום,2,158,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Angola ,כתום,2,61,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Gilbert Ellice Isl,כתום,2,4,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Guadeloupe ,כתום,2,1,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Italy,כתום,2,38971,440,1.13,2022-10-14T00:00:00.000Z,426,14
LastMonth,New Caledonia,כתום,2,1,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Grenada,כתום,2,14,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Malaysia ,כתום,2,112,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Japan,כתום,2,498,1,0.2,2022-10-14T00:00:00.000Z,0,1
LastMonth,Guinea ,כתום,2,10,0,0,2022-10-14T00:00:00.000Z,0,0
LastMonth,Slovakia ,כתום,2,91,9,9.89,2022-10-14T00:00:00.000Z,9,0
