name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
רחובות,4.2,ירוק,7.8,0.0140107212475,0.06542056074759994,153,ירוק,2021-11-14T00:00:00.000Z,68.01,64.40,48.79,10.5
מיתר,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,81.84,79.39,63.6,
צור יצחק,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,60.15,58.47,46.27,0.0
גבעת זאב,3.6,צהוב,7.8,0.0160256410256,-0.2857142857143,31,ירוק,2021-11-14T00:00:00.000Z,55.92,48.21,33.07,16.1
אלעד,4.7,ירוק,6.5,0.0229390681003,0.06666666666660004,43,צהוב,2021-11-14T00:00:00.000Z,36.21,26.82,13.05,8.7
"כפר חב""ד",4,ירוק,7.4,0.016339869281,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,48.58,39.24,23.7,
מעלה אדומים,2.5,ירוק,1.1,0.0021762785636,-0.4117647058824, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,73.85,68.88,51.26,
כפר ורדים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,83.77,81.35,66.08,0.0
אבני חפץ,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,58.39,50.12,34.68,0.0
קציר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,62.46,60.94,47.01,0.0
באקה אל-גרביה,3.2,ירוק,4.6,0.0091683038637,0.3999999999999999,24,ירוק,2021-11-14T00:00:00.000Z,64.14,56.93,29.6,7.9
כפר יונה,1.9,ירוק,1.1,0.0015948963317,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,67.87,65.05,48.5,
שתולים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,69.28,65.07,46.82,0.0
אבו ג'ווייעד (שבט),4,אפור,4.3,0.0034722222222,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,51.62,45.79,23.9,
דאלית אל-כרמל,2.4,ירוק,1.7,0.0072289156626,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,61.81,53.34,33.75,
לקיה,3.4,ירוק,7.5,0.0209923664122,-0.3888888888889001,29,ירוק,2021-11-14T00:00:00.000Z,29.89,24.56,7.31,19.8
אבו קורינאת (שבט),4.6,אפור,4.5,0.0375,-0.375, קטן מ-15 ,צהוב,2021-11-14T00:00:00.000Z,8.36,7.10,1.95,
הר אדר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,85.23,82.26,66.19,0.0
בית חשמונאי,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,79.03,76.93,58.75,0.0
בת חפר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,84.92,82.38,64.46,0.0
באר שבע,2.7,ירוק,3.6,0.0061769616026,-0.2761904761905,163,ירוק,2021-11-14T00:00:00.000Z,73.62,69.15,50.89,7.7
בית ג'ן,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,68.90,58.04,37.69,0.0
כפר אדומים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,63.29,60.41,43.9,0.0
רמת השרון,1.3,ירוק,0.4,0.0007202016564,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,80.36,78.12,63.24,
רמת גן,1.7,ירוק,1.2,0.0016299285936,0.8181818181817999,25,ירוק,2021-11-14T00:00:00.000Z,71.38,68.81,55.5,1.5
כפר כמא,2.9,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,70.94,67.70,50.91,0.0
קיסריה,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,82.99,80.14,64.26,
ג'דיידה-מכר,2.1,ירוק,0.9,0.0035971223021,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,65.66,57.61,29.52,
נתיבות,3,ירוק,6.3,0.0185048112509,0.1904761904761001,42,ירוק,2021-11-14T00:00:00.000Z,51.73,44.70,26.74,10.6
ירושלים,3.5,ירוק,4.6,0.0091606261161,-0.09958506224069996,788,ירוק,2021-11-14T00:00:00.000Z,56.88,49.02,29.39,8.3
צופים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,62.48,59.57,43.33,0.0
מוקייבלה,2.3,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,68.31,59.26,29.41,
טורעאן,4.5,צהוב,9.0,0.0233918128654,0,22,ירוק,2021-11-14T00:00:00.000Z,68.20,59.55,30.78,15.3
יקנעם עילית,2.3,ירוק,0.8,0.0019607843137,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,74.75,71.91,56.94,
אבו רוקייק (שבט),6.1,אפור,12.7,0.0833333333333,0.3,22,כתום,2021-11-14T00:00:00.000Z,12.32,10.18,2.21,21.5
ביר הדאג',6.5,צהוב,16.7,0.1428571428571,0, קטן מ-15 ,כתום,2021-11-14T00:00:00.000Z,3.25,2.55,0.82,
כפר סבא,1.4,ירוק,0.8,0.0016447368421,-0.375,17,ירוק,2021-11-14T00:00:00.000Z,76.93,74.75,60.78,1.7
רמלה,3.7,ירוק,3.3,0.0063873275421,-0.2857142857143,44,ירוק,2021-11-14T00:00:00.000Z,65.45,58.91,37.56,5.7
עמנואל,4.7,ירוק,16.9,0.070707070707,0, קטן מ-15 ,צהוב,2021-11-14T00:00:00.000Z,28.31,22.93,11.56,
כוכב השחר,3.5,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,55.44,50.43,33.99,
חריש,5.4,ירוק,9.2,0.015761821366,0.125,27,צהוב,2021-11-14T00:00:00.000Z,49.84,46.56,31.13,13.8
בית דגן,2.2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,70.57,67.11,49.9,
דייר חנא,2,ירוק,1.0,0.0025188916876,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,69.38,59.31,31.71,
פתח תקווה,2.5,ירוק,2.3,0.0049187161317,0.05454545454540005,82,ירוק,2021-11-14T00:00:00.000Z,72.91,68.59,51.69,3.3
ג'סר א-זרקא,1.5,ירוק,0.7,0.0005711022272,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,66.74,58.91,33.71,
רכסים,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,42.72,33.08,18.03,
