gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,6 חודשים,283015,9.7,4,0.1,16,1.1,57,0.8,1499,5.5
זכר,0-9,מתחילת קורונה,427169,9.9,7,0.1,30,0.5,114,0.4,2897,3.6
זכר,0-9,חודש אחרון,8594,4.2,0,0,1,0.8,2,0.2,122,3.2
זכר,0-9,3 חודשים,23053,5.4,0,0,1,0.3,8,0.5,253,3.5
זכר,0-9,שנה,358643,10.4,5,0.1,22,0.9,83,0.6,2007,5
נקבה,0-9,6 חודשים,222633,7.6,2,0.1,10,0.7,38,0.5,1245,4.5
נקבה,0-9,חודש אחרון,7553,3.7,0,0,1,0.8,4,0.5,112,3
נקבה,0-9,3 חודשים,18925,4.4,0,0,1,0.3,7,0.4,215,2.9
נקבה,0-9,שנה,292423,8.4,2,0,10,0.4,57,0.4,1667,4.2
נקבה,0-9,מתחילת קורונה,350549,8.2,5,0,17,0.3,76,0.3,2385,3
זכר,10-19,6 חודשים,275848,9.4,4,0.1,10,0.7,23,0.3,356,1.3
זכר,10-19,חודש אחרון,10037,4.9,0,0,0,0,0,0,19,0.5
זכר,10-19,3 חודשים,21237,5,0,0,0,0,1,0.1,49,0.7
זכר,10-19,שנה,332344,9.6,5,0.1,15,0.6,41,0.3,532,1.3
זכר,10-19,מתחילת קורונה,429130,10,7,0.1,24,0.4,77,0.3,986,1.2
נקבה,10-19,6 חודשים,273650,9.3,3,0.1,9,0.6,16,0.2,406,1.5
נקבה,10-19,מתחילת קורונה,418425,9.7,8,0.1,23,0.4,79,0.3,1150,1.4
נקבה,10-19,חודש אחרון,10520,5.2,0,0,0,0,2,0.2,53,1.4
נקבה,10-19,3 חודשים,21458,5,1,0.3,2,0.6,3,0.2,88,1.2
נקבה,10-19,שנה,332932,9.6,4,0.1,15,0.6,35,0.3,634,1.6
זכר,20-29,6 חודשים,152965,5.2,2,0.1,11,0.8,41,0.6,389,1.4
זכר,20-29,חודש אחרון,8932,4.4,0,0,1,0.8,2,0.2,39,1
זכר,20-29,3 חודשים,18575,4.4,1,0.3,2,0.6,6,0.4,84,1.1
זכר,20-29,שנה,183943,5.3,5,0.1,23,0.9,93,0.7,626,1.6
זכר,20-29,מתחילת קורונה,254692,5.9,24,0.2,55,0.9,245,0.8,1560,2
נקבה,20-29,מתחילת קורונה,362924,8.4,22,0.2,57,0.9,274,0.9,5056,6.4
נקבה,20-29,חודש אחרון,12796,6.3,0,0,1,0.8,4,0.5,161,4.3
נקבה,20-29,3 חודשים,26837,6.3,0,0,1,0.3,5,0.3,308,4.2
נקבה,20-29,שנה,279031,8.1,9,0.2,20,0.8,101,0.8,2608,6.5
נקבה,20-29,6 חודשים,237739,8.1,5,0.2,10,0.7,25,0.3,1782,6.5
זכר,30-39,6 חודשים,168298,5.7,11,0.4,29,2,61,0.8,504,1.8
זכר,30-39,חודש אחרון,11237,5.5,0,0,2,1.7,4,0.5,61,1.6
זכר,30-39,3 חודשים,25145,5.9,2,0.5,10,2.9,12,0.7,130,1.8
זכר,30-39,שנה,198866,5.7,24,0.5,48,2,219,1.7,930,2.3
זכר,30-39,מתחילת קורונה,251574,5.9,53,0.5,104,1.7,628,2.1,2229,2.8
נקבה,30-39,6 חודשים,258793,8.8,7,0.3,16,1.1,66,0.9,1790,6.5
נקבה,30-39,מתחילת קורונה,365414,8.5,39,0.4,107,1.7,598,2,5115,6.4
נקבה,30-39,חודש אחרון,15504,7.6,1,1.1,3,2.5,3,0.4,146,3.9
נקבה,30-39,3 חודשים,34830,8.2,3,0.8,8,2.3,14,0.9,361,4.9
נקבה,30-39,שנה,302919,8.7,17,0.4,37,1.5,224,1.7,2753,6.9
זכר,40-49,6 חודשים,157847,5.4,18,0.7,45,3.2,137,1.8,635,2.3
זכר,40-49,חודש אחרון,11238,5.5,1,1.1,5,4.2,8,1,75,2
זכר,40-49,3 חודשים,24488,5.7,2,0.5,9,2.6,19,1.2,147,2
זכר,40-49,שנה,182860,5.3,52,1.2,104,4.3,468,3.6,1280,3.2
זכר,40-49,מתחילת קורונה,227045,5.3,121,1.1,263,4.3,1407,4.7,3559,4.5
נקבה,40-49,6 חודשים,239355,8.2,11,0.4,19,1.3,85,1.1,776,2.8
נקבה,40-49,מתחילת קורונה,326237,7.6,76,0.7,140,2.3,969,3.3,3545,4.5
נקבה,40-49,חודש אחרון,16838,8.3,0,0,1,0.8,4,0.5,77,2
נקבה,40-49,3 חודשים,35873,8.4,1,0.3,5,1.5,12,0.7,173,2.4
נקבה,40-49,שנה,271954,7.9,21,0.5,52,2.1,336,2.6,1453,3.6
זכר,50-59,מתחילת קורונה,156096,3.6,390,3.6,549,9,2243,7.6,4899,6.2
זכר,50-59,חודש אחרון,10294,5.1,1,1.1,2,1.7,15,1.9,136,3.6
זכר,50-59,3 חודשים,20971,4.9,12,3,21,6.2,45,2.7,294,4
זכר,50-59,שנה,123241,3.6,137,3,189,7.7,724,5.6,1841,4.6
זכר,50-59,6 חודשים,109230,3.7,67,2.5,99,7,306,4.1,1108,4
נקבה,50-59,6 חודשים,165677,5.7,38,1.4,54,3.8,211,2.8,853,3.1
נקבה,50-59,מתחילת קורונה,222435,5.2,199,1.8,254,4.1,1582,5.3,3890,4.9
נקבה,50-59,חודש אחרון,16074,7.9,0,0,3,2.5,18,2.2,92,2.4
נקבה,50-59,3 חודשים,33007,7.7,3,0.8,7,2.1,34,2.1,185,2.5
נקבה,50-59,שנה,183570,5.3,74,1.6,105,4.3,538,4.2,1494,3.8
זכר,60-69,6 חודשים,83324,2.8,179,6.6,171,12,654,8.8,1950,7.1
זכר,60-69,חודש אחרון,11227,5.5,6,6.6,22,18.5,70,8.7,306,8.1
זכר,60-69,3 חודשים,22048,5.2,17,4.3,52,15.2,142,8.6,579,7.9
זכר,60-69,שנה,92285,2.7,360,8,311,12.7,1240,9.6,2904,7.3
זכר,60-69,מתחילת קורונה,114797,2.7,1004,9.2,941,15.3,3334,11.2,6674,8.4
נקבה,60-69,מתחילת קורונה,153872,3.6,559,5.1,512,8.3,2252,7.6,4928,6.2
נקבה,60-69,חודש אחרון,16441,8.1,2,2.2,8,6.7,42,5.2,238,6.3
נקבה,60-69,3 חודשים,33022,7.7,16,4,26,7.6,86,5.2,450,6.1
נקבה,60-69,שנה,130024,3.8,256,5.7,214,8.7,911,7.1,2231,5.6
נקבה,60-69,6 חודשים,119052,4.1,108,4,98,6.9,449,6.1,1445,5.3
זכר,70-79,6 חודשים,54908,1.9,363,13.5,243,17.1,1049,14.1,2741,10
זכר,70-79,מתחילת קורונה,71017,1.7,1660,15.2,1045,17,3778,12.7,7273,9.2
זכר,70-79,חודש אחרון,10958,5.4,18,19.8,28,23.5,121,15,474,12.6
זכר,70-79,3 חודשים,20114,4.7,57,14.4,68,19.9,242,14.7,888,12.1
זכר,70-79,שנה,59774,1.7,631,14,389,15.9,1659,12.9,3719,9.3
נקבה,70-79,6 חודשים,67922,2.3,251,9.3,145,10.2,772,10.4,2202,8
נקבה,70-79,מתחילת קורונה,85757,2,1047,9.6,589,9.6,2848,9.6,5891,7.4
נקבה,70-79,חודש אחרון,13704,6.7,6,6.6,11,9.2,75,9.3,351,9.3
נקבה,70-79,3 חודשים,25334,5.9,38,9.6,30,8.8,159,9.7,684,9.3
נקבה,70-79,שנה,73740,2.1,447,9.9,254,10.4,1284,10,3063,7.7
זכר,80-89,6 חודשים,19941,0.7,514,19.1,187,13.2,1145,15.4,2674,9.7
זכר,80-89,חודש אחרון,4179,2.1,15,16.5,14,11.8,151,18.7,491,13.1
זכר,80-89,3 חודשים,7599,1.8,67,16.9,44,12.9,264,16,843,11.5
זכר,80-89,שנה,22091,0.6,805,17.8,274,11.2,1665,12.9,3519,8.8
זכר,80-89,מתחילת קורונה,27163,0.6,1923,17.6,652,10.6,3186,10.7,6006,7.6
נקבה,80-89,6 חודשים,27031,0.9,492,18.3,143,10.1,1159,15.6,2766,10.1
