section,female,male,period,order_period
0-9,"{'amount': 6, 'percentage': 0.3}","{'amount': 8, 'percentage': 0.3}",חודש אחרון,5
0-9,"{'amount': 26, 'percentage': 0.2}","{'amount': 30, 'percentage': 0.2}",שנה,2
0-9,"{'amount': 16, 'percentage': 0.4}","{'amount': 14, 'percentage': 0.3}",6 חודשים,3
0-9,"{'amount': 8, 'percentage': 0.3}","{'amount': 10, 'percentage': 0.4}",3 חודשים,4
0-9,"{'amount': 29, 'percentage': 0.1}","{'amount': 33, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 50, 'percentage': 0.3}","{'amount': 33, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 5, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.2}",חודש אחרון,5
10-19,"{'amount': 7, 'percentage': 0.3}","{'amount': 4, 'percentage': 0.2}",3 חודשים,4
10-19,"{'amount': 13, 'percentage': 0.3}","{'amount': 10, 'percentage': 0.2}",6 חודשים,3
10-19,"{'amount': 44, 'percentage': 0.3}","{'amount': 29, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 46, 'percentage': 1}","{'amount': 51, 'percentage': 1.1}",6 חודשים,3
20-29,"{'amount': 17, 'percentage': 0.7}","{'amount': 17, 'percentage': 0.7}",3 חודשים,4
20-29,"{'amount': 16, 'percentage': 0.7}","{'amount': 14, 'percentage': 0.6}",חודש אחרון,5
20-29,"{'amount': 175, 'percentage': 0.9}","{'amount': 151, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 152, 'percentage': 0.9}","{'amount': 139, 'percentage': 0.8}",שנה,2
30-39,"{'amount': 370, 'percentage': 2.2}","{'amount': 384, 'percentage': 2.3}",שנה,2
30-39,"{'amount': 135, 'percentage': 3}","{'amount': 117, 'percentage': 2.6}",6 חודשים,3
30-39,"{'amount': 60, 'percentage': 2.3}","{'amount': 49, 'percentage': 1.9}",3 חודשים,4
30-39,"{'amount': 53, 'percentage': 2.3}","{'amount': 45, 'percentage': 1.9}",חודש אחרון,5
30-39,"{'amount': 408, 'percentage': 2.1}","{'amount': 448, 'percentage': 2.3}",מתחילת קורונה,1
40-49,"{'amount': 576, 'percentage': 3.4}","{'amount': 927, 'percentage': 5.5}",שנה,2
40-49,"{'amount': 180, 'percentage': 4}","{'amount': 265, 'percentage': 5.9}",6 חודשים,3
40-49,"{'amount': 80, 'percentage': 3.1}","{'amount': 118, 'percentage': 4.5}",3 חודשים,4
40-49,"{'amount': 74, 'percentage': 3.2}","{'amount': 103, 'percentage': 4.4}",חודש אחרון,5
40-49,"{'amount': 651, 'percentage': 3.3}","{'amount': 1048, 'percentage': 5.4}",מתחילת קורונה,1
50-59,"{'amount': 279, 'percentage': 6.2}","{'amount': 338, 'percentage': 7.6}",6 חודשים,3
50-59,"{'amount': 129, 'percentage': 5}","{'amount': 172, 'percentage': 6.6}",3 חודשים,4
50-59,"{'amount': 985, 'percentage': 5.8}","{'amount': 1478, 'percentage': 8.7}",שנה,2
50-59,"{'amount': 1116, 'percentage': 5.7}","{'amount': 1699, 'percentage': 8.7}",מתחילת קורונה,1
50-59,"{'amount': 114, 'percentage': 4.9}","{'amount': 161, 'percentage': 6.9}",חודש אחרון,5
60-69,"{'amount': 202, 'percentage': 7.8}","{'amount': 304, 'percentage': 11.7}",3 חודשים,4
60-69,"{'amount': 371, 'percentage': 8.3}","{'amount': 480, 'percentage': 10.7}",6 חודשים,3
60-69,"{'amount': 177, 'percentage': 7.6}","{'amount': 276, 'percentage': 11.9}",חודש אחרון,5
60-69,"{'amount': 1517, 'percentage': 7.8}","{'amount': 2415, 'percentage': 12.4}",מתחילת קורונה,1
60-69,"{'amount': 1343, 'percentage': 7.9}","{'amount': 2075, 'percentage': 12.3}",שנה,2
70-79,"{'amount': 209, 'percentage': 9}","{'amount': 326, 'percentage': 14}",חודש אחרון,5
70-79,"{'amount': 245, 'percentage': 9.4}","{'amount': 360, 'percentage': 13.8}",3 חודשים,4
70-79,"{'amount': 426, 'percentage': 9.5}","{'amount': 539, 'percentage': 12.1}",6 חודשים,3
70-79,"{'amount': 1597, 'percentage': 9.4}","{'amount': 2205, 'percentage': 13}",שנה,2
70-79,"{'amount': 1811, 'percentage': 9.3}","{'amount': 2577, 'percentage': 13.3}",מתחילת קורונה,1
80-89,"{'amount': 291, 'percentage': 11.2}","{'amount': 321, 'percentage': 12.3}",3 חודשים,4
80-89,"{'amount': 1640, 'percentage': 9.7}","{'amount': 1657, 'percentage': 9.8}",שנה,2
80-89,"{'amount': 458, 'percentage': 10.2}","{'amount': 445, 'percentage': 10}",6 חודשים,3
80-89,"{'amount': 270, 'percentage': 11.6}","{'amount': 285, 'percentage': 12.2}",חודש אחרון,5
80-89,"{'amount': 1907, 'percentage': 9.8}","{'amount': 1891, 'percentage': 9.7}",מתחילת קורונה,1
90+,"{'amount': 901, 'percentage': 4.6}","{'amount': 585, 'percentage': 3}",מתחילת קורונה,1
90+,"{'amount': 119, 'percentage': 5.1}","{'amount': 64, 'percentage': 2.7}",חודש אחרון,5
90+,"{'amount': 135, 'percentage': 5.2}","{'amount': 71, 'percentage': 2.7}",3 חודשים,4
90+,"{'amount': 182, 'percentage': 4.1}","{'amount': 107, 'percentage': 2.4}",6 חודשים,3
90+,"{'amount': 760, 'percentage': 4.5}","{'amount': 499, 'percentage': 2.9}",שנה,2
