section,female,male,period,order_period
0-9,"{'amount': 21676, 'percentage': 11.2}","{'amount': 22201, 'percentage': 11.5}",חודש אחרון,5
0-9,"{'amount': 80842, 'percentage': 8.6}","{'amount': 83562, 'percentage': 8.8}",שנה,2
0-9,"{'amount': 31192, 'percentage': 11.4}","{'amount': 31756, 'percentage': 11.6}",6 חודשים,3
0-9,"{'amount': 25184, 'percentage': 11.1}","{'amount': 25715, 'percentage': 11.3}",3 חודשים,4
0-9,"{'amount': 86926, 'percentage': 8.2}","{'amount': 89768, 'percentage': 8.5}",מתחילת קורונה,1
10-19,"{'amount': 109966, 'percentage': 10.4}","{'amount': 113546, 'percentage': 10.7}",מתחילת קורונה,1
10-19,"{'amount': 18669, 'percentage': 9.7}","{'amount': 17206, 'percentage': 8.9}",חודש אחרון,5
10-19,"{'amount': 22282, 'percentage': 9.8}","{'amount': 20558, 'percentage': 9.1}",3 חודשים,4
10-19,"{'amount': 28346, 'percentage': 10.3}","{'amount': 25751, 'percentage': 9.4}",6 חודשים,3
10-19,"{'amount': 99896, 'percentage': 10.6}","{'amount': 101986, 'percentage': 10.8}",שנה,2
20-29,"{'amount': 21994, 'percentage': 8}","{'amount': 17360, 'percentage': 6.3}",6 חודשים,3
20-29,"{'amount': 17945, 'percentage': 7.9}","{'amount': 14534, 'percentage': 6.4}",3 חודשים,4
20-29,"{'amount': 15954, 'percentage': 8.3}","{'amount': 12793, 'percentage': 6.6}",חודש אחרון,5
20-29,"{'amount': 99567, 'percentage': 9.4}","{'amount': 87562, 'percentage': 8.3}",מתחילת קורונה,1
20-29,"{'amount': 87548, 'percentage': 9.3}","{'amount': 76071, 'percentage': 8.1}",שנה,2
30-39,"{'amount': 70965, 'percentage': 7.5}","{'amount': 60654, 'percentage': 6.4}",שנה,2
30-39,"{'amount': 21969, 'percentage': 8}","{'amount': 16777, 'percentage': 6.1}",6 חודשים,3
30-39,"{'amount': 18380, 'percentage': 8.1}","{'amount': 14201, 'percentage': 6.3}",3 חודשים,4
30-39,"{'amount': 15957, 'percentage': 8.3}","{'amount': 12295, 'percentage': 6.4}",חודש אחרון,5
30-39,"{'amount': 79071, 'percentage': 7.5}","{'amount': 68592, 'percentage': 6.5}",מתחילת קורונה,1
40-49,"{'amount': 60227, 'percentage': 6.4}","{'amount': 51257, 'percentage': 5.4}",שנה,2
40-49,"{'amount': 17943, 'percentage': 6.5}","{'amount': 14648, 'percentage': 5.3}",6 חודשים,3
40-49,"{'amount': 15406, 'percentage': 6.8}","{'amount': 12570, 'percentage': 5.5}",3 חודשים,4
40-49,"{'amount': 13040, 'percentage': 6.8}","{'amount': 10611, 'percentage': 5.5}",חודש אחרון,5
40-49,"{'amount': 67887, 'percentage': 6.4}","{'amount': 58118, 'percentage': 5.5}",מתחילת קורונה,1
50-59,"{'amount': 11196, 'percentage': 4.1}","{'amount': 9167, 'percentage': 3.3}",6 חודשים,3
50-59,"{'amount': 9643, 'percentage': 4.2}","{'amount': 7985, 'percentage': 3.5}",3 חודשים,4
50-59,"{'amount': 41324, 'percentage': 4.4}","{'amount': 36276, 'percentage': 3.8}",שנה,2
50-59,"{'amount': 47230, 'percentage': 4.5}","{'amount': 41707, 'percentage': 3.9}",מתחילת קורונה,1
50-59,"{'amount': 8115, 'percentage': 4.2}","{'amount': 6693, 'percentage': 3.5}",חודש אחרון,5
60-69,"{'amount': 6351, 'percentage': 2.8}","{'amount': 5506, 'percentage': 2.4}",3 חודשים,4
60-69,"{'amount': 7396, 'percentage': 2.7}","{'amount': 6252, 'percentage': 2.3}",6 חודשים,3
60-69,"{'amount': 4976, 'percentage': 2.6}","{'amount': 4241, 'percentage': 2.2}",חודש אחרון,5
60-69,"{'amount': 29494, 'percentage': 2.8}","{'amount': 28429, 'percentage': 2.7}",מתחילת קורונה,1
60-69,"{'amount': 25830, 'percentage': 2.7}","{'amount': 24586, 'percentage': 2.6}",שנה,2
70-79,"{'amount': 2775, 'percentage': 1.4}","{'amount': 2362, 'percentage': 1.2}",חודש אחרון,5
70-79,"{'amount': 3601, 'percentage': 1.6}","{'amount': 3174, 'percentage': 1.4}",3 חודשים,4
70-79,"{'amount': 4122, 'percentage': 1.5}","{'amount': 3593, 'percentage': 1.3}",6 חודשים,3
70-79,"{'amount': 13535, 'percentage': 1.4}","{'amount': 12527, 'percentage': 1.3}",שנה,2
70-79,"{'amount': 15360, 'percentage': 1.5}","{'amount': 14469, 'percentage': 1.4}",מתחילת קורונה,1
80-89,"{'amount': 1728, 'percentage': 0.8}","{'amount': 1406, 'percentage': 0.6}",3 חודשים,4
80-89,"{'amount': 7657, 'percentage': 0.8}","{'amount': 5644, 'percentage': 0.6}",שנה,2
80-89,"{'amount': 2057, 'percentage': 0.8}","{'amount': 1610, 'percentage': 0.6}",6 חודשים,3
80-89,"{'amount': 1387, 'percentage': 0.7}","{'amount': 1101, 'percentage': 0.6}",חודש אחרון,5
80-89,"{'amount': 8812, 'percentage': 0.8}","{'amount': 6470, 'percentage': 0.6}",מתחילת קורונה,1
90+,"{'amount': 3283, 'percentage': 0.3}","{'amount': 1583, 'percentage': 0.1}",מתחילת קורונה,1
90+,"{'amount': 406, 'percentage': 0.2}","{'amount': 244, 'percentage': 0.1}",חודש אחרון,5
90+,"{'amount': 525, 'percentage': 0.2}","{'amount': 293, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 635, 'percentage': 0.2}","{'amount': 350, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2777, 'percentage': 0.3}","{'amount': 1372, 'percentage': 0.1}",שנה,2
