date,amount,recovered
2020-10-26T00:00:00.000Z,884,1319
2020-10-27T00:00:00.000Z,887,982
2020-10-28T00:00:00.000Z,723,1319
2020-10-29T00:00:00.000Z,644,1457
2020-10-30T00:00:00.000Z,680,1076
2020-10-31T00:00:00.000Z,228,803
2020-11-01T00:00:00.000Z,658,1541
2020-11-02T00:00:00.000Z,788,928
2020-11-03T00:00:00.000Z,845,743
2020-11-04T00:00:00.000Z,769,638
2020-11-05T00:00:00.000Z,570,854
2020-11-06T00:00:00.000Z,691,904
2020-11-07T00:00:00.000Z,212,691
2020-11-08T00:00:00.000Z,534,685
2020-11-09T00:00:00.000Z,719,935
2020-11-10T00:00:00.000Z,675,337
2020-11-11T00:00:00.000Z,763,1108
2020-11-12T00:00:00.000Z,836,1221
2020-11-13T00:00:00.000Z,761,743
2020-11-14T00:00:00.000Z,292,428
2020-11-15T00:00:00.000Z,625,980
2020-11-16T00:00:00.000Z,873,669
2020-11-17T00:00:00.000Z,829,585
2020-11-18T00:00:00.000Z,794,808
2020-11-19T00:00:00.000Z,771,759
2020-11-20T00:00:00.000Z,773,684
2020-11-21T00:00:00.000Z,422,453
2020-11-22T00:00:00.000Z,762,1018
2020-11-23T00:00:00.000Z,959,661
2020-11-24T00:00:00.000Z,857,553
2020-11-25T00:00:00.000Z,1079,855
2020-11-26T00:00:00.000Z,1087,942
2020-11-27T00:00:00.000Z,1031,701
2020-11-28T00:00:00.000Z,582,425
2020-11-29T00:00:00.000Z,1025,1120
2020-11-30T00:00:00.000Z,1257,747
2020-12-01T00:00:00.000Z,1199,708
2020-12-02T00:00:00.000Z,1587,852
2020-12-03T00:00:00.000Z,1451,1447
2020-12-04T00:00:00.000Z,1516,871
2020-12-05T00:00:00.000Z,1000,604
2020-12-06T00:00:00.000Z,1364,1420
2020-12-07T00:00:00.000Z,1860,926
2020-12-08T00:00:00.000Z,1768,906
2020-12-09T00:00:00.000Z,1865,1051
2020-12-10T00:00:00.000Z,2006,1463
2020-12-11T00:00:00.000Z,1834,1161
2020-12-12T00:00:00.000Z,1294,936
2020-12-13T00:00:00.000Z,1727,1947
2020-12-14T00:00:00.000Z,2310,1296
2020-12-15T00:00:00.000Z,2886,1214
2020-12-16T00:00:00.000Z,2804,1596
2020-12-17T00:00:00.000Z,950,439
