cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),70,26.92,260,559.26,9.84,אדום,4649
אבו גוש,207,34.33,603,766.98,8.85,אדום,7862
אבו סנאן,199,37.06,537,375.37,9.54,אדום,14306
אבו קורינאת (שבט),25,62.50,40,60.05,9.83,אדום,6661
אבו רובייעה (שבט),18,36.73,49,55.41,9.98,אדום,8843
אבו רוקייק (שבט),54,55.67,97,94.89,9.12,אדום,10222
אבו תלול,קטן מ-15,אין מידע,30,140.65,10,אדום,2133
אבטין,22,40.74,54,187.05,9.13,אדום,2887
אבן יהודה,308,47.24,652,464.52,10,אדום,14036
אבני חפץ,48,51.06,94,452.14,10,אדום,2079
אום אל-פחם,844,47.28,1785,314.74,9.98,אדום,56713
אום בטין,20,60.61,33,73.64,6.63,כתום,4481
אופקים,578,39.19,1475,455.56,10,אדום,32378
אור יהודה,336,30.52,1101,300.93,10,אדום,36587
אור עקיבא,321,37.02,867,446.52,10,אדום,19417
אורנית,185,46.25,400,443.95,10,אדום,9010
אזור,126,31.90,395,298.61,10,אדום,13228
אחוזת ברק,69,46.31,149,621.35,10,אדום,2398
אילת,1038,43.74,2373,451.94,10,אדום,52507
אכסאל,358,51.44,696,462.80,9.95,אדום,15039
אל סייד,קטן מ-15,אין מידע,22,36.31,9.97,אדום,6059
אלון שבות,78,49.37,158,507.88,10,אדום,3111
אליכין,75,41.67,180,519.33,10,אדום,3466
אלעד,464,47.84,970,197.24,9.5,אדום,49179
אלעזר,53,50.48,105,428.92,10,אדום,2448
אלפי מנשה,182,51.12,356,444.39,10,אדום,8011
אלקנה,93,47.69,195,492.55,10,אדום,3959
אעבלין,241,46.89,514,380.32,10,אדום,13515
אעצם (שבט),25,46.30,54,49.76,8.54,אדום,10853
אפרת,260,52.53,495,433.45,10,אדום,11420
אריאל,328,38.91,843,411.46,10,אדום,20488
אשדוד,2209,35.43,6235,275.48,10,אדום,226329
אשקלון,2283,36.83,6198,423.24,10,אדום,146442
באקה אל-גרביה,578,46.31,1248,409.88,9.93,אדום,30448
באר יעקב,525,44.95,1168,405.30,10,אדום,28818
באר שבע,3254,35.29,9220,437.75,10,אדום,210624
בועיינה-נוג'ידאת,136,41.59,327,326.64,10,אדום,10011
בוקעאתא,57,32.95,173,259.10,10,אדום,6677
ביר אל-מכסור,209,53.87,388,398.81,10,אדום,9729
ביר הדאג',קטן מ-15,אין מידע,18,30.03,8.58,אדום,5995
בית אל,111,52.36,212,357.75,10,אדום,5926
בית אריה,79,49.69,159,297.64,10,אדום,5342
בית ג'ן,146,40.56,360,295.83,10,אדום,12169
