name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
עומר,10,אדום,371.3,0.3365269461077,-0.2939698492463,299,אדום,2022-02-11T00:00:00.000Z,מעל 90%,מעל 90%,79.42,395.0
גבעת שמואל,10,אדום,365.3,0.41642228739,-0.3128453038675,969,אדום,2022-02-11T00:00:00.000Z,80.50,76.19,59.84,355.8
מעגן מיכאל,10,אדום,572.4,0.6134020618556,-0.1313868613139,111,אדום,2022-02-11T00:00:00.000Z,81.14,78.69,61.71,533.9
"כפר חב""ד",9.3,אדום,72.8,0.2816091954022,-0.634328358209,136,אדום,2022-02-11T00:00:00.000Z,51.15,41.34,25.64,201.9
תפרח,8.1,אדום,26.7,0.3529411764705,-0.6428571428572001,39,אדום,2022-02-11T00:00:00.000Z,51.67,34.73,19.26,173.9
שתולים,10,אדום,516.0,0.5392156862745,-0.1219512195122,114,אדום,2022-02-11T00:00:00.000Z,72.00,66.99,50.50,544.7
שלומי,10,אדום,357.8,0.5677570093457,-0.3641160949869,262,אדום,2022-02-11T00:00:00.000Z,77.27,72.91,55.89,389.0
ירוחם,10,אדום,412.0,0.5338983050847,-0.3500738552438,603,אדום,2022-02-11T00:00:00.000Z,73.46,66.67,48.20,564.6
מגדל העמק,10,אדום,365.6,0.4767206477732,-0.3628378378379,1217,אדום,2022-02-11T00:00:00.000Z,73.51,68.43,51.85,471.9
שבלי - אום אל-גנם,9.9,אדום,151.0,0.3909465020576,-0.6678571428572,279,אדום,2022-02-11T00:00:00.000Z,73.61,65.19,41.29,453.1
רכסים,9.6,אדום,55.3,0.381443298969,-0.5350318471338,322,אדום,2022-02-11T00:00:00.000Z,47.42,34.79,19.86,244.0
מסעודין אל-עזאזמה,10,אפור,51.6,0.5111111111111,-0.2203389830509001,115,אדום,2022-02-11T00:00:00.000Z,7.68,6.33,2.26,64.5
בסמת טבעון,10,אדום,175.0,0.4028985507246,-0.5783132530121,313,אדום,2022-02-11T00:00:00.000Z,58.46,53.06,29.51,391.2
אבו רוקייק (שבט),9.1,אפור,46.0,0.2797619047619,-0.53,97,אדום,2022-02-11T00:00:00.000Z,13.93,11.91,3.80,94.9
טובא-זנגריה,10,אדום,201.8,0.5864978902953,-0.5530546623795001,199,אדום,2022-02-11T00:00:00.000Z,65.18,58.62,31.89,289.0
אעצם (שבט),8.5,אפור,34.1,0.220238095238,-0.5131578947369,54,אדום,2022-02-11T00:00:00.000Z,10.86,9.01,2.64,49.8
קודייראת א-צאנע(שבט),5.3,אפור,18.4,0.1190476190476,-0.2307692307693, קטן מ-15 ,צהוב,2022-02-11T00:00:00.000Z,8.26,6.97,1.81,
אטרש (שבט),7.8,אפור,30.6,0.1639344262295,-0.5, קטן מ-15 ,אדום,2022-02-11T00:00:00.000Z,9.87,8.09,2.53,
אבו רובייעה (שבט),10,אפור,33.9,0.5438596491228,-0.4444444444445,47,אדום,2022-02-11T00:00:00.000Z,9.89,8.03,2.91,53.1
אבו ג'ווייעד (שבט),9.8,אפור,281.8,0.2207357859531,-0.4203539823009,265,אדום,2022-02-11T00:00:00.000Z,מעל 90%,84.73,53.71,570.0
אבו קורינאת (שבט),9.8,אפור,45.0,0.3191489361702,-0.3877551020409,40,אדום,2022-02-11T00:00:00.000Z,9.44,8.20,3.14,60.1
זרזיר,10,אדום,282.6,0.5611510791366,-0.3352272727273,364,אדום,2022-02-11T00:00:00.000Z,62.46,56.30,29.83,439.7
כעביה-טבאש-חג'אג'רה,10,אדום,269.2,0.4310344827586,-0.5396341463415,239,אדום,2022-02-11T00:00:00.000Z,60.81,52.33,26.87,426.1
רומת הייב,10,אדום,229.0,0.695652173913,-0.7125748502995,92,אדום,2022-02-11T00:00:00.000Z,57.11,50.76,26.38,438.9
ביר אל-מכסור,10,אדום,215.8,0.5745856353591,-0.4939759036144999,388,אדום,2022-02-11T00:00:00.000Z,68.43,61.71,36.54,398.8
מבשרת ציון,10,אדום,311.7,0.3676826318335,-0.2743785850861,877,אדום,2022-02-11T00:00:00.000Z,83.76,78.98,63.73,360.2
אור עקיבא,10,אדום,354.3,0.4525691699604,-0.3564078578111,872,אדום,2022-02-11T00:00:00.000Z,75.18,69.79,51.30,449.1
שדרות,10,אדום,339.1,0.5321001088139,-0.3255333792155,1277,אדום,2022-02-11T00:00:00.000Z,66.64,60.80,44.09,441.9
קרית מלאכי,10,אדום,228.4,0.4869791666666,-0.2908163265307,887,אדום,2022-02-11T00:00:00.000Z,59.92,52.40,33.65,364.3
