gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,6 חודשים,285522,11.8,4,0.1,16,0.9,61,0.7
זכר,0-9,3 חודשים,224907,11.1,3,0.2,11,1.2,36,0.8
זכר,0-9,חודש אחרון,200405,11.8,1,0.1,10,1.3,32,0.8
זכר,0-9,שנה,312052,11.8,4,0.1,18,0.7,71,0.5
זכר,0-9,מתחילת קורונה,365574,10.9,6,0.1,25,0.5,92,0.3
נקבה,0-9,6 חודשים,215484,8.9,1,0,7,0.4,40,0.4
נקבה,0-9,מתחילת קורונה,282622,8.4,4,0,14,0.3,61,0.2
נקבה,0-9,שנה,238372,9,3,0.1,11,0.4,51,0.4
נקבה,0-9,3 חודשים,162821,8,1,0.1,7,0.8,26,0.6
נקבה,0-9,חודש אחרון,138452,8.2,1,0.1,7,0.9,23,0.6
זכר,10-19,6 חודשים,267893,11.1,2,0.1,12,0.7,31,0.3
זכר,10-19,3 חודשים,224721,11.1,1,0.1,7,0.8,19,0.4
זכר,10-19,חודש אחרון,188547,11.1,1,0.1,7,0.9,15,0.4
זכר,10-19,שנה,291158,11,2,0,13,0.5,43,0.3
זכר,10-19,מתחילת קורונה,374850,11.2,4,0,21,0.4,64,0.2
נקבה,10-19,מתחילת קורונה,343846,10.3,5,0.1,20,0.4,63,0.2
נקבה,10-19,חודש אחרון,164705,9.7,1,0.1,7,0.9,10,0.2
נקבה,10-19,3 חודשים,208071,10.2,1,0.1,7,0.8,13,0.3
נקבה,10-19,6 חודשים,250796,10.4,2,0.1,12,0.7,25,0.3
נקבה,10-19,שנה,273299,10.3,2,0,15,0.6,40,0.3
זכר,20-29,שנה,149357,5.7,12,0.3,37,1.4,137,1
זכר,20-29,מתחילת קורונה,211970,6.3,24,0.3,49,0.9,206,0.8
זכר,20-29,חודש אחרון,87689,5.2,1,0.1,7,0.9,24,0.6
זכר,20-29,3 חודשים,111278,5.5,2,0.2,9,1,28,0.6
זכר,20-29,6 חודשים,134680,5.6,5,0.2,20,1.2,73,0.8
נקבה,20-29,מתחילת קורונה,290790,8.7,18,0.2,55,1,244,0.9
נקבה,20-29,3 חודשים,169958,8.4,2,0.2,12,1.3,22,0.5
