name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,107.0886077880859,49
אל מקאסד,,,0
שמיר,,72.39057159423828,15
וולפסון,,75.10980987548828,17
זיו צפת,,79.82708740234375,10
הלל יפה,,,0
נהריה,,83.97260284423828,22
ברזילי,,,0
פוריה,,,0
בני ציון,,87.29792022705078,12
רבין ק. בילינסון,,87.78443145751953,39
מאיר,,87.01799774169922,29
קפלן,,90.61371612548828,37
המרכזי בעמק,,80,15
הכרמל,,83.64008331298828,3
"רמב""ם",,92.52049255371094,27
הסקוטי,,,0
שערי צדק,,,0
לניאדו,,,0
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,,0
אסותא אשדוד,,,0
סוראסקי,,119.2143478393555,45
המשפחה הקדושה,,,0
השרון ק. גולדה,,71.36929321289062,9
יוספטל,,,0
סורוקה,,82.01564025878906,26
סנט וינסנט,,,0
סנט ג'וזף,,,0
הדסה עין כרם,,104.6296310424805,15
