section,female,male,period,order_period
0-9,"{'amount': 19605, 'percentage': 11}","{'amount': 20075, 'percentage': 11.3}",חודש אחרון,5
0-9,"{'amount': 78392, 'percentage': 8.5}","{'amount': 81063, 'percentage': 8.7}",שנה,2
0-9,"{'amount': 29783, 'percentage': 11.3}","{'amount': 30319, 'percentage': 11.5}",6 חודשים,3
0-9,"{'amount': 22647, 'percentage': 10.9}","{'amount': 23113, 'percentage': 11.1}",3 חודשים,4
0-9,"{'amount': 84372, 'percentage': 8.1}","{'amount': 87169, 'percentage': 8.4}",מתחילת קורונה,1
10-19,"{'amount': 107604, 'percentage': 10.4}","{'amount': 111753, 'percentage': 10.8}",מתחילת קורונה,1
10-19,"{'amount': 16813, 'percentage': 9.4}","{'amount': 15831, 'percentage': 8.9}",חודש אחרון,5
10-19,"{'amount': 20040, 'percentage': 9.6}","{'amount': 18677, 'percentage': 9}",3 חודשים,4
10-19,"{'amount': 27221, 'percentage': 10.3}","{'amount': 24870, 'percentage': 9.4}",6 חודשים,3
10-19,"{'amount': 97710, 'percentage': 10.5}","{'amount': 100365, 'percentage': 10.8}",שנה,2
20-29,"{'amount': 21211, 'percentage': 8}","{'amount': 16767, 'percentage': 6.3}",6 חודשים,3
20-29,"{'amount': 16292, 'percentage': 7.8}","{'amount': 13283, 'percentage': 6.4}",3 חודשים,4
20-29,"{'amount': 14584, 'percentage': 8.2}","{'amount': 11756, 'percentage': 6.6}",חודש אחרון,5
20-29,"{'amount': 97833, 'percentage': 9.4}","{'amount': 86374, 'percentage': 8.3}",מתחילת קורונה,1
20-29,"{'amount': 86049, 'percentage': 9.3}","{'amount': 75038, 'percentage': 8.1}",שנה,2
30-39,"{'amount': 69489, 'percentage': 7.5}","{'amount': 59621, 'percentage': 6.4}",שנה,2
30-39,"{'amount': 21071, 'percentage': 8}","{'amount': 16090, 'percentage': 6.1}",6 חודשים,3
30-39,"{'amount': 16763, 'percentage': 8.1}","{'amount': 13023, 'percentage': 6.3}",3 חודשים,4
30-39,"{'amount': 14651, 'percentage': 8.2}","{'amount': 11349, 'percentage': 6.4}",חודש אחרון,5
30-39,"{'amount': 77438, 'percentage': 7.5}","{'amount': 67430, 'percentage': 6.5}",מתחילת קורונה,1
40-49,"{'amount': 59238, 'percentage': 6.4}","{'amount': 50448, 'percentage': 5.4}",שנה,2
40-49,"{'amount': 17222, 'percentage': 6.5}","{'amount': 14063, 'percentage': 5.3}",6 חודשים,3
40-49,"{'amount': 14255, 'percentage': 6.8}","{'amount': 11633, 'percentage': 5.6}",3 חודשים,4
40-49,"{'amount': 12189, 'percentage': 6.8}","{'amount': 9901, 'percentage': 5.6}",חודש אחרון,5
40-49,"{'amount': 66718, 'percentage': 6.4}","{'amount': 57191, 'percentage': 5.5}",מתחילת קורונה,1
50-59,"{'amount': 10918, 'percentage': 4.1}","{'amount': 8980, 'percentage': 3.4}",6 חודשים,3
50-59,"{'amount': 9105, 'percentage': 4.4}","{'amount': 7595, 'percentage': 3.6}",3 חודשים,4
50-59,"{'amount': 40882, 'percentage': 4.4}","{'amount': 35998, 'percentage': 3.9}",שנה,2
50-59,"{'amount': 46661, 'percentage': 4.5}","{'amount': 41337, 'percentage': 4}",מתחילת קורונה,1
50-59,"{'amount': 7769, 'percentage': 4.4}","{'amount': 6474, 'percentage': 3.6}",חודש אחרון,5
60-69,"{'amount': 6075, 'percentage': 2.9}","{'amount': 5298, 'percentage': 2.5}",3 חודשים,4
60-69,"{'amount': 7273, 'percentage': 2.8}","{'amount': 6155, 'percentage': 2.3}",6 חודשים,3
60-69,"{'amount': 4886, 'percentage': 2.7}","{'amount': 4163, 'percentage': 2.3}",חודש אחרון,5
60-69,"{'amount': 29196, 'percentage': 2.8}","{'amount': 28239, 'percentage': 2.7}",מתחילת קורונה,1
60-69,"{'amount': 25600, 'percentage': 2.8}","{'amount': 24456, 'percentage': 2.6}",שנה,2
70-79,"{'amount': 2755, 'percentage': 1.5}","{'amount': 2363, 'percentage': 1.3}",חודש אחרון,5
70-79,"{'amount': 3469, 'percentage': 1.7}","{'amount': 3075, 'percentage': 1.5}",3 חודשים,4
70-79,"{'amount': 4064, 'percentage': 1.5}","{'amount': 3544, 'percentage': 1.3}",6 חודשים,3
70-79,"{'amount': 13443, 'percentage': 1.4}","{'amount': 12463, 'percentage': 1.3}",שנה,2
70-79,"{'amount': 15218, 'percentage': 1.5}","{'amount': 14376, 'percentage': 1.4}",מתחילת קורונה,1
80-89,"{'amount': 1659, 'percentage': 0.8}","{'amount': 1355, 'percentage': 0.7}",3 חודשים,4
80-89,"{'amount': 7609, 'percentage': 0.8}","{'amount': 5609, 'percentage': 0.6}",שנה,2
80-89,"{'amount': 2035, 'percentage': 0.8}","{'amount': 1584, 'percentage': 0.6}",6 חודשים,3
80-89,"{'amount': 1372, 'percentage': 0.8}","{'amount': 1099, 'percentage': 0.6}",חודש אחרון,5
80-89,"{'amount': 8744, 'percentage': 0.8}","{'amount': 6421, 'percentage': 0.6}",מתחילת קורונה,1
90+,"{'amount': 3263, 'percentage': 0.3}","{'amount': 1575, 'percentage': 0.2}",מתחילת קורונה,1
90+,"{'amount': 409, 'percentage': 0.2}","{'amount': 238, 'percentage': 0.1}",חודש אחרון,5
90+,"{'amount': 510, 'percentage': 0.2}","{'amount': 282, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 639, 'percentage': 0.2}","{'amount': 345, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2766, 'percentage': 0.3}","{'amount': 1367, 'percentage': 0.1}",שנה,2
