city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,148391,5743,4384,76625,60
בני ברק,59212,3261,2528,17432,160
תל אביב - יפו,44663,3160,2216,67360,69
נתניה,31067,2584,1946,30316,119
פתח תקווה,33810,2362,1784,37846,95
אשדוד,39080,2258,1581,28006,100
באר שבע,24471,1929,1475,28495,97
חיפה,26036,1911,1385,34250,70
ראשון לציון,25688,1795,1308,34029,73
בית שמש,25647,1666,1330,13022,124
חולון,24343,1646,1278,25848,88
אשקלון,19127,1467,1108,17827,102
רחובות,18687,1442,1110,22464,102
בת ים,16024,1254,949,15567,98
מודיעין עילית,28463,1120,858,5505,141
רמלה,13894,1034,818,10413,135
חדרה,12416,971,697,13009,100
רמת גן,13422,946,655,22542,63
אום אל-פחם,7807,923,752,7628,162
לוד,12390,868,678,9310,109
אלעד,14615,781,654,4349,163
נתיבות,10033,728,556,5165,180
קרית אתא,8044,719,523,8845,124
אילת,5471,673,444,8421,119
באקה אל-גרביה,4070,672,472,4385,224
ראש העין,8798,668,479,10831,103
עכו,6441,655,524,6374,128
אופקים,6923,629,495,4503,188
עפולה,6840,608,484,8364,108
קרית גת,11197,604,469,6414,102
הרצליה,7840,595,436,14214,63
רעננה,6904,593,406,13543,77
כפר סבא,7676,581,396,15412,59
נצרת,10948,579,420,6592,73
טבריה,6801,551,384,5080,120
אור יהודה,6828,535,420,5155,155
טמרה,5054,518,356,4466,149
צפת,6414,508,413,5227,140
טירה,3784,488,335,3828,181
מודיעין-מכבים-רעות,7945,478,349,13567,54
טייבה,5789,475,378,4791,107
ביתר עילית,13994,466,394,3966,73
קרית אונו,3490,448,341,7612,119
שדרות,4767,443,393,4098,157
יבנה,7181,434,327,7759,90
פרדס חנה-כרכור,4984,415,288,6392,99
כרמיאל,3911,408,307,6253,88
רהט,6047,407,359,3050,59
חריש,2919,401,337,4175,195
נהריה,5710,399,288,7217,66
יהוד,3392,354,263,5533,122
נס ציונה,4351,345,259,7479,75
טירת כרמל,2636,342,271,4016,141
הוד השרון,4949,340,236,9856,55
רכסים,4776,333,247,1013,258
קרית ביאליק,4050,326,254,5102,80
מגדל העמק,3810,326,264,4011,125
קרית מוצקין,4402,311,227,6421,68
דימונה,3918,310,242,5004,86
מעלה אדומים,5392,309,229,5080,83
סח'נין,5338,295,224,3164,89
ערד,5149,294,193,3026,108
קרית ים,4242,291,227,4443,75
בית שאן,3198,287,246,2394,145
באר יעקב,3878,278,239,5048,103
אור עקיבא,2665,274,196,3101,137
רמת השרון,3695,274,213,8068,60
עראבה,3083,271,188,3073,101
ערערה,2585,267,208,2204,132
כפר קאסם,4082,265,177,2576,108
מגאר,2911,258,188,2306,112
קרית מלאכי,5992,249,189,2449,100
קרית שמונה,2111,248,187,2611,112
שפרעם,4988,247,181,2581,59
גדרה,3141,245,171,4215,97
מעלה עירון,2395,244,164,2249,159
גבעתיים,3719,240,175,7616,43
טורעאן,1711,236,176,2055,160
גבעת שמואל,2877,235,198,4760,92
כפר יונה,2913,235,176,4420,97
קלנסווה,3008,232,173,2296,99
ג'דיידה-מכר,2828,219,188,1963,105
נוף הגליל,4115,213,140,4201,48
גבעת זאב,4639,207,168,2002,105
מעלות-תרשיחא,2456,206,161,2779,90
חצור הגלילית,2063,204,152,1301,202
ירכא,2441,204,182,1867,129
יקנעם עילית,1967,199,146,3621,85
בסמת טבעון,860,198,152,931,248
גן יבנה,2738,188,134,3061,84
זכרון יעקב,2126,179,141,3034,79
כפר קרע,2181,178,142,2029,91
דייר אל-אסד,1631,177,145,1317,138
קדימה-צורן,2103,172,117,3362,82
תל שבע,914,171,129,849,81
זמר,865,167,144,1362,232
כוכב יעקב,2279,165,146,1180,179
מבשרת ציון,2667,160,121,3004,68
"כפר חב""ד",2378,154,100,1007,220
כפר יאסיף,1318,150,110,1609,139
כאבול,1589,150,114,1297,120
אריאל,1638,147,95,2932,81
דאלית אל-כרמל,2780,144,114,1154,82
"בסמ""ה",1210,143,114,1244,130
גני תקווה,2170,141,102,3777,67
טלמון,834,140,128,1820,276
גבע בנימין,1060,137,110,926,250
ערערה-בנגב,1204,136,129,584,73
אכסאל,1800,134,118,1024,88
אבו סנאן,1710,132,112,1727,98
עמנואל,893,127,121,752,285
נשר,1734,126,87,2383,57
ג'ת,1661,125,99,1349,101
כפר כנא,2794,125,104,1568,54
בועיינה-נוג'ידאת,1220,123,103,1093,119
קרית יערים,1931,117,86,671,183
ריינה,2072,112,87,1090,66
משהד,996,110,99,733,124
אזור,1775,109,84,1816,89
קרית טבעון,1094,107,75,2568,67
נחף,1504,107,85,865,78
"בני עי""ש",832,106,84,1437,158
שוהם,1812,105,80,3609,53
קרני שומרון,1200,104,76,1654,108
אעבלין,1628,104,64,1286,77
מזכרת בתיה,1419,103,79,2219,67
בענה,1167,102,84,612,120
יפיע,2570,100,82,1158,51
טובא-זנגריה,678,94,76,667,136
שעב,880,92,72,613,123
אבן יהודה,1204,92,66,2820,68
בית דגן,906,91,70,1187,139
קרית עקרון,1516,90,72,1389,84
ראמה,1211,90,67,913,107
ג'סר א-זרקא,1174,86,69,1286,57
תל מונד,1027,85,53,2471,65
אלפי מנשה,671,84,63,1515,106
יד בנימין,1036,83,67,874,194
יבנאל,474,76,65,1147,179
ירוחם,1435,76,52,1645,70
כעביה-טבאש-חג'אג'רה,737,75,54,516,126
ביר אל-מכסור,784,73,54,502,71
מג'ד אל-כרום,2412,72,52,534,46
שגב-שלום,479,72,51,401,64
תפרח,884,71,41,235,318
אפרת,1361,71,44,1731,59
בנימינה-גבעת עדה,1280,71,44,2263,49
שילה,600,71,65,1173,154
תקוע,450,68,59,1014,160
ג'ולס,806,68,40,765,107
מבוא חורון,534,67,52,719,259
ג'לג'וליה,1215,66,48,602,64
מיתר,727,66,53,1465,63
כפר ברא,538,65,51,478,168
עתלית,820,65,48,1270,71
פוריידיס,1577,64,46,865,48
לקיה,920,63,53,550,40
אלקנה,470,62,41,752,162
עספיא,1598,61,42,624,49
מג'דל שמס,1879,59,50,516,52
מוקייבלה,512,59,54,423,139
עלי זהב,538,58,53,1094,142
צור הדסה,895,58,43,1232,60
בית אל,757,57,48,788,101
עומר,569,57,35,1352,71
קצרין,509,55,43,1030,72
דייר חנא,1711,54,43,727,50
כוכב השחר,436,54,50,653,210
חשמונאים,599,53,46,701,182
מצפה רמון,413,53,42,974,106
חורה,1073,53,37,479,29
קדומים,574,52,43,953,113
עפרה,441,52,46,832,166
עלי,560,51,43,1020,123
קרית ארבע,1080,51,43,848,69
מזרעה,447,50,43,427,125
כוכב יאיר,727,48,36,1292,52
חורפיש,1108,46,35,615,71
סלמה,450,45,39,608,127
שערי תקווה,675,45,32,802,80
זרזיר,627,44,37,411,50
נאעורה,233,44,36,238,181
אורנית,724,44,32,1399,49
אליכין,492,43,34,665,123
מייסר,190,43,34,357,208
כסיפה,979,43,39,360,24
בית ג'ן,2130,43,16,620,36
דבוריה,1350,42,30,718,39
גני מודיעין,505,41,33,347,122
פרדסיה,568,41,30,1260,60
מצפה יריחו,396,41,28,564,168
כפר מנדא,1831,40,25,340,19
ברכה,407,39,32,388,137
שלומי,761,37,25,474,54
נעלה,263,37,32,646,172
אבו גוש,1412,37,24,1249,46
רמת ישי,494,36,22,1235,49
עיילבון,758,36,22,698,63
קיסריה,438,36,23,1022,64
אבו ג'ווייעד (שבט),172,34,15,672,73
פדואל,363,32,26,722,148
אבני חפץ,401,31,27,346,149
נווה דניאל,396,31,28,406,127
צור יצחק,451,31,24,1103,48
נוף איילון,352,30,27,429,131
בת חפר,439,30, 11-14 ,676,59
סביון,425,30,16,753,70
שייח' דנון,313,30,27,184,102
עין מאהל,1750,28,23,504,20
סאג'ור,602,28,19,323,66
בית אריה,486,28,23,428,54
פקיעין (בוקייעה),1111,27,15,292,45
כפר אדומים,406,27,22,930,62
עילוט,735,27,24,362,32
להבים,452,26,16,1037,40
יאנוח-ג'ת,1216,25,20,546,38
ג'ש (גוש חלב),376,25,23,319,79
מסעודין אל-עזאזמה,165,24,18,153,13
צופים,304,24,22,425,100
פסוטה,399,24,  6-10  ,312,71
נוקדים,251,23,15,496,101
לא ידוע,401,23,  6-10  ,476,37
אבטין,274,22,15,152,77
כפר תבור,360,22, 11-14 ,461,49
מסעדה,454,21,20,122,51
ע'ג'ר,202,19,  6-10  ,147,70
עץ אפרים,348,18, 11-14 ,281,73
ניצן,416,18, 11-14 ,306,76
כאוכב אבו אל-היג'א,510,18, 11-14 ,439,46
אלעזר,261,18, 11-14 ,483,73
אלון שבות,452,17,  6-10  ,499,52
אבו רוקייק (שבט),123,17, 11-14 ,102,17
מעיליא,335,16,  6-10  ,305,50
מרכז שפירא,339,16,  6-10  ,319,71
מתן,288,16,  6-10  ,428,50
אחוזת ברק,239,15, 11-14 ,469,61
בית יצחק-שער חפר,183,15, 11-14 ,321,72
רבבה,460,15,  6-10  ,349,51
בית חשמונאי,190,15, 11-14 ,300,70
אל סייד,27, קטן מ-15 ,  1-5  ,22,9
אעצם (שבט),120, קטן מ-15 ,  6-10  ,77,10
סייד (שבט),19, קטן מ-15 ,  1-5  ,10,5
אטרש (שבט),71, קטן מ-15 ,  1-5  ,41,6
הר אדר,328, קטן מ-15 ,  6-10  ,704,30
הושעיה,246, קטן מ-15 ,  6-10  ,286,53
גבעת ברנר,141, קטן מ-15 ,  1-5  ,381,21
יקיר,268, קטן מ-15 ,  1-5  ,366,16
גן נר,224, קטן מ-15 ,  1-5  ,248,30
שבלי - אום אל-גנם,624, קטן מ-15 ,  6-10  ,303,18
קודייראת א-צאנע(שבט),29, קטן מ-15 ,  1-5  ,17,11
רומת הייב,166, קטן מ-15 ,  1-5  ,120,37
בוקעאתא,1003, קטן מ-15 ,  1-5  ,204,9
אבו רובייעה (שבט),61, קטן מ-15 ,  6-10  ,54,8
צור משה,199, קטן מ-15 ,  6-10  ,424,42
אום בטין,72, קטן מ-15 , 11-14 ,62,33
אבו תלול,36, קטן מ-15 ,  1-5  ,30,14
כסרא-סמיע,1178, קטן מ-15 ,  6-10  ,314,12
עוזייר,190, קטן מ-15 ,  1-5  ,234,30
ראש פינה,260, קטן מ-15 ,  6-10  ,333,38
כפר ורדים,385, קטן מ-15 ,  1-5  ,550,16
פסגות,253, קטן מ-15 ,  6-10  ,370,57
כפר מצר,344, קטן מ-15 ,  1-5  ,115,32
לפיד,186, קטן מ-15 ,  6-10  ,311,62
עין נקובא,594, קטן מ-15 ,  1-5  ,133,14
סולם,315, קטן מ-15 ,  6-10  ,157,37
כפר כמא,240, קטן מ-15 ,  1-5  ,205,26
קצר א-סר,24, קטן מ-15 ,  1-5  ,24,23
ביר הדאג',32, קטן מ-15 ,  6-10  ,46,25
אבו קורינאת (שבט),60, קטן מ-15 ,  1-5  ,37,6
שמשית,156, קטן מ-15 ,  6-10  ,310,39
עין קנייא,315, קטן מ-15 ,  6-10  ,45,37
נופית,162, קטן מ-15 ,  6-10  ,341,48
הוואשלה (שבט),23, קטן מ-15 ,  1-5  ,19,13
כפר האורנים,213, קטן מ-15 ,  6-10  ,309,32
גבעת אבני,204, קטן מ-15 ,  6-10  ,263,53
