section,female,male,period,order_period
0-9,"{'amount': 34659, 'percentage': 13.7}","{'amount': 35207, 'percentage': 13.9}",חודש אחרון,5
0-9,"{'amount': 99116, 'percentage': 9.6}","{'amount': 101172, 'percentage': 9.8}",שנה,2
0-9,"{'amount': 47269, 'percentage': 12.7}","{'amount': 47383, 'percentage': 12.7}",6 חודשים,3
0-9,"{'amount': 46060, 'percentage': 12.7}","{'amount': 46148, 'percentage': 12.8}",3 חודשים,4
0-9,"{'amount': 107973, 'percentage': 9}","{'amount': 110155, 'percentage': 9.2}",מתחילת קורונה,1
10-19,"{'amount': 127604, 'percentage': 10.7}","{'amount': 127038, 'percentage': 10.6}",מתחילת קורונה,1
10-19,"{'amount': 28783, 'percentage': 11.4}","{'amount': 25318, 'percentage': 10}",חודש אחרון,5
10-19,"{'amount': 39339, 'percentage': 10.9}","{'amount': 34516, 'percentage': 9.5}",3 חודשים,4
10-19,"{'amount': 41008, 'percentage': 11}","{'amount': 35899, 'percentage': 9.6}",6 חודשים,3
10-19,"{'amount': 112857, 'percentage': 11}","{'amount': 106602, 'percentage': 10.4}",שנה,2
20-29,"{'amount': 29802, 'percentage': 8}","{'amount': 23532, 'percentage': 6.3}",6 חודשים,3
20-29,"{'amount': 28943, 'percentage': 8}","{'amount': 22850, 'percentage': 6.3}",3 חודשים,4
20-29,"{'amount': 21284, 'percentage': 8.4}","{'amount': 16749, 'percentage': 6.6}",חודש אחרון,5
20-29,"{'amount': 111177, 'percentage': 9.3}","{'amount': 95327, 'percentage': 8}",מתחילת קורונה,1
20-29,"{'amount': 94344, 'percentage': 9.2}","{'amount': 78695, 'percentage': 7.7}",שנה,2
30-39,"{'amount': 78746, 'percentage': 7.7}","{'amount': 65177, 'percentage': 6.3}",שנה,2
30-39,"{'amount': 30417, 'percentage': 8.1}","{'amount': 22585, 'percentage': 6}",6 חודשים,3
30-39,"{'amount': 29558, 'percentage': 8.2}","{'amount': 21968, 'percentage': 6.1}",3 חודשים,4
30-39,"{'amount': 21222, 'percentage': 8.4}","{'amount': 15655, 'percentage': 6.2}",חודש אחרון,5
30-39,"{'amount': 90563, 'percentage': 7.6}","{'amount': 76075, 'percentage': 6.4}",מתחילת קורונה,1
40-49,"{'amount': 64364, 'percentage': 6.3}","{'amount': 53799, 'percentage': 5.2}",שנה,2
40-49,"{'amount': 23414, 'percentage': 6.3}","{'amount': 18651, 'percentage': 5}",6 חודשים,3
40-49,"{'amount': 22708, 'percentage': 6.3}","{'amount': 18057, 'percentage': 5}",3 חודשים,4
40-49,"{'amount': 15105, 'percentage': 6}","{'amount': 11882, 'percentage': 4.7}",חודש אחרון,5
40-49,"{'amount': 75484, 'percentage': 6.3}","{'amount': 63384, 'percentage': 5.3}",מתחילת קורונה,1
50-59,"{'amount': 13478, 'percentage': 3.6}","{'amount': 10798, 'percentage': 2.9}",6 חודשים,3
50-59,"{'amount': 13029, 'percentage': 3.6}","{'amount': 10481, 'percentage': 2.9}",3 חודשים,4
50-59,"{'amount': 42399, 'percentage': 4.1}","{'amount': 36546, 'percentage': 3.6}",שנה,2
50-59,"{'amount': 50770, 'percentage': 4.3}","{'amount': 44090, 'percentage': 3.7}",מתחילת קורונה,1
50-59,"{'amount': 7889, 'percentage': 3.1}","{'amount': 6219, 'percentage': 2.5}",חודש אחרון,5
60-69,"{'amount': 8071, 'percentage': 2.2}","{'amount': 6862, 'percentage': 1.9}",3 חודשים,4
60-69,"{'amount': 8403, 'percentage': 2.2}","{'amount': 7113, 'percentage': 1.9}",6 חודשים,3
60-69,"{'amount': 4024, 'percentage': 1.6}","{'amount': 3364, 'percentage': 1.3}",חודש אחרון,5
60-69,"{'amount': 31308, 'percentage': 2.6}","{'amount': 29729, 'percentage': 2.5}",מתחילת קורונה,1
60-69,"{'amount': 26150, 'percentage': 2.5}","{'amount': 24454, 'percentage': 2.4}",שנה,2
70-79,"{'amount': 1979, 'percentage': 0.8}","{'amount': 1559, 'percentage': 0.6}",חודש אחרון,5
70-79,"{'amount': 4389, 'percentage': 1.2}","{'amount': 3783, 'percentage': 1}",3 חודשים,4
70-79,"{'amount': 4584, 'percentage': 1.2}","{'amount': 3948, 'percentage': 1.1}",6 חודשים,3
70-79,"{'amount': 13674, 'percentage': 1.3}","{'amount': 12454, 'percentage': 1.2}",שנה,2
70-79,"{'amount': 16181, 'percentage': 1.4}","{'amount': 15067, 'percentage': 1.3}",מתחילת קורונה,1
80-89,"{'amount': 2199, 'percentage': 0.6}","{'amount': 1718, 'percentage': 0.5}",3 חודשים,4
80-89,"{'amount': 7785, 'percentage': 0.8}","{'amount': 5680, 'percentage': 0.6}",שנה,2
80-89,"{'amount': 2326, 'percentage': 0.6}","{'amount': 1814, 'percentage': 0.5}",6 חודשים,3
80-89,"{'amount': 1081, 'percentage': 0.4}","{'amount': 786, 'percentage': 0.3}",חודש אחרון,5
80-89,"{'amount': 9295, 'percentage': 0.8}","{'amount': 6791, 'percentage': 0.6}",מתחילת קורונה,1
90+,"{'amount': 3423, 'percentage': 0.3}","{'amount': 1658, 'percentage': 0.1}",מתחילת קורונה,1
90+,"{'amount': 326, 'percentage': 0.1}","{'amount': 174, 'percentage': 0.1}",חודש אחרון,5
90+,"{'amount': 668, 'percentage': 0.2}","{'amount': 366, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 719, 'percentage': 0.2}","{'amount': 386, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2783, 'percentage': 0.3}","{'amount': 1390, 'percentage': 0.1}",שנה,2
