day_date,flue_vaccinations_amount_cum
2021-09-02T00:00:00.000Z,2
2021-09-03T00:00:00.000Z,3
2021-09-04T00:00:00.000Z,4
2021-09-05T00:00:00.000Z,7
2021-09-06T00:00:00.000Z,10
2021-09-08T00:00:00.000Z,11
2021-09-09T00:00:00.000Z,189
2021-09-10T00:00:00.000Z,381
2021-09-11T00:00:00.000Z,463
2021-09-12T00:00:00.000Z,4930
2021-09-13T00:00:00.000Z,13077
2021-09-14T00:00:00.000Z,24105
2021-09-15T00:00:00.000Z,29000
2021-09-16T00:00:00.000Z,29858
2021-09-17T00:00:00.000Z,34724
2021-09-18T00:00:00.000Z,35721
2021-09-19T00:00:00.000Z,52550
2021-09-20T00:00:00.000Z,60718
2021-09-21T00:00:00.000Z,62913
2021-09-22T00:00:00.000Z,74131
2021-09-23T00:00:00.000Z,88371
2021-09-24T00:00:00.000Z,94838
2021-09-25T00:00:00.000Z,95999
2021-09-26T00:00:00.000Z,113769
2021-09-27T00:00:00.000Z,125154
2021-09-28T00:00:00.000Z,127675
2021-09-29T00:00:00.000Z,147838
2021-09-30T00:00:00.000Z,171047
2021-10-01T00:00:00.000Z,179487
2021-10-02T00:00:00.000Z,181144
2021-10-03T00:00:00.000Z,211826
2021-10-04T00:00:00.000Z,238872
2021-10-05T00:00:00.000Z,267499
2021-10-06T00:00:00.000Z,291094
2021-10-07T00:00:00.000Z,320611
2021-10-08T00:00:00.000Z,332511
2021-10-09T00:00:00.000Z,334448
2021-10-10T00:00:00.000Z,369817
2021-10-11T00:00:00.000Z,397557
2021-10-12T00:00:00.000Z,426371
2021-10-13T00:00:00.000Z,447854
2021-10-14T00:00:00.000Z,472643
2021-10-15T00:00:00.000Z,481531
2021-10-16T00:00:00.000Z,482902
2021-10-17T00:00:00.000Z,511343
2021-10-18T00:00:00.000Z,532386
2021-10-19T00:00:00.000Z,554576
2021-10-20T00:00:00.000Z,571897
2021-10-21T00:00:00.000Z,592240
2021-10-22T00:00:00.000Z,598736
2021-10-23T00:00:00.000Z,599674
2021-10-24T00:00:00.000Z,621650
2021-10-25T00:00:00.000Z,639432
2021-10-26T00:00:00.000Z,657786
2021-10-27T00:00:00.000Z,670822
2021-10-28T00:00:00.000Z,677422
2021-10-29T00:00:00.000Z,678498
2021-10-30T00:00:00.000Z,678752
2021-10-31T00:00:00.000Z,684681
2021-11-01T00:00:00.000Z,690239
2021-11-02T00:00:00.000Z,695555
2021-11-03T00:00:00.000Z,699889
2021-11-04T00:00:00.000Z,704035
2021-11-05T00:00:00.000Z,705065
2021-11-06T00:00:00.000Z,705334
2021-11-07T00:00:00.000Z,709251
2021-11-08T00:00:00.000Z,712591
2021-11-09T00:00:00.000Z,716381
2021-11-10T00:00:00.000Z,720167
2021-11-11T00:00:00.000Z,724142
2021-11-12T00:00:00.000Z,725148
