gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,40-49,חודש אחרון,17039,5.8,5,0.8,16,3,42,2.3
זכר,40-49,3 חודשים,125755,5.3,14,0.6,42,3.7,129,2.3
זכר,40-49,שנה,150528,5.2,57,1.3,118,4.7,514,4.2
זכר,40-49,6 חודשים,131308,5.3,38,1.3,75,4.5,278,3.6
נקבה,40-49,מתחילת קורונה,272213,7.4,74,0.7,139,2.4,898,3.2
נקבה,40-49,חודש אחרון,25038,8.5,2,0.3,11,2.1,23,1.2
נקבה,40-49,6 חודשים,195687,7.8,19,0.7,38,2.3,197,2.5
נקבה,40-49,שנה,219557,7.6,27,0.6,62,2.4,378,3.1
נקבה,40-49,3 חודשים,188195,8,9,0.4,18,1.6,70,1.2
זכר,50-59,חודש אחרון,11387,3.9,14,2.3,49,9.3,93,5
זכר,50-59,3 חודשים,82398,3.5,50,2.3,90,7.9,268,4.7
זכר,50-59,6 חודשים,84968,3.4,94,3.3,152,9.1,450,5.8
זכר,50-59,שנה,96142,3.3,153,3.5,238,9.4,778,6.4
זכר,50-59,מתחילת קורונה,128762,3.5,371,3.6,530,9.1,2160,7.7
נקבה,50-59,מתחילת קורונה,175786,4.8,192,1.8,247,4.2,1498,5.4
נקבה,50-59,6 חודשים,124230,5,52,1.8,82,4.9,329,4.2
נקבה,50-59,שנה,137937,4.8,84,1.9,131,5.2,590,4.8
נקבה,50-59,3 חודשים,120678,5.1,33,1.5,50,4.4,182,3.2
נקבה,50-59,חודש אחרון,17582,6,5,0.8,18,3.4,47,2.5
זכר,60-69,מתחילת קורונה,87005,2.4,967,9.3,900,15.4,3187,11.4
זכר,60-69,חודש אחרון,7944,2.7,50,8.3,80,15.2,168,9.1
זכר,60-69,3 חודשים,55959,2.4,145,6.7,136,11.9,513,9
זכר,60-69,שנה,64779,2.2,370,8.5,322,12.7,1195,9.8
זכר,60-69,6 חודשים,57441,2.3,229,8,210,12.5,736,9.4
נקבה,60-69,חודש אחרון,11943,4.1,32,5.3,47,8.9,126,6.8
נקבה,60-69,3 חודשים,77610,3.3,83,3.8,78,6.8,357,6.2
נקבה,60-69,6 חודשים,79745,3.2,152,5.3,146,8.7,537,6.9
נקבה,60-69,שנה,88287,3.1,266,6.1,231,9.1,909,7.4
נקבה,60-69,מתחילת קורונה,111475,3,534,5.1,473,8.1,2117,7.6
זכר,70-79,חודש אחרון,4962,1.7,87,14.4,81,15.3,271,14.6
זכר,70-79,3 חודשים,30957,1.3,281,13,176,15.4,801,14
זכר,70-79,6 חודשים,31734,1.3,375,13.1,235,14,986,12.6
זכר,70-79,שנה,35744,1.2,588,13.5,358,14.1,1520,12.4
זכר,70-79,מתחילת קורונה,46822,1.3,1575,15.2,1004,17.2,3651,13.1
נקבה,70-79,חודש אחרון,6439,2.2,63,10.4,50,9.5,211,11.4
נקבה,70-79,6 חודשים,38737,1.6,288,10.1,177,10.6,812,10.4
נקבה,70-79,שנה,43437,1.5,450,10.3,267,10.5,1222,10
נקבה,70-79,מתחילת קורונה,55080,1.5,993,9.6,568,9.7,2669,9.6
נקבה,70-79,3 חודשים,37740,1.6,202,9.4,116,10.2,606,10.6
זכר,80-89,חודש אחרון,1782,0.6,115,19.1,53,10,283,15.3
זכר,80-89,3 חודשים,11073,0.5,420,19.5,144,12.6,863,15.1
זכר,80-89,שנה,13292,0.5,761,17.4,260,10.3,1462,12
זכר,80-89,6 חודשים,11430,0.5,502,17.6,173,10.3,1007,12.9
זכר,80-89,מתחילת קורונה,18266,0.5,1829,17.6,625,10.7,2986,10.7
נקבה,80-89,חודש אחרון,2570,0.9,101,16.7,58,11,248,13.4
נקבה,80-89,3 חודשים,15629,0.7,412,19.1,123,10.8,869,15.2
נקבה,80-89,6 חודשים,16122,0.6,503,17.6,157,9.4,1039,13.3
נקבה,80-89,שנה,18505,0.6,737,16.9,220,8.7,1495,12.2
נקבה,80-89,מתחילת קורונה,25490,0.7,1679,16.2,470,8,3049,10.9
זכר,90+,חודש אחרון,385,0.1,62,10.3,14,2.7,124,6.7
זכר,90+,6 חודשים,2544,0.1,254,8.9,45,2.7,389,5
זכר,90+,3 חודשים,2461,0.1,228,10.6,39,3.4,348,6.1
זכר,90+,שנה,2943,0.1,354,8.1,59,2.3,506,4.1
זכר,90+,מתחילת קורונה,4220,0.1,820,7.9,135,2.3,1013,3.6
נקבה,90+,חודש אחרון,692,0.2,62,10.3,11,2.1,136,7.3
נקבה,90+,3 חודשים,4613,0.2,253,11.7,38,3.3,455,7.9
נקבה,90+,שנה,5503,0.2,440,10.1,60,2.4,754,6.2
נקבה,90+,6 חודשים,4767,0.2,307,10.7,46,2.7,540,6.9
נקבה,90+,מתחילת קורונה,8212,0.2,1088,10.5,131,2.2,1507,5.4
