section,female,male,period,order_period
0-9,"{'amount': 2820, 'percentage': 17.1}","{'amount': 2635, 'percentage': 16}",חודש אחרון,5
0-9,"{'amount': 110816, 'percentage': 11.1}","{'amount': 113281, 'percentage': 11.3}",שנה,2
0-9,"{'amount': 66818, 'percentage': 13.6}","{'amount': 67403, 'percentage': 13.7}",6 חודשים,3
0-9,"{'amount': 51437, 'percentage': 14.9}","{'amount': 52010, 'percentage': 15.1}",3 חודשים,4
0-9,"{'amount': 128700, 'percentage': 9.7}","{'amount': 131617, 'percentage': 9.9}",מתחילת קורונה,1
10-19,"{'amount': 144774, 'percentage': 10.9}","{'amount': 141091, 'percentage': 10.7}",מתחילת קורונה,1
10-19,"{'amount': 2515, 'percentage': 15.3}","{'amount': 1971, 'percentage': 12}",חודש אחרון,5
10-19,"{'amount': 41954, 'percentage': 12.2}","{'amount': 36103, 'percentage': 10.5}",3 חודשים,4
10-19,"{'amount': 55803, 'percentage': 11.4}","{'amount': 48748, 'percentage': 9.9}",6 חודשים,3
10-19,"{'amount': 114327, 'percentage': 11.4}","{'amount': 101616, 'percentage': 10.2}",שנה,2
20-29,"{'amount': 38204, 'percentage': 7.8}","{'amount': 28699, 'percentage': 5.8}",6 חודשים,3
20-29,"{'amount': 27426, 'percentage': 7.9}","{'amount': 20068, 'percentage': 5.8}",3 חודשים,4
20-29,"{'amount': 998, 'percentage': 6.1}","{'amount': 526, 'percentage': 3.2}",חודש אחרון,5
20-29,"{'amount': 121251, 'percentage': 9.2}","{'amount': 100805, 'percentage': 7.6}",מתחילת קורונה,1
20-29,"{'amount': 89105, 'percentage': 8.9}","{'amount': 68820, 'percentage': 6.9}",שנה,2
30-39,"{'amount': 79019, 'percentage': 7.9}","{'amount': 60908, 'percentage': 6.1}",שנה,2
30-39,"{'amount': 40450, 'percentage': 8.2}","{'amount': 28585, 'percentage': 5.8}",6 חודשים,3
30-39,"{'amount': 28937, 'percentage': 8.4}","{'amount': 19789, 'percentage': 5.7}",3 חודשים,4
30-39,"{'amount': 1284, 'percentage': 7.8}","{'amount': 706, 'percentage': 4.3}",חודש אחרון,5
30-39,"{'amount': 101892, 'percentage': 7.7}","{'amount': 82570, 'percentage': 6.2}",מתחילת קורונה,1
40-49,"{'amount': 61223, 'percentage': 6.1}","{'amount': 49499, 'percentage': 5}",שנה,2
40-49,"{'amount': 29519, 'percentage': 6}","{'amount': 23260, 'percentage': 4.7}",6 חודשים,3
40-49,"{'amount': 19355, 'percentage': 5.6}","{'amount': 15067, 'percentage': 4.4}",3 חודשים,4
40-49,"{'amount': 874, 'percentage': 5.3}","{'amount': 638, 'percentage': 3.9}",חודש אחרון,5
40-49,"{'amount': 82633, 'percentage': 6.2}","{'amount': 68455, 'percentage': 5.2}",מתחילת קורונה,1
50-59,"{'amount': 16337, 'percentage': 3.3}","{'amount': 12907, 'percentage': 2.6}",6 חודשים,3
50-59,"{'amount': 9575, 'percentage': 2.8}","{'amount': 7299, 'percentage': 2.1}",3 חודשים,4
50-59,"{'amount': 38125, 'percentage': 3.8}","{'amount': 31587, 'percentage': 3.2}",שנה,2
50-59,"{'amount': 54380, 'percentage': 4.1}","{'amount': 46444, 'percentage': 3.5}",מתחילת קורונה,1
50-59,"{'amount': 361, 'percentage': 2.2}","{'amount': 284, 'percentage': 1.7}",חודש אחרון,5
60-69,"{'amount': 5062, 'percentage': 1.5}","{'amount': 3956, 'percentage': 1.1}",3 חודשים,4
60-69,"{'amount': 10058, 'percentage': 2}","{'amount': 8253, 'percentage': 1.7}",6 חודשים,3
60-69,"{'amount': 270, 'percentage': 1.6}","{'amount': 175, 'percentage': 1.1}",חודש אחרון,5
60-69,"{'amount': 33445, 'percentage': 2.5}","{'amount': 31075, 'percentage': 2.3}",מתחילת קורונה,1
60-69,"{'amount': 23290, 'percentage': 2.3}","{'amount': 20228, 'percentage': 2}",שנה,2
70-79,"{'amount': 164, 'percentage': 1}","{'amount': 101, 'percentage': 0.6}",חודש אחרון,5
70-79,"{'amount': 2435, 'percentage': 0.7}","{'amount': 1875, 'percentage': 0.5}",3 חודשים,4
70-79,"{'amount': 5347, 'percentage': 1.1}","{'amount': 4506, 'percentage': 0.9}",6 חודשים,3
70-79,"{'amount': 12061, 'percentage': 1.2}","{'amount': 10431, 'percentage': 1}",שנה,2
70-79,"{'amount': 17173, 'percentage': 1.3}","{'amount': 15813, 'percentage': 1.2}",מתחילת קורונה,1
80-89,"{'amount': 1306, 'percentage': 0.4}","{'amount': 913, 'percentage': 0.3}",3 חודשים,4
80-89,"{'amount': 6780, 'percentage': 0.7}","{'amount': 4820, 'percentage': 0.5}",שנה,2
80-89,"{'amount': 2663, 'percentage': 0.5}","{'amount': 2055, 'percentage': 0.4}",6 חודשים,3
80-89,"{'amount': 62, 'percentage': 0.4}","{'amount': 43, 'percentage': 0.3}",חודש אחרון,5
80-89,"{'amount': 9796, 'percentage': 0.7}","{'amount': 7151, 'percentage': 0.5}",מתחילת קורונה,1
90+,"{'amount': 3576, 'percentage': 0.3}","{'amount': 1743, 'percentage': 0.1}",מתחילת קורונה,1
90+,"{'amount': 16, 'percentage': 0.1}","{'amount': 8, 'percentage': 0}",חודש אחרון,5
90+,"{'amount': 394, 'percentage': 0.1}","{'amount': 206, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 812, 'percentage': 0.2}","{'amount': 443, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2309, 'percentage': 0.2}","{'amount': 1190, 'percentage': 0.1}",שנה,2
