cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,86,15.13,8.01,אדום,56844
Akko,קטן מ-15,אין מידע,55,11.11,5.8,צהוב,49517
Arad,קטן מ-15,אין מידע,27,9.94,4.77,צהוב,27170
Ari'el,קטן מ-15,אין מידע,25,12.20,6.88,כתום,20488
Ashdod,35,10.26,341,15.07,7.13,כתום,226329
Ashqelon,37,11.35,326,22.26,7.6,אדום,146442
Bat Yam,19,8.37,227,17.77,6.5,כתום,127772
Be'er Sheva,44,9.40,468,22.22,7.09,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,32,11.10,7.84,אדום,28818
Bene Beraq,קטן מ-15,אין מידע,78,3.75,4.35,ירוק,208031
Bet She'an,0,0,20,10.54,7,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,35,2.65,5.7,צהוב,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,19,11.90,6.7,כתום,15971
Dimona,16,14.41,111,31.76,7.35,כתום,34954
Efrat,קטן מ-15,אין מידע,20,17.51,6.99,כתום,11420
Elat,קטן מ-15,אין מידע,38,7.24,6.2,כתום,52507
Even Yehuda,0,0,27,19.24,8.42,אדום,14036
Gan Yavne,קטן מ-15,אין מידע,27,11.30,7.83,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,33,15.34,7.08,כתום,21508
Gedera,קטן מ-15,אין מידע,67,23.26,9.81,אדום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,36,13.22,5.78,צהוב,27236
Giv'atayim,קטן מ-15,אין מידע,99,16.26,5.63,צהוב,60872
Hadera,15,7.50,200,20.22,6.84,כתום,98928
Haifa,29,4.78,607,21.30,7.37,כתום,284981
Harish,קטן מ-15,אין מידע,16,8.16,9.11,אדום,19608
Herzliyya,קטן מ-15,אין מידע,168,16.93,7.02,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,97,14.98,6.59,כתום,64755
Holon,24,7.45,322,16.39,6.93,כתום,196510
Jerusalem,47,6.19,759,7.97,5.77,צהוב,952916
Karmi'el,קטן מ-15,אין מידע,95,20.57,7.92,אדום,46190
Kefar Sava,20,9.39,213,20.95,6.68,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,47,17.98,7.58,אדום,26140
Kokhav Ya'ir,0,0,20,22.89,9.28,אדום,8738
Lod,קטן מ-15,אין מידע,73,9.04,4.73,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,44,11.64,7.67,אדום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,21,9.48,4.96,צהוב,22158
Mazkeret Batya,קטן מ-15,אין מידע,43,28.49,9.95,אדום,15095
Metar,קטן מ-15,אין מידע,18,18.07,8.55,אדום,9963
Mevasseret Ziyyon,0,0,48,19.71,8.79,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,44,17.06,7.73,אדום,25790
Modi'in-Makkabbim-Re'ut,קטן מ-15,אין מידע,122,12.88,8.49,אדום,94744
Nahariyya,16,13.79,116,19.60,8.5,אדום,59189
Nazareth,0,0,33,4.25,3.89,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,67,13.26,7.64,אדום,50532
Nesher,קטן מ-15,אין מידע,53,22.13,9.31,אדום,23947
Netanya,23,7.57,304,13.60,6.55,כתום,223562
Netivot,קטן מ-15,אין מידע,36,9.12,6.25,כתום,39456
Nof Hagalil,קטן מ-15,אין מידע,40,9.54,5.94,צהוב,41950
Ofaqim,קטן מ-15,אין מידע,31,9.57,7.35,כתום,32378
Omer,0,0,19,25.10,4.97,צהוב,7569
Or Aqiva,קטן מ-15,אין מידע,29,14.94,6.1,כתום,19417
Or Yehuda,0,0,65,17.77,6.89,כתום,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,35,8.02,6.31,כתום,43646
Pardesiyya,קטן מ-15,אין מידע,21,31.59,7.51,אדום,6647
Petah Tiqwa,34,6.24,545,21.76,7.58,אדום,250427
Qadima-Zoran,קטן מ-15,אין מידע,22,9.69,7.53,אדום,22711
Qiryat Atta,קטן מ-15,אין מידע,99,16.70,8.2,אדום,59291
Qiryat Bialik,קטן מ-15,אין מידע,109,26.17,9.33,אדום,41645
Qiryat Eqron,קטן מ-15,אין מידע,20,18.13,7.64,אדום,11034
Qiryat Gat,קטן מ-15,אין מידע,75,12.81,7.24,כתום,58550
Qiryat Mal'akhi,קטן מ-15,אין מידע,26,10.68,7.24,כתום,24346
Qiryat Motzkin,קטן מ-15,אין מידע,132,29.04,8.78,אדום,45461
Qiryat Ono,קטן מ-15,אין מידע,73,17.90,8.57,אדום,40778
Qiryat Shemona,קטן מ-15,אין מידע,43,19.14,6.92,כתום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,28,15.33,5.38,צהוב,18266
Qiryat Yam,קטן מ-15,אין מידע,93,23.61,7.72,אדום,39389
Ra'annana,קטן מ-15,אין מידע,143,18.58,6.82,כתום,76958
Ramat Gan,33,10.19,324,19.43,6.92,כתום,166746
Ramat Hasharon,קטן מ-15,אין מידע,82,17.27,8.12,אדום,47482
Ramla,קטן מ-15,אין מידע,77,10.01,5.26,צהוב,76903
Rehovot,19,8.56,222,15.18,7.58,אדום,146213
Rishon Leziyyon,29,6.78,428,16.73,7.09,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,103,15.30,7.99,אדום,67337
Sederot,קטן מ-15,אין מידע,31,10.73,7.4,כתום,28899
Shelomi,קטן מ-15,אין מידע,20,29.69,8.5,אדום,6736
Shoham,קטן מ-15,אין מידע,34,16.17,8.47,אדום,21029
Tel Aviv - Yafo,31,5.01,619,12.35,6.35,כתום,501015
Tel Mond,קטן מ-15,אין מידע,53,39.37,7.66,אדום,13461
Tiberias,קטן מ-15,אין מידע,77,16.85,7.7,אדום,45686
Tirat Karmel,קטן מ-15,אין מידע,54,22.24,7.77,אדום,24285
Yavne,קטן מ-15,אין מידע,68,13.67,7.75,אדום,49759
Yehud,קטן מ-15,אין מידע,49,16.33,7.18,כתום,30003
Yeroham,קטן מ-15,אין מידע,18,16.85,8.59,אדום,10680
Yoqne'am Illit,קטן מ-15,אין מידע,40,16.62,8.9,אדום,24061
Zefat,קטן מ-15,אין מידע,32,8.79,7.51,אדום,36423
Zikhron Ya'aqov,קטן מ-15,אין מידע,21,8.94,6.82,כתום,23503
Zur Hadassa,קטן מ-15,אין מידע,17,14.69,7.78,אדום,11575
