gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,440100,9.7,7,0.1,33,0.5,124,0.4,3194,3.7
זכר,0-9,6 חודשים,127900,8.4,2,0.1,16,1.2,44,0.7,1197,4.8
זכר,0-9,שנה,367587,10,5,0.1,24,0.9,91,0.6,2283,5
זכר,0-9,חודש אחרון,11198,5.2,0,0,2,0.7,7,0.4,281,4
זכר,0-9,3 חודשים,23992,4.8,0,0,4,0.9,10,0.4,441,3.9
נקבה,0-9,מתחילת קורונה,360765,7.9,5,0,18,0.3,78,0.2,2576,3
נקבה,0-9,6 חודשים,100048,6.6,1,0,10,0.7,31,0.5,967,3.9
נקבה,0-9,שנה,299141,8.1,2,0,11,0.4,57,0.4,1842,4
נקבה,0-9,חודש אחרון,9210,4.3,0,0,2,0.7,7,0.4,205,2.9
נקבה,0-9,3 חודשים,20410,4.1,0,0,2,0.5,9,0.3,340,3
זכר,10-19,3 חודשים,21484,4.3,0,0,1,0.2,4,0.2,109,1
זכר,10-19,שנה,337653,9.2,5,0.1,16,0.6,45,0.3,602,1.3
זכר,10-19,6 חודשים,108979,7.1,2,0.1,8,0.6,13,0.2,262,1.1
זכר,10-19,חודש אחרון,7452,3.4,0,0,1,0.4,3,0.2,79,1.1
זכר,10-19,מתחילת קורונה,438023,9.6,7,0.1,25,0.4,81,0.3,1064,1.2
נקבה,10-19,מתחילת קורונה,426957,9.4,8,0.1,23,0.4,81,0.3,1206,1.4
נקבה,10-19,שנה,338095,9.2,4,0.1,15,0.6,36,0.3,680,1.5
נקבה,10-19,6 חודשים,105292,6.9,2,0.1,6,0.4,14,0.2,282,1.1
נקבה,10-19,חודש אחרון,7565,3.5,0,0,0,0,3,0.2,63,0.9
נקבה,10-19,3 חודשים,22135,4.4,1,0.2,2,0.5,5,0.2,126,1.1
זכר,20-29,מתחילת קורונה,266386,5.9,24,0.2,57,0.9,248,0.8,1642,1.9
זכר,20-29,שנה,193823,5.3,5,0.1,24,0.9,95,0.7,694,1.5
זכר,20-29,חודש אחרון,10186,4.7,0,0,2,0.7,4,0.2,74,1
זכר,20-29,3 חודשים,22206,4.5,0,0,3,0.7,7,0.3,125,1.1
זכר,20-29,6 חודשים,70899,4.7,2,0.1,11,0.8,29,0.4,310,1.3
נקבה,20-29,6 חודשים,106717,7,3,0.1,12,0.9,21,0.3,1170,4.7
נקבה,20-29,מתחילת קורונה,377749,8.3,22,0.2,62,1,280,0.9,5344,6.2
נקבה,20-29,3 חודשים,30945,6.2,0,0,6,1.4,10,0.4,507,4.5
נקבה,20-29,שנה,291773,7.9,9,0.2,25,0.9,105,0.7,2884,6.3
נקבה,20-29,חודש אחרון,13565,6.3,0,0,6,2.1,6,0.3,292,4.1
זכר,30-39,מתחילת קורונה,266014,5.9,53,0.5,106,1.7,640,2,2332,2.7
זכר,30-39,שנה,211327,5.8,23,0.5,49,1.8,227,1.6,1020,2.2
זכר,30-39,חודש אחרון,12641,5.8,0,0,2,0.7,8,0.5,111,1.6
זכר,30-39,3 חודשים,28106,5.6,0,0,5,1.1,12,0.5,177,1.6
זכר,30-39,6 חודשים,90041,5.9,7,0.3,26,1.9,51,0.8,412,1.7
נקבה,30-39,מתחילת קורונה,384266,8.5,39,0.3,110,1.7,596,1.9,5397,6.3
נקבה,30-39,6 חודשים,131270,8.6,7,0.3,17,1.3,39,0.6,1234,5
נקבה,30-39,שנה,319166,8.7,16,0.3,40,1.5,215,1.5,3002,6.6
נקבה,30-39,חודש אחרון,16967,7.8,0,0,4,1.4,2,0.1,288,4.1
נקבה,30-39,3 חודשים,38678,7.8,1,0.2,7,1.6,7,0.3,494,4.4
זכר,40-49,מתחילת קורונה,240501,5.3,124,1.1,268,4.2,1428,4.6,3692,4.3
זכר,40-49,שנה,194334,5.3,54,1.1,104,3.9,473,3.3,1388,3
זכר,40-49,חודש אחרון,11791,5.4,2,0.6,6,2.1,21,1.2,142,2
זכר,40-49,3 חודשים,27295,5.5,4,0.7,10,2.3,30,1.1,230,2
זכר,40-49,6 חודשים,85352,5.6,16,0.7,38,2.8,115,1.7,534,2.2
נקבה,40-49,מתחילת קורונה,345001,7.6,79,0.7,142,2.2,981,3.1,3667,4.3
נקבה,40-49,6 חודשים,127565,8.4,8,0.4,17,1.3,69,1,595,2.4
נקבה,40-49,שנה,288211,7.8,24,0.5,53,2,344,2.4,1556,3.4
נקבה,40-49,חודש אחרון,16729,7.7,2,0.6,2,0.7,15,0.9,142,2
נקבה,40-49,3 חודשים,40123,8.1,4,0.7,6,1.4,22,0.8,239,2.1
זכר,50-59,מתחילת קורונה,168143,3.7,393,3.4,555,8.7,2287,7.3,5101,5.9
זכר,50-59,שנה,133999,3.6,140,2.9,195,7.3,759,5.3,2006,4.4
זכר,50-59,6 חודשים,64630,4.2,49,2.2,85,6.3,249,3.7,981,4
זכר,50-59,חודש אחרון,10662,4.9,2,0.6,10,3.5,54,3.1,236,3.3
זכר,50-59,3 חודשים,24531,4.9,9,1.5,19,4.3,70,2.7,388,3.4
נקבה,50-59,מתחילת קורונה,241071,5.3,202,1.8,264,4.1,1614,5.2,4060,4.7
נקבה,50-59,שנה,200570,5.5,77,1.6,115,4.3,558,3.9,1633,3.6
נקבה,50-59,6 חודשים,101341,6.6,25,1.1,45,3.3,164,2.5,706,2.9
נקבה,50-59,חודש אחרון,16543,7.6,3,0.9,10,3.5,34,2,184,2.6
נקבה,50-59,3 חודשים,38705,7.8,3,0.5,13,2.9,53,2,297,2.6
זכר,60-69,מתחילת קורונה,128813,2.8,1031,9,975,15.3,3457,11.1,7097,8.3
זכר,60-69,שנה,105020,2.9,382,7.8,336,12.6,1331,9.4,3272,7.2
זכר,60-69,חודש אחרון,12307,5.7,21,6,37,13,138,8,501,7.1
זכר,60-69,3 חודשים,27677,5.6,38,6.4,62,14,221,8.4,830,7.4
זכר,60-69,6 חודשים,58241,3.8,154,6.8,176,13,569,8.5,1833,7.4
נקבה,60-69,מתחילת קורונה,173572,3.8,565,5,524,8.2,2332,7.5,5246,6.1
נקבה,60-69,שנה,148299,4,260,5.3,225,8.5,972,6.9,2513,5.5
נקבה,60-69,6 חודשים,86165,5.7,81,3.6,93,6.9,398,5.9,1369,5.5
נקבה,60-69,חודש אחרון,17526,8.1,5,1.4,18,6.3,83,4.8,372,5.2
נקבה,60-69,3 חודשים,40382,8.1,11,1.8,29,6.5,132,5,631,5.6
זכר,70-79,מתחילת קורונה,84160,1.9,1714,15,1090,17.1,3991,12.8,7992,9.3
זכר,70-79,שנה,72139,2,673,13.8,427,16.1,1838,13,4380,9.6
זכר,70-79,6 חודשים,46946,3.1,310,13.7,233,17.2,941,14.1,2713,11
זכר,70-79,חודש אחרון,11576,5.3,44,12.6,51,17.9,237,13.7,843,11.9
