city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130760,216,117,17562,2
תל אביב - יפו,26406,74,34,20211,2
פרדס חנה-כרכור,2396,43,38,2132,10
נתניה,17044,43,21,8401,2
באר שבע,15168,42,21,7484,2
אשדוד,25649,40,26,6945,2
ראשון לציון,14897,32,17,7631,1
חיפה,16665,31,  6-10  ,7435,1
פתח תקווה,21676,27,15,7972,1
אשקלון,11872,25,  1-5  ,4496,2
מגאר,2136,25,18,1068,11
טייבה,4605,24, 11-14 ,798,5
לקיה,817,23, 11-14 ,217,14
בית שמש,20277,22,  6-10  ,2334,2
תל שבע,592,20,  6-10  ,219,9
מעלה אדומים,3839,19,16,3229,5
בוקעאתא,988,18,  1-5  ,388,27
הרצליה,4259,17, 11-14 ,3952,2
רהט,4992,17,  1-5  ,628,2
נצרת,9042,16,  1-5  ,915,2
בת ים,9687,16,  6-10  ,4184,1
אבו גוש,1288,15,  6-10  ,755,18
בני ברק,48251,15,  6-10  ,2435,1
כפר סבא,4111,15,  1-5  ,3989,2
אופקים,4307, קטן מ-15 ,  0  ,850,0
אבו סנאן,1350, קטן מ-15 ,  1-5  ,2496,3
נתיבות,7036, קטן מ-15 ,  1-5  ,744,1
נשר,999, קטן מ-15 ,  0  ,563,0
אום בטין,47, קטן מ-15 ,  1-5  ,16,2
"בסמ""ה",925, קטן מ-15 ,  1-5  ,79,8
טורעאן,1303, קטן מ-15 ,  0  ,110,1
יפיע,2222, קטן מ-15 ,  0  ,169,1
עוזייר,165, קטן מ-15 ,  0  ,16,3
שוהם,1099, קטן מ-15 ,  0  ,510,1
כפר תבור,197, קטן מ-15 ,  1-5  ,127,4
חורה,876, קטן מ-15 ,  1-5  ,130,4
זמר,589, קטן מ-15 ,  1-5  ,54,1
בית דגן,528, קטן מ-15 ,  0  ,136,2
בית ג'ן,1900, קטן מ-15 ,  6-10  ,640,7
נס ציונה,2473, קטן מ-15 ,  1-5  ,1870,0
צופים,133, קטן מ-15 ,  0  ,85,4
פוריידיס,1253, קטן מ-15 ,  0  ,108,2
כפר קאסם,3374, קטן מ-15 ,  1-5  ,268,2
עלי זהב,271, קטן מ-15 , 11-14 ,535,34
דייר חנא,1474, קטן מ-15 ,  1-5  ,86,3
אלעזר,192, קטן מ-15 ,  1-5  ,92,4
צור הדסה,710, קטן מ-15 ,  1-5  ,394,3
צור יצחק,229, קטן מ-15 ,  1-5  ,159,2
כאבול,1300, קטן מ-15 ,  0  ,130,2
חולון,14654, קטן מ-15 ,  1-5  ,4809,0
כפר מנדא,1688, קטן מ-15 ,  0  ,89,3
אריאל,1042, קטן מ-15 ,  1-5  ,631,1
ראש העין,5438, קטן מ-15 ,  1-5  ,2092,0
רמלה,9523, קטן מ-15 ,  1-5  ,1983,1
אורנית,370, קטן מ-15 ,  1-5  ,844,8
חשמונאים,466, קטן מ-15 ,  1-5  ,181,3
משהד,798, קטן מ-15 ,  0  ,32,2
ריינה,1711, קטן מ-15 ,  1-5  ,104,3
צפת,4828, קטן מ-15 ,  1-5  ,563,1
עפולה,3791, קטן מ-15 ,  1-5  ,1190,0
עכו,4073, קטן מ-15 ,  1-5  ,1277,1
בענה,987, קטן מ-15 ,  1-5  ,79,4
ג'ולס,670, קטן מ-15 ,  0  ,315,2
סח'נין,4370, קטן מ-15 ,  1-5  ,288,2
לוד,8651, קטן מ-15 ,  6-10  ,4728,2
אעצם (שבט),82, קטן מ-15 ,  1-5  ,63,8
אטרש (שבט),54, קטן מ-15 ,  1-5  ,32,28
טבריה,4521, קטן מ-15 ,  1-5  ,704,1
חדרה,6834, קטן מ-15 ,  0  ,2533,1
יאנוח-ג'ת,1152, קטן מ-15 ,  0  ,259,2
אור עקיבא,1645, קטן מ-15 ,  0  ,392,1
כוכב יעקב,1897, קטן מ-15 ,  1-5  ,129,1
מבשרת ציון,1919, קטן מ-15 ,  1-5  ,1493,1
מעלות-תרשיחא,1587, קטן מ-15 ,  0  ,634,0
מודיעין-מכבים-רעות,4830, קטן מ-15 ,  1-5  ,3497,1
חצור הגלילית,1399, קטן מ-15 ,  0  ,122,2
כעביה-טבאש-חג'אג'רה,575, קטן מ-15 ,  1-5  ,31,3
מסעודין אל-עזאזמה,116, קטן מ-15 ,  1-5  ,67,4
גני מודיעין,354, קטן מ-15 ,  1-5  ,55,3
ביר הדאג',22, קטן מ-15 ,  0  ,7,4
ביתר עילית,12881, קטן מ-15 ,  1-5  ,455,0
מזרעה,305, קטן מ-15 ,  0  ,31,2
מעיליא,268, קטן מ-15 ,  0  ,52,3
נוף איילון,232, קטן מ-15 ,  1-5  ,110,13
הוד השרון,2803, קטן מ-15 ,  1-5  ,2810,1
קרית ביאליק,2245, קטן מ-15 ,  1-5  ,943,1
קרית מוצקין,2362, קטן מ-15 ,  1-5  ,1195,0
מג'דל שמס,1737, קטן מ-15 ,  1-5  ,217,5
קרית שמונה,1361, קטן מ-15 ,  1-5  ,333,1
עין נקובא,574, קטן מ-15 ,  1-5  ,25,3
אום אל-פחם,6165, קטן מ-15 ,  1-5  ,353,2
ג'לג'וליה,970, קטן מ-15 ,  1-5  ,127,2
מגדל העמק,2108, קטן מ-15 ,  1-5  ,618,1
אבו רוקייק (שבט),89, קטן מ-15 ,  1-5  ,55,3
אבו ג'ווייעד (שבט),66, קטן מ-15 ,  1-5  ,472,6
אבו קורינאת (שבט),57, קטן מ-15 ,  1-5  ,59,6
קרית מלאכי,4101, קטן מ-15 ,  0  ,530,1
נוף הגליל,2868, קטן מ-15 ,  0  ,4052,1
ערערה-בנגב,1013, קטן מ-15 ,  6-10  ,148,4
קרית אונו,1772, קטן מ-15 ,  0  ,1331,0
אור יהודה,4363, קטן מ-15 ,  1-5  ,884,1
קרני שומרון,731, קטן מ-15 ,  0  ,339,1
כסרא-סמיע,972, קטן מ-15 ,  1-5  ,289,1
מעלה עירון,1893, קטן מ-15 ,  0  ,91,1
ראש פינה,154, קטן מ-15 ,  0  ,83,3
גני תקווה,1325, קטן מ-15 ,  0  ,926,0
יקנעם עילית,1166, קטן מ-15 ,  1-5  ,569,1
סולם,267, קטן מ-15 ,  6-10  ,110,23
סאג'ור,508, קטן מ-15 ,  0  ,136,2
נאעורה,179, קטן מ-15 ,  0  ,21,21
דאלית אל-כרמל,2306, קטן מ-15 ,  1-5  ,739,1
מג'ד אל-כרום,2203, קטן מ-15 ,  0  ,117,1
פקיעין (בוקייעה),1008, קטן מ-15 ,  1-5  ,182,2
ג'סר א-זרקא,979, קטן מ-15 ,  0  ,254,1
גבעת שמואל,1728, קטן מ-15 ,  0  ,1614,0
בסמת טבעון,491, קטן מ-15 ,  1-5  ,77,3
קודייראת א-צאנע(שבט),17, קטן מ-15 ,  1-5  ,11,7
אבו רובייעה (שבט),54, קטן מ-15 ,  1-5  ,50,3
עילוט,667, קטן מ-15 ,  0  ,34,1
קרית יערים,1522, קטן מ-15 ,  0  ,101,2
ג'דיידה-מכר,2044, קטן מ-15 ,  0  ,198,1
טירת כרמל,1394, קטן מ-15 ,  1-5  ,407,2
קרית טבעון,566, קטן מ-15 ,  1-5  ,486,1
להבים,271, קטן מ-15 ,  1-5  ,153,2
קרית ארבע,857, קטן מ-15 ,  0  ,199,1
עיילבון,606, קטן מ-15 ,  1-5  ,94,2
כסיפה,922, קטן מ-15 ,  1-5  ,126,4
באקה אל-גרביה,2774, קטן מ-15 ,  1-5  ,254,2
מסעדה,420, קטן מ-15 ,  1-5  ,123,7
קצרין,298, קטן מ-15 ,  0  ,166,1
זרזיר,498, קטן מ-15 ,  0  ,44,2
בנימינה-גבעת עדה,608, קטן מ-15 ,  6-10  ,737,4
ירוחם,981, קטן מ-15 ,  6-10  ,570,6
גבעת זאב,3794, קטן מ-15 ,  0  ,342,1
ערערה,2033, קטן מ-15 ,  1-5  ,255,2
רכסים,3125, קטן מ-15 ,  1-5  ,103,1
כרמיאל,2473, קטן מ-15 ,  1-5  ,965,1
ראמה,951, קטן מ-15 ,  1-5  ,292,1
עראבה,2324, קטן מ-15 ,  1-5  ,247,0
כפר כנא,2442, קטן מ-15 ,  1-5  ,137,2
אל סייד,22, קטן מ-15 ,  1-5  ,28,6
טמרה,3886, קטן מ-15 ,  1-5  ,380,2
קדומים,352, קטן מ-15 ,  0  ,159,2
פדואל,231, קטן מ-15 ,  1-5  ,226,19
ירכא,2130, קטן מ-15 ,  0  ,831,2
ברכה,297, קטן מ-15 ,  0  ,34,4
אילת,2517, קטן מ-15 ,  1-5  ,6027,1
סביון,218, קטן מ-15 ,  0  ,226,2
גבעתיים,2041, קטן מ-15 ,  1-5  ,1834,1
קרית גת,7314, קטן מ-15 ,  0  ,1434,0
קרית אתא,4689, קטן מ-15 ,  1-5  ,1359,1
קלנסווה,2504, קטן מ-15 ,  0  ,306,2
רחובות,11313, קטן מ-15 ,  1-5  ,6567,1
רמת גן,7905, קטן מ-15 ,  1-5  ,16458,1
רעננה,3860, קטן מ-15 ,  1-5  ,3342,1
שפרעם,4118, קטן מ-15 ,  1-5  ,646,2
נהריה,3316, קטן מ-15 ,  1-5  ,1281,1
בית שאן,1692, קטן מ-15 ,  1-5  ,350,1
יהוד,1941, קטן מ-15 ,  1-5  ,936,1
קרית ים,2352, קטן מ-15 ,  1-5  ,1215,0
ערד,2470, קטן מ-15 ,  1-5  ,899,1
כפר קרע,1680, קטן מ-15 ,  1-5  ,210,2
חריש,1539, קטן מ-15 ,  1-5  ,477,1
גדרה,1829, קטן מ-15 ,  1-5  ,970,1
יקיר,194, קטן מ-15 ,  1-5  ,135,8
קצר א-סר, קטן מ-15 , קטן מ-15 ,  0  ,15,4
דימונה,2507, קטן מ-15 ,  1-5  ,1138,1
טירה,2736, קטן מ-15 ,  0  ,296,3
שגב-שלום,346, קטן מ-15 ,  6-10  ,113,8
יבנה,4338,0,  0  ,1169,0
נוקדים,167,0,  0  ,65,0
נופית,100,0,  0  ,60,0
סלמה,363,0,  0  ,31,0
גן נר,133,0,  0  ,31,0
שדרות,2879,0,  0  ,614,0
רבבה,330,0,  0  ,99,0
טלמון,486,0,  0  ,268,0
עץ אפרים,199,0,  0  ,67,0
שמשית,105,0,  0  ,59,0
נחף,1225,0,  0  ,61,0
בת חפר,236,0,  0  ,128,0
עספיא,1405,0,  0  ,331,0
שעב,671,0,  0  ,51,0
אליכין,247,0,  0  ,69,0
ג'ת,1256,0,  0  ,124,0
מוקייבלה,415,0,  0  ,24,0
הר אדר,211,0,  0  ,182,0
לא ידוע, קטן מ-15 ,0,  0  ,0,0
זכרון יעקב,1379,0,  0  ,594,0
מודיעין עילית,25187,0,  0  ,431,0
כפר האורנים,119,0,  0  ,73,0
קיסריה,243,0,  0  ,256,0
הושעיה,149,0,  0  ,52,0
מיתר,372,0,  0  ,317,0
רמת השרון,1918,0,  0  ,1741,0
ביר אל-מכסור,597,0,  0  ,72,0
דייר אל-אסד,1378,0,  0  ,113,0
ג'ש (גוש חלב),298,0,  0  ,47,0
בית יצחק-שער חפר,81,0,  0  ,70,0
מייסר,118,0,  0  ,21,0
אבטין,214,0,  0  ,17,0
עומר,282,0,  0  ,245,0
מזכרת בתיה,751,0,  0  ,396,0
גבעת אבני,113,0,  0  ,49,0
כפר ורדים,235,0,  0  ,160,0
כוכב יאיר,334,0,  0  ,269,0
יד בנימין,669,0,  0  ,179,0
כפר יאסיף,962,0,  0  ,247,0
בועיינה-נוג'ידאת,918,0,  0  ,77,0
קרית עקרון,897,0,  0  ,219,0
קדימה-צורן,1158,0,  0  ,607,0
אבן יהודה,654,0,  0  ,708,0
מצפה רמון,280,0,  0  ,154,0
נווה דניאל,302,0,  0  ,97,0
מבוא חורון,300,0,  0  ,89,0
עין קנייא,303,0,  0  ,45,0
שערי תקווה,363,0,  0  ,140,0
אלון שבות,378,0,  0  ,123,0
כוכב השחר,290,0,  0  ,321,0
מצפה יריחו,247,0,  0  ,70,0
כפר אדומים,273,0,  0  ,140,0
לפיד,106,0,  0  ,55,0
גבע בנימין,668,0,  0  ,129,0
טובא-זנגריה,493,0,  0  ,60,0
שבלי - אום אל-גנם,566,0,  0  ,77,0
מרכז שפירא,214,0,  0  ,65,0
הוואשלה (שבט), קטן מ-15 ,0,  0  ,4,0
כאוכב אבו אל-היג'א,462,0,  0  ,25,0
אחוזת ברק,126,0,  0  ,62,0
סייד (שבט), קטן מ-15 ,0,  0  ,21,0
בית חשמונאי,109,0,  0  ,78,0
רומת הייב,117,0,  0  ,17,0
עמנואל,676,0,  0  ,59,0
בית אריה,243,0,  0  ,137,0
אכסאל,1499,0,  0  ,86,0
צור משה,113,0,  0  ,67,0
עתלית,353,0,  0  ,225,0
עפרה,283,0,  0  ,122,0
באר יעקב,2262,0,  0  ,689,0
בית אל,531,0,  0  ,135,0
אלקנה,296,0,  0  ,104,0
תקוע,286,0,  0  ,136,0
"בני עי""ש",518,0,  0  ,279,0
אפרת,1044,0,  0  ,442,0
פסגות,195,0,  0  ,54,0
"כפר חב""ד",1371,0,  0  ,175,0
חורפיש,996,0,  0  ,355,0
דבוריה,1202,0,  0  ,129,0
גן יבנה,1660,0,  0  ,621,0
רמת ישי,283,0,  0  ,190,0
תפרח,713,0,  1-5  ,21,0
אלעד,11578,0,  0  ,449,0
מתן,160,0,  0  ,480,0
