date,cases,recovered,tests,positiveRate,positiveRatePCR,positiveRateAntigen,deaths,severeNew,mediumNew,easyNew,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countSeriousCriticalCum,newHospitalized,countBreathCum,countHospitalized,countEcmo
2022-03-30,12162,9523,71223,17.08,11.08,31.07,8,28,18,96,666,77,264,102,122,29881,102,5894,1053,18
2022-03-31,10702,11413,63444,16.87,10.77,32.66,14,38,18,110,670,71,263,96,113,29907,107,5898,1054,17
2022-04-01,10505,16306,55223,19.02,13.64,36.49,4,30,17,66,611,63,268,85,118,29930,75,5905,980,16
2022-04-02,7366,13247,32648,22.56,13.26,33.52,12,31,10,83,600,62,272,101,126,29953,81,5910,965,16
2022-04-03,10785,13779,60268,17.9,10.47,31.78,11,23,23,88,644,75,262,99,121,29972,93,5915,1008,16
2022-04-04,10913,12253,67623,16.14,11.54,29.26,9,17,23,124,671,76,245,97,111,29985,136,5918,1040,16
2022-04-05,9343,10947,59901,15.6,10.64,28.15,3,44,35,77,609,91,261,103,119,30021,92,5927,996,16
2022-04-06,8065,8611,56504,14.27,10.24,24.56,9,35,22,69,574,82,272,102,119,30053,84,5930,962,15
2022-04-07,6800,9114,52951,12.84,8.58,25.69,8,26,25,93,582,86,254,101,112,30077,98,5934,960,14
2022-04-08,6711,12529,48975,13.7,9.95,29.6,8,33,13,77,559,70,248,85,105,30103,84,5935,923,13
2022-04-09,4672,9574,28167,16.59,9.68,26.34,12,32,18,66,541,83,255,91,107,30131,75,5940,905,10
2022-04-10,6745,9291,53678,12.57,7.57,25.75,10,31,19,74,559,85,268,102,111,30157,77,5947,934,9
2022-04-11,6636,7783,60494,10.97,8,22.43,7,24,22,87,522,74,246,99,109,30177,80,5950,884,9
2022-04-12,5413,6932,54673,9.9,7.36,19.11,8,21,17,71,507,68,238,84,105,30193,72,5952,837,9
2022-04-13,4789,5836,57707,8.3,5.95,17.49,7,23,12,53,460,57,224,90,102,30214,52,5956,783,9
2022-04-14,4720,6025,56217,8.4,6,18.48,6,22,7,57,432,48,226,77,97,30233,68,5958,733,7
2022-04-15,3848,7555,48294,7.97,5.78,18.42,8,16,13,50,389,51,210,74,90,30246,52,5958,693,7
2022-04-16,2283,3864,25703,8.88,4.73,16.67,2,14,7,67,425,47,207,81,90,30257,61,5961,693,7
2022-04-17,4101,7460,39845,10.29,7.01,19.8,9,24,14,58,441,56,216,81,91,30277,70,5966,731,7
2022-04-18,4294,4883,48270,8.9,6.31,19.16,9,21,7,82,456,44,221,81,91,30296,88,5970,743,7
2022-04-19,4610,4843,51650,8.93,6.35,21.24,8,29,18,58,440,51,225,78,89,30322,70,5971,746,7
2022-04-20,4067,3658,52277,7.78,5.42,20.91,6,19,15,56,426,55,223,75,89,30333,64,5975,730,6
2022-04-21,3790,3538,56234,6.74,4.9,20.81,4,16,18,53,417,63,212,76,84,30346,57,5977,720,7
2022-04-22,2476,4731,46207,5.36,3.55,20.49,4,16,12,41,386,64,207,76,82,30359,55,5978,698,7
2022-04-23,2549,4382,34797,7.33,4.25,16.63,6,16,9,65,435,62,211,78,89,30372,60,5981,719,7
2022-04-24,3976,4928,64496,6.16,3.79,16.53,4,22,17,64,459,72,217,76,89,30387,66,5983,763,7
2022-04-25,4458,4416,77658,5.74,4.36,15.46,1,19,10,56,434,60,214,78,88,30401,62,5986,734,7
2022-04-26,3429,4265,60327,5.68,4.15,15.32,7,23,13,57,412,60,207,73,90,30422,52,5988,707,8
2022-04-27,2652,3068,58098,4.56,3.23,13.07,5,20,14,53,391,60,202,65,88,30439,55,5991,677,8
2022-04-28,2652,3570,52177,5.08,3.69,13.13,8,25,8,48,379,57,200,69,76,30462,52,5996,668,8
2022-04-29,2436,4820,49162,4.96,3.63,14.54,6,10,11,29,346,53,184,59,75,30469,30,5997,617,8
2022-04-30,1620,3956,26738,6.06,3.76,11.4,5,23,9,40,362,49,191,65,74,30485,45,5999,618,7
2022-05-01,2348,3739,49765,4.72,3.18,10.28,4,16,15,46,380,55,186,59,74,30501,44,6002,636,7
2022-05-02,2454,3110,59626,4.12,2.96,9.47,5,14,8,41,364,53,165,61,67,30514,41,6004,613,8
2022-05-03,2420,2752,49055,4.93,3.87,10.97,9,11,5,54,375,44,148,63,64,30524,59,6007,607,7
2022-05-04,2039,1938,42474,4.8,3.37,13.8,1,13,11,25,340,43,142,60,65,30536,24,6011,542,7
2022-05-05,1087,3114,34233,3.18,2.43,9.69,2,13,8,33,325,36,138,60,59,30544,33,6014,514,6
2022-05-06,2251,3002,48752,4.62,2.78,21.08,6,13,9,40,334,35,130,54,62,30552,38,6015,518,7
2022-05-07,1813,2716,35660,5.08,3.11,14.87,3,11,6,23,331,35,132,55,63,30558,22,6016,505,7
2022-05-08,2603,2610,65154,4,2.22,16.96,4,13,9,52,354,36,135,56,63,30567,49,6018,534,7
2022-05-09,2786,2076,71257,3.91,2.71,16.24,2,11,6,35,341,37,132,53,63,30576,43,6020,530,6
2022-05-10,2237,1822,61007,3.67,2.53,13.13,5,6,8,41,334,41,120,51,57,30581,43,6021,517,6
2022-05-11,2093,2095,53307,3.93,2.73,11.26,1,8,6,32,324,37,119,50,57,30588,32,6023,493,5
2022-05-12,2044,2873,36149,5.65,3.9,14.81,2,12,8,23,301,39,109,52,50,30597,29,6025,470,4
2022-05-13,2044,3215,55758,3.67,2.55,17.66,3,10,3,25,276,31,107,49,56,30600,24,6026,430,5
2022-05-14,1485,2560,24491,6.06,3.36,14.37,3,10,3,34,295,30,108,52,56,30609,33,6027,440,5
2022-05-15,2406,2418,51044,4.71,2.84,15.23,8,13,3,34,305,28,109,52,51,30617,32,6029,456,5
2022-05-16,2527,2023,61040,4.14,2.9,14.23,1,5,6,33,302,30,105,52,52,30621,37,6032,449,5
2022-05-17,2311,2459,54937,4.21,3.11,12.38,1,5,7,35,299,31,105,50,54,30625,36,6033,443,5
2022-05-18,2180,1776,50502,4.32,3.05,11.22,2,11,1,32,296,23,103,51,57,30635,27,6035,434,5
2022-05-19,1960,1850,48396,4.05,2.92,12.97,4,5,5,26,279,22,98,45,54,30639,33,6035,416,4
2022-05-20,2164,2389,41120,5.26,3.9,16.51,3,5,1,31,275,19,98,40,51,30643,30,6036,407,4
2022-05-21,1249,2636,12680,9.85,6.2,13.8,4,8,1,38,295,16,93,46,50,30648,32,6037,417,4
2022-05-22,1987,2312,23877,8.32,5.36,15.04,1,16,3,38,303,17,107,44,52,30662,39,6039,432,4
2022-05-23,2237,2186,29115,7.68,6.04,13.45,1,13,8,47,302,21,107,44,48,30674,48,6040,437,4
2022-05-24,1931,2403,25245,7.65,5.4,14.59,1,6,8,37,312,24,104,42,45,30678,39,6042,451,3
2022-05-25,2153,1836,24614,8.75,7.42,11.68,2,8,5,48,331,26,95,44,45,30686,51,6045,472,1
2022-05-26,1792,1509,20359,8.8,6.87,14.1,3,15,8,36,327,28,96,41,43,30695,41,6046,468,1
2022-05-27,1845,2753,10606,17.4,16.71,18.19,1,4,5,23,309,25,90,41,44,30699,24,6047,442,1
2022-05-28,1310,1272,8228,15.92,15.44,16,2,7,5,36,328,24,91,37,40,30705,34,6047,451,1
2022-05-29,2427,3016,21360,11.36,8.32,17.59,2,5,2,61,366,21,86,37,39,30709,59,6050,484,1
2022-05-30,2900,1854,26245,11.05,8.93,18,2,13,9,35,363,25,94,37,35,30721,40,6050,490,1
2022-05-31,2470,1928,16319,15.14,14.27,16.14,3,6,4,50,374,26,87,28,34,30726,52,6050,502,1
2022-06-01,2462,1421,18753,13.13,13.24,12.68,3,14,3,56,378,20,89,34,35,30738,49,6051,501,1
2022-06-02,2237,1386,13566,16.49,16.47,16.05,2,14,7,46,371,24,89,33,32,30748,50,6052,499,1
2022-06-03,2408,3135,10845,22.2,21.91,21.78,1,3,3,30,342,22,79,33,30,30750,36,6052,468,1
2022-06-04,1578,2242,6205,25.43,26.95,23.63,1,3,3,36,368,22,76,33,30,30752,36,6052,477,1
2022-06-05,2050,2325,8407,24.38,30.06,21,0,17,3,51,395,24,91,30,31,30769,57,6053,515,1
2022-06-06,3751,2184,20279,18.5,13.86,24.06,3,11,6,69,435,26,94,30,30,30779,73,6053,564,1
2022-06-07,4767,2588,23078,20.66,18.52,23.83,3,18,4,60,442,24,101,25,24,30795,61,6053,578,1
2022-06-08,4999,1536,21992,22.73,20.45,25.32,2,8,4,71,463,22,95,24,27,30802,76,6055,597,1
2022-06-09,5877,2032,21016,27.96,26.6,29.29,3,9,18,75,469,37,89,20,24,30811,87,6056,615,2
2022-06-10,4674,2271,14269,32.76,32.62,31.53,0,9,4,74,482,33,81,18,22,30819,85,6056,634,2
2022-06-11,3339,3891,11283,29.59,34.81,26.66,2,23,9,64,515,37,96,23,22,30842,66,6058,656,2
2022-06-12,5849,4551,22281,26.25,18.22,38.14,3,17,9,96,570,38,103,21,22,30856,101,6059,729,2
2022-06-13,7511,4672,29653,25.33,19.87,40.9,2,15,15,102,604,42,102,24,23,30870,106,6062,763,2
2022-06-14,7720,4960,22531,34.26,29.85,41.43,0,22,8,118,628,41,112,27,27,30891,124,6065,802,2
2022-06-15,6735,3935,25855,26.05,20.72,35.53,1,26,21,101,641,52,126,29,33,30916,103,6067,833,2
2022-06-16,7557,3844,24987,30.24,24.46,41.4,4,30,12,104,672,48,136,29,36,30945,112,6073,880,2
2022-06-17,7116,7079,18883,37.68,33.08,45.6,4,28,5,108,687,43,144,32,38,30971,124,6076,899,2
2022-06-18,4973,5949,12311,40.39,36.09,41.93,4,26,14,123,734,42,149,37,39,30996,137,6082,955,2
2022-06-19,10247,7158,26326,38.92,33.22,44.31,4,36,25,139,806,58,170,37,44,31029,143,6086,1052,2
2022-06-20,10816,6400,39370,27.47,21.43,42.39,2,42,25,145,797,61,187,34,45,31068,163,6091,1091,2
2022-06-21,10915,6415,31121,35.07,30.75,41.87,3,37,30,198,862,76,185,37,44,31098,204,6093,1171,2
2022-06-22,9697,5270,31349,30.93,26.44,37.67,4,57,41,158,885,88,216,41,45,31149,181,6095,1229,2
2022-06-23,10199,6600,35427,28.79,22.94,41.57,11,44,25,172,926,97,216,40,44,31192,186,6099,1289,2
2022-06-24,9649,10184,24662,39.12,35.13,45.65,10,48,36,168,948,106,225,41,46,31236,186,6105,1329,2
2022-06-25,6325,8971,15259,41.45,38.5,41.93,13,40,38,175,983,122,224,43,42,31268,191,6107,1376,2
2022-06-26,11515,10402,31050,37.09,31.17,42.79,8,85,54,216,1042,153,277,47,55,31342,225,6122,1516,1
2022-06-27,12916,8817,42265,30.56,25.23,42.38,12,62,26,217,1050,126,285,50,54,31396,226,6127,1526,1
2022-06-28,12130,9649,37355,32.47,28.04,41.03,8,70,40,222,1062,118,303,48,52,31458,249,6132,1553,1
2022-06-29,11184,6698,36672,30.5,26.95,37.01,13,65,39,235,1106,128,325,47,64,31515,253,6136,1608,1
2022-06-30,10185,7260,30125,33.81,28.44,42.7,13,54,44,183,1084,139,319,45,59,31564,206,6141,1610,1
2022-07-01,9451,12435,26287,35.95,31.51,45.27,19,55,18,202,1063,111,321,48,60,31617,215,6149,1561,1
2022-07-02,6907,10453,16222,42.58,42.1,42.23,11,84,35,195,1053,115,351,48,64,31692,202,6157,1570,1
2022-07-03,12252,11277,29974,40.88,35.05,45.75,11,55,50,274,1161,136,352,47,62,31739,274,6161,1705,2
2022-07-04,13937,9170,46358,30.06,24.22,44.69,12,92,38,220,1143,117,404,53,64,31816,239,6168,1725,2
2022-07-05,12067,9922,35747,33.76,28.41,44.12,12,61,40,282,1182,120,382,51,64,31872,289,6176,1780,2
2022-07-06,10531,7414,34821,30.24,25.88,37.35,11,59,39,240,1166,120,371,53,64,31922,244,6180,1736,2
2022-07-07,10006,8021,33765,29.63,23.81,41.77,12,74,36,251,1164,124,378,53,72,31988,259,6189,1736,2
2022-07-08,9153,13630,24236,37.77,34.43,43.18,10,58,51,173,1055,135,377,59,76,32043,192,6195,1650,2
2022-07-09,5704,10875,13824,41.26,41.19,40.33,17,60,39,203,1097,139,387,64,79,32097,201,6204,1654,2
2022-07-10,10509,11311,28331,37.09,30.15,44.02,13,83,39,255,1193,149,412,65,85,32168,255,6214,1803,1
2022-07-11,11725,9355,38663,30.33,25.18,42.72,12,75,43,200,1101,152,412,71,89,32236,222,6223,1749,0
2022-07-12,9663,9823,30045,32.16,26.68,42.21,11,73,40,236,1125,151,413,78,85,32297,250,6235,1775,0
2022-07-13,8308,7151,28144,29.52,26.28,33.94,10,74,47,217,1102,141,424,81,91,32357,231,6247,1742,1
2022-07-14,8014,5849,31598,25.36,20.62,37.13,15,74,42,203,1048,137,424,87,95,32423,221,6256,1694,1
2022-07-15,7636,11773,23330,32.73,29.88,37.98,7,75,36,176,989,139,428,86,95,32488,200,6265,1656,1
2022-07-16,4365,9664,11914,36.64,35.77,36.22,6,47,33,201,1011,147,432,86,96,32533,212,6272,1653,1
2022-07-17,7992,10467,25599,31.22,24.44,39.57,3,63,58,191,1079,180,452,84,107,32588,183,6280,1742,1
2022-07-18,8741,6542,33874,25.8,21.66,36.67,1,64,40,187,984,159,457,92,104,32639,209,6287,1675,1
2022-07-19,6999,5956,27362,25.58,20.95,36.15,0,59,39,176,932,156,429,85,102,32692,179,6291,1611,0
2022-07-20,6195,4030,25358,24.43,20.75,32.55,1,51,33,156,854,162,415,83,97,32733,151,6301,1509,0
2022-07-21,2844,3824,12083,23.54,18.76,34.46,0,43,32,42,638,132,378,90,104,32767,33,6308,1148,0
