name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,99.62025451660156,95
יוספטל,,52.30769348144531,1
שמיר,,68.57463836669922,66
וולפסון,,66.47145080566406,26
זיו צפת,,76.65705871582031,74
הלל יפה,,79.80582427978516,24
נהריה,,75.1037368774414,53
ברזילי,,79,56
פוריה,,65.63380432128906,52
סוראסקי,,104.2698516845703,71
בני ציון,,87.75981903076172,48
רבין ק. בילינסון,,90.89820098876953,90
סורוקה,,71.155517578125,71
מאיר,,76.4781494140625,103
קפלן,,92.59928131103516,39
"רמב""ם",,89.69071960449219,144
הכרמל,,75.25562286376953,84
השרון ק. גולדה,,62.65560150146484,51
הדסה עין כרם,,112.0370407104492,200
הסקוטי,,109.0225601196289,13
המשפחה הקדושה,,,0
סנט ג'וזף,,,4
שערי צדק,,,209
אל מקאסד,,,0
לניאדו,,84.95821380615234,25
אוגוסטה ויקטוריה,,,14
מעייני הישועה,,103.7974700927734,33
אסותא אשדוד,,,26
שניידר,,,0
סנט וינסנט,,46.26865768432617,1
המרכזי בעמק,,70.68965148925781,91
