cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,24,51.62,6.51,כתום,4649
אבו גוש,קטן מ-15,אין מידע,45,57.24,4.81,צהוב,7862
אבו סנאן,קטן מ-15,אין מידע,41,28.66,4.08,ירוק,14306
אבן יהודה,22,23.16,95,67.68,6.91,כתום,14036
אופקים,28,22.58,124,38.30,7.04,כתום,32378
אור יהודה,23,18.85,122,33.35,6.51,כתום,36587
אור עקיבא,15,17.44,86,44.29,7.66,אדום,19417
אורנית,קטן מ-15,אין מידע,65,72.14,6.1,כתום,9010
אזור,קטן מ-15,אין מידע,58,43.85,7.39,כתום,13228
אילת,41,21.24,193,36.76,7.14,כתום,52507
אלעד,קטן מ-15,אין מידע,30,6.10,3.68,ירוק,49179
אלפי מנשה,קטן מ-15,אין מידע,36,44.94,6.55,כתום,8011
אלקנה,קטן מ-15,אין מידע,37,93.46,7.8,אדום,3959
אפרת,קטן מ-15,אין מידע,46,40.28,7.32,כתום,11420
אריאל,16,18.18,88,42.95,7.28,כתום,20488
אשדוד,119,14.88,800,35.35,7.04,כתום,226329
אשקלון,130,15.53,837,57.16,7.58,אדום,146442
באקה אל-גרביה,קטן מ-15,אין מידע,32,10.51,4.85,צהוב,30448
באר יעקב,33,24.63,134,46.50,6.49,כתום,28818
באר שבע,235,17.52,1341,63.67,7.46,כתום,210624
בית דגן,קטן מ-15,אין מידע,26,35.63,6.13,כתום,7298
בית שאן,קטן מ-15,אין מידע,112,59.01,6.05,כתום,18980
בית שמש,29,19.59,148,11.19,4.51,צהוב,132210
בני ברק,קטן מ-15,אין מידע,100,4.81,2.93,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,19,27.53,6.72,כתום,6902
בנימינה-גבעת עדה,28,30.77,91,56.98,6.44,כתום,15971
בת חפר,קטן מ-15,אין מידע,19,36.00,4.47,ירוק,5278
בת ים,81,14.06,576,45.08,6.64,כתום,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,18,8.44,2.68,ירוק,21331
גבע בנימין,קטן מ-15,אין מידע,17,29.53,6.6,כתום,5757
גבעת זאב,קטן מ-15,אין מידע,42,21.87,5.48,צהוב,19205
גבעת שמואל,21,17.36,121,44.43,6.12,כתום,27236
גבעתיים,70,21.15,331,54.38,7,כתום,60872
גדרה,29,23.39,124,43.05,6.29,כתום,28805
גן יבנה,25,21.93,114,47.72,7.06,כתום,23887
גני תקווה,30,19.87,151,70.21,6.26,כתום,21508
דאלית אל-כרמל,קטן מ-15,אין מידע,17,9.52,4.47,ירוק,17862
דימונה,40,21.74,184,52.64,7.95,אדום,34954
הוד השרון,80,19.09,419,64.71,6.9,כתום,64755
הרצליה,119,18.25,652,65.72,6.91,כתום,99208
זכרון יעקב,22,18.64,118,50.21,6.61,כתום,23503
חדרה,72,17.43,413,41.75,6.62,כתום,98928
חולון,140,15.82,885,45.04,6.56,כתום,196510
חיפה,233,14.60,1596,56.00,7.14,כתום,284981
חצור הגלילית,קטן מ-15,אין מידע,38,39.84,6.14,כתום,9538
חריש,31,36.47,85,43.35,7.56,אדום,19608
חשמונאים,קטן מ-15,אין מידע,16,59.86,6.15,כתום,2673
טבריה,33,16.84,196,42.90,6.55,כתום,45686
טייבה,קטן מ-15,אין מידע,30,6.73,4.63,צהוב,44582
טירה,קטן מ-15,אין מידע,18,6.67,2.66,ירוק,26972
טירת כרמל,20,16.13,124,51.06,7.57,אדום,24285
טמרה,קטן מ-15,אין מידע,18,5.16,2.92,ירוק,34859
יבנה,41,22.28,184,36.98,6.54,כתום,49759
יהוד,28,16.67,168,55.99,6.66,כתום,30003
יקנעם עילית,47,29.38,160,66.50,7.78,אדום,24061
ירוחם,קטן מ-15,אין מידע,46,43.07,6.81,כתום,10680
