cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,קטן מ-15,אין מידע,74,94.12,8.43,אדום,7862
Abu Juwei'id,0,0,33,70.98,10,אדום,4649
Abu Sinan,26,17.69,147,102.75,10,אדום,14306
Afula,86,16.35,526,92.53,10,אדום,56844
Ahuzzat Baraq,קטן מ-15,אין מידע,17,70.89,10,אדום,2398
Akko,63,14.75,427,86.23,10,אדום,49517
Alfe Menashe,קטן מ-15,אין מידע,67,83.64,10,אדום,8011
Ar'ara,קטן מ-15,אין מידע,30,11.75,9.23,אדום,25525
Arad,קטן מ-15,אין מידע,180,66.25,10,אדום,27170
Ari'el,30,17.14,175,85.42,10,אדום,20488
Arrabe,קטן מ-15,אין מידע,53,20.17,8.21,אדום,26274
Ashdod,329,19.69,1671,73.83,10,אדום,226329
Ashqelon,297,21.24,1398,95.46,10,אדום,146442
Atlit,15,23.81,63,64.84,10,אדום,9716
Azor,15,13.16,114,86.18,9.98,אדום,13228
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,50,16.42,8.25,אדום,30448
Basma,קטן מ-15,אין מידע,30,29.26,8.26,אדום,10252
Basmat Tab'un,קטן מ-15,אין מידע,28,35.00,8.05,אדום,8001
Bat Hefer,קטן מ-15,אין מידע,41,77.68,10,אדום,5278
Bat Yam,149,13.87,1074,84.06,10,אדום,127772
Be'er Sheva,298,15.03,1983,94.15,10,אדום,210624
Be'er Ya'aqov,39,24.68,158,54.83,10,אדום,28818
Bene Ayish,קטן מ-15,אין מידע,50,72.44,9.65,אדום,6902
Bene Beraq,30,12.35,243,11.68,7.65,אדום,208031
Bet Arye,קטן מ-15,אין מידע,51,95.47,10,אדום,5342
Bet Dagan,17,25.00,68,93.18,10,אדום,7298
Bet El,קטן מ-15,אין מידע,17,28.69,6.85,כתום,5926
Bet Hashmonay,קטן מ-15,אין מידע,25,114.21,10,אדום,2189
Bet She'an,18,11.69,154,81.14,10,אדום,18980
Bet Shemesh,50,18.25,274,20.72,10,אדום,132210
Bet Yizhaq-Sh. Hefer,קטן מ-15,אין מידע,28,130.60,9.28,אדום,2144
Betar Illit,קטן מ-15,אין מידע,20,3.26,6.39,כתום,61297
Bi'ne,קטן מ-15,אין מידע,16,19.00,7.59,אדום,8421
Binyamina-Giv'at Ada,22,19.47,113,70.75,10,אדום,15971
Bir El-Maksur,קטן מ-15,אין מידע,30,30.84,7.96,אדום,9729
Daburiyya,קטן מ-15,אין מידע,26,24.34,8.9,אדום,10682
