gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,שנה,356296,10.4,5,0.1,22,0.9,83,0.7,1970,5.1
זכר,0-9,6 חודשים,281981,9.7,4,0.1,16,1.1,57,0.8,1465,5.5
זכר,0-9,מתחילת קורונה,424746,10,7,0.1,30,0.5,114,0.4,2858,3.6
זכר,0-9,חודש אחרון,6682,4.2,0,0,1,0.9,2,0.3,89,3.1
זכר,0-9,3 חודשים,25327,5.8,0,0,1,0.3,13,0.9,236,3.5
נקבה,0-9,מתחילת קורונה,348452,8.2,5,0,16,0.3,73,0.2,2349,3
נקבה,0-9,3 חודשים,20648,4.7,0,0,0,0,4,0.3,194,2.9
נקבה,0-9,שנה,290392,8.5,2,0,9,0.4,54,0.4,1631,4.2
נקבה,0-9,חודש אחרון,5663,3.6,0,0,0,0,1,0.2,81,2.8
נקבה,0-9,6 חודשים,221989,7.7,2,0.1,9,0.6,35,0.5,1211,4.6
זכר,10-19,מתחילת קורונה,426586,10,7,0.1,24,0.4,77,0.3,980,1.3
זכר,10-19,6 חודשים,275249,9.5,4,0.1,10,0.7,24,0.3,351,1.3
זכר,10-19,שנה,330023,9.7,5,0.1,15,0.6,41,0.3,525,1.4
זכר,10-19,חודש אחרון,8105,5.1,0,0,0,0,0,0,12,0.4
זכר,10-19,3 חודשים,22846,5.2,0,0,0,0,1,0.1,45,0.7
נקבה,10-19,מתחילת קורונה,415896,9.8,8,0.1,23,0.4,79,0.3,1134,1.4
נקבה,10-19,שנה,330598,9.7,4,0.1,15,0.6,35,0.3,619,1.6
נקבה,10-19,6 חודשים,273634,9.5,3,0.1,9,0.6,16,0.2,392,1.5
נקבה,10-19,חודש אחרון,8281,5.2,0,0,0,0,2,0.3,39,1.4
נקבה,10-19,3 חודשים,23017,5.2,1,0.2,2,0.6,4,0.3,81,1.2
זכר,20-29,מתחילת קורונה,252053,5.9,24,0.2,54,0.9,245,0.8,1552,2
זכר,20-29,3 חודשים,20316,4.6,1,0.2,2,0.6,6,0.4,83,1.2
זכר,20-29,6 חודשים,151252,5.2,2,0.1,10,0.7,41,0.6,382,1.4
זכר,20-29,שנה,181342,5.3,5,0.1,22,0.9,94,0.7,615,1.6
זכר,20-29,חודש אחרון,6712,4.2,0,0,0,0,2,0.3,28,1
נקבה,20-29,מתחילת קורונה,359441,8.5,22,0.2,57,0.9,271,0.9,5009,6.4
נקבה,20-29,3 חודשים,28957,6.6,0,0,1,0.3,2,0.1,284,4.2
נקבה,20-29,6 חודשים,235755,8.2,5,0.2,10,0.7,24,0.3,1757,6.6
נקבה,20-29,שנה,275577,8.1,9,0.2,20,0.8,98,0.8,2565,6.6
נקבה,20-29,חודש אחרון,9737,6.1,0,0,1,0.9,1,0.2,122,4.3
זכר,30-39,מתחילת קורונה,248414,5.9,53,0.5,102,1.7,626,2.1,2219,2.8
זכר,30-39,3 חודשים,26583,6,2,0.5,8,2.3,12,0.8,132,2
זכר,30-39,שנה,195734,5.7,24,0.5,46,1.9,217,1.7,921,2.4
זכר,30-39,חודש אחרון,8605,5.4,0,0,0,0,2,0.3,51,1.8
זכר,30-39,6 חודשים,165998,5.7,11,0.4,27,1.9,59,0.8,495,1.9
נקבה,30-39,שנה,298729,8.8,16,0.4,37,1.5,222,1.8,2700,7
נקבה,30-39,6 חודשים,255922,8.8,6,0.2,16,1.1,64,0.9,1739,6.6
נקבה,30-39,מתחילת קורונה,361189,8.5,38,0.3,106,1.7,596,2,5060,6.5
