date,amount,recovered,avg,sum
2020-08-10T00:00:00.000Z,1704,1392,1477,85133
2020-08-11T00:00:00.000Z,1823,983,1463,86956
2020-08-12T00:00:00.000Z,1622,1135,1476,88578
2020-08-13T00:00:00.000Z,1643,1311,1467,90221
2020-08-14T00:00:00.000Z,1388,985,1462,91609
2020-08-15T00:00:00.000Z,757,564,1408,92366
2020-08-16T00:00:00.000Z,1068,2220,1408,93434
2020-08-17T00:00:00.000Z,1650,1198,1429,95084
2020-08-18T00:00:00.000Z,1649,1120,1421,96733
2020-08-19T00:00:00.000Z,1641,1477,1396,98374
2020-08-20T00:00:00.000Z,1487,1438,1399,99861
2020-08-21T00:00:00.000Z,1493,1041,1377,101354
2020-08-22T00:00:00.000Z,711,666,1392,102065
2020-08-23T00:00:00.000Z,965,2128,1385,103030
2020-08-24T00:00:00.000Z,1900,1402,1370,104930
2020-08-25T00:00:00.000Z,1956,796,1406,106886
2020-08-26T00:00:00.000Z,1954,3661,1450,108840
2020-08-27T00:00:00.000Z,2072,1521,1495,110912
2020-08-28T00:00:00.000Z,1832,1836,1578,112744
2020-08-29T00:00:00.000Z,910,712,1627,113654
2020-08-30T00:00:00.000Z,1101,2289,1655,114755
2020-08-31T00:00:00.000Z,2178,1479,1675,116933
2020-09-01T00:00:00.000Z,2253,1008,1714,119186
2020-09-02T00:00:00.000Z,3192,1404,1757,122378
2020-09-03T00:00:00.000Z,2661,1805,1934,125039
2020-09-04T00:00:00.000Z,2623,1199,2018,127662
2020-09-05T00:00:00.000Z,1505,895,2131,129167
2020-09-06T00:00:00.000Z,2177,2407,2216,131344
2020-09-07T00:00:00.000Z,3388,1600,2369,134732
2020-09-08T00:00:00.000Z,3489,1442,2542,138221
2020-09-09T00:00:00.000Z,3994,1470,2719,142215
2020-09-10T00:00:00.000Z,4161,1982,2833,146376
2020-09-11T00:00:00.000Z,3976,1776,3048,150352
2020-09-12T00:00:00.000Z,2719,1268,3241,153071
2020-09-13T00:00:00.000Z,3175,3282,3414,156246
2020-09-14T00:00:00.000Z,4812,2413,3557,161058
2020-09-15T00:00:00.000Z,5539,2284,3760,166597
2020-09-16T00:00:00.000Z,4574,2804,4053,171171
2020-09-17T00:00:00.000Z,5386,3722,4136,176557
2020-09-18T00:00:00.000Z,5340,2863,4311,181897
2020-09-19T00:00:00.000Z,3809,1454,4506,185706
2020-09-20T00:00:00.000Z,2579,2487,4662,188285
2020-09-21T00:00:00.000Z,3867,4685,4577,192152
2020-09-22T00:00:00.000Z,7022,3535,4442,199174
2020-09-23T00:00:00.000Z,7127,3840,4653,206301
2020-09-24T00:00:00.000Z,8235,4630,5018,214536
2020-09-25T00:00:00.000Z,8390,4179,5425,222926
2020-09-26T00:00:00.000Z,5882,2407,5861,228808
2020-09-27T00:00:00.000Z,3418,5725,6157,232226
2020-09-28T00:00:00.000Z,1159,2183,6277,233385
2020-09-29T00:00:00.000Z,4993,5836,5890,238378
2020-09-30T00:00:00.000Z,9078,5252,5600,247456
2020-10-01T00:00:00.000Z,7731,5786,5879,255187
2020-10-02T00:00:00.000Z,7059,5618,5807,262246
2020-10-03T00:00:00.000Z,2595,3525,5617,264841
2020-10-04T00:00:00.000Z,2938,8148,5147,267779
2020-10-05T00:00:00.000Z,5721,6995,5079,273500
2020-10-06T00:00:00.000Z,4724,6478,5730,278224
2020-10-07T00:00:00.000Z,4164,4923,5692,282388
2020-10-08T00:00:00.000Z,3756,4834,4990,286144
2020-10-09T00:00:00.000Z,2964,5137,4422,289108
2020-10-10T00:00:00.000Z,916,3827,3837,290024
2020-10-11T00:00:00.000Z,1646,7611,3597,291670
2020-10-12T00:00:00.000Z,3169,5549,3413,294839
2020-10-13T00:00:00.000Z,2336,5774,3048,297175
2020-10-14T00:00:00.000Z,2118,5876,2707,299293
2020-10-15T00:00:00.000Z,1612,5454,2415,300905
2020-10-16T00:00:00.000Z,1500,3504,2108,302405
2020-10-17T00:00:00.000Z,412,2522,1899,302817
2020-10-18T00:00:00.000Z,924,4951,1827,303741
2020-10-19T00:00:00.000Z,1517,2367,1724,305258
2020-10-20T00:00:00.000Z,1194,1819,1488,306452
2020-10-21T00:00:00.000Z,1171,3162,1325,307623
2020-10-22T00:00:00.000Z,1032,3151,1190,308655
2020-10-23T00:00:00.000Z,849,2451,1107,309504
2020-10-24T00:00:00.000Z,246,1312,1014,309750
2020-10-25T00:00:00.000Z,606,2703,990,310356
2020-10-26T00:00:00.000Z,884,1303,945,311240
2020-10-27T00:00:00.000Z,887,962,854,312127
2020-10-28T00:00:00.000Z,724,1304,810,312851
2020-10-29T00:00:00.000Z,645,1444,746,313496
2020-10-30T00:00:00.000Z,680,1068,691,314176
2020-10-31T00:00:00.000Z,228,795,667,314404
2020-11-01T00:00:00.000Z,658,1523,664,315062
2020-11-02T00:00:00.000Z,789,914,672,315851
2020-11-03T00:00:00.000Z,845,734,658,316696
2020-11-04T00:00:00.000Z,769,632,652,317465
2020-11-05T00:00:00.000Z,570,846,659,318035
2020-11-06T00:00:00.000Z,691,893,648,318726
2020-11-07T00:00:00.000Z,212,687,650,318938
2020-11-08T00:00:00.000Z,534,684,647,319472
2020-11-09T00:00:00.000Z,719,923,630,320191
2020-11-10T00:00:00.000Z,675,338,620,320866
2020-11-11T00:00:00.000Z,765,1090,595,321631
2020-11-12T00:00:00.000Z,836,1212,595,322467
2020-11-13T00:00:00.000Z,761,737,633,323228
2020-11-14T00:00:00.000Z,291,423,643,323519
2020-11-15T00:00:00.000Z,626,971,654,324145
2020-11-16T00:00:00.000Z,873,662,667,325018
2020-11-17T00:00:00.000Z,829,580,689,325847
2020-11-18T00:00:00.000Z,795,801,711,326642
2020-11-19T00:00:00.000Z,771,753,715,327413
2020-11-20T00:00:00.000Z,774,678,706,328187
2020-11-21T00:00:00.000Z,422,450,708,328609
2020-11-22T00:00:00.000Z,762,1007,727,329371
2020-11-23T00:00:00.000Z,959,654,746,330330
2020-11-24T00:00:00.000Z,857,545,758,331187
2020-11-25T00:00:00.000Z,1079,848,762,332266
2020-11-26T00:00:00.000Z,1087,934,803,333353
2020-11-27T00:00:00.000Z,1031,694,848,334384
2020-11-28T00:00:00.000Z,582,422,885,334966
2020-11-29T00:00:00.000Z,1024,1113,908,335990
2020-11-30T00:00:00.000Z,1253,739,945,337243
2020-12-01T00:00:00.000Z,1199,701,987,338442
2020-12-02T00:00:00.000Z,1588,846,1036,340030
2020-12-03T00:00:00.000Z,1452,1434,1109,341482
2020-12-04T00:00:00.000Z,1514,867,1161,342996
2020-12-05T00:00:00.000Z,1000,598,1230,343996
2020-12-06T00:00:00.000Z,1362,1403,1290,345358
2020-12-07T00:00:00.000Z,1859,910,1338,347217
2020-12-08T00:00:00.000Z,1768,896,1424,348985
2020-12-09T00:00:00.000Z,1867,1035,1506,350852
2020-12-10T00:00:00.000Z,2005,1440,1546,352857
2020-12-11T00:00:00.000Z,1835,1153,1625,354692
2020-12-12T00:00:00.000Z,1297,923,1670,355989
2020-12-13T00:00:00.000Z,1729,1921,1713,357718
2020-12-14T00:00:00.000Z,2315,1270,1765,360033
2020-12-15T00:00:00.000Z,2891,1209,1830,362924
2020-12-16T00:00:00.000Z,2852,1632,1991,365776
2020-12-17T00:00:00.000Z,2847,1956,2132,368623
2020-12-18T00:00:00.000Z,2793,1568,2252,371416
2020-12-19T00:00:00.000Z,1887,1097,2389,373303
2020-12-20T00:00:00.000Z,3094,2595,2473,376397
2020-12-21T00:00:00.000Z,3851,1570,2668,380248
2020-12-22T00:00:00.000Z,4378,1629,2887,384626
2020-12-23T00:00:00.000Z,4036,2044,3100,388662
2020-12-24T00:00:00.000Z,4052,2888,3269,392714
2020-12-25T00:00:00.000Z,4010,2414,3441,396724
2020-12-26T00:00:00.000Z,2659,1833,3615,399383
2020-12-27T00:00:00.000Z,3528,4236,3725,402911
2020-12-28T00:00:00.000Z,5519,2491,3787,408430
2020-12-29T00:00:00.000Z,5637,2404,4026,414067
2020-12-30T00:00:00.000Z,5868,3745,4205,419935
2020-12-31T00:00:00.000Z,5875,4294,4467,425810
2021-01-01T00:00:00.000Z,6023,3486,4728,431833
2021-01-02T00:00:00.000Z,4218,2064,5015,436051
2021-01-03T00:00:00.000Z,5230,5601,5238,441281
2021-01-04T00:00:00.000Z,8406,3115,5481,449687
2021-01-05T00:00:00.000Z,8237,2981,5893,457924
2021-01-06T00:00:00.000Z,7878,4827,6265,465802
2021-01-07T00:00:00.000Z,7646,5902,6552,473448
2021-01-08T00:00:00.000Z,8161,4882,6805,481609
2021-01-09T00:00:00.000Z,5158,3114,7110,486767
2021-01-10T00:00:00.000Z,6936,8423,7245,493703
2021-01-11T00:00:00.000Z,9713,4888,7488,503416
2021-01-12T00:00:00.000Z,9298,4602,7675,512714
2021-01-13T00:00:00.000Z,9471,8080,7827,522185
2021-01-14T00:00:00.000Z,9295,9286,8054,531480
2021-01-15T00:00:00.000Z,8429,8076,8290,539909
2021-01-16T00:00:00.000Z,5087,4308,8328,544996
2021-01-17T00:00:00.000Z,5648,11004,8318,550644
2021-01-18T00:00:00.000Z,10116,6213,8134,560760
2021-01-19T00:00:00.000Z,8623,5543,8192,569383
2021-01-20T00:00:00.000Z,8363,8850,8095,577746
2021-01-21T00:00:00.000Z,7271,10085,7937,585017
2021-01-22T00:00:00.000Z,7388,8565,7648,592405
2021-01-23T00:00:00.000Z,2449,4220,7499,594854
2021-01-24T00:00:00.000Z,4945,10651,7122,599799
2021-01-25T00:00:00.000Z,8729,5668,7022,608528
2021-01-26T00:00:00.000Z,7800,5128,6824,616328
2021-01-27T00:00:00.000Z,7727,8763,6706,624055
2021-01-28T00:00:00.000Z,7183,9316,6615,631238
2021-01-29T00:00:00.000Z,6757,7620,6603,637995
2021-01-30T00:00:00.000Z,2622,3585,6512,640617
2021-01-31T00:00:00.000Z,5226,10186,6537,645843
2021-02-01T00:00:00.000Z,8926,5182,6577,654769
2021-02-02T00:00:00.000Z,8029,4439,6605,662798
2021-02-03T00:00:00.000Z,7473,8282,6638,670271
2021-02-04T00:00:00.000Z,7252,8217,6602,677523
2021-02-05T00:00:00.000Z,6583,7315,6612,684106
2021-02-06T00:00:00.000Z,2658,3081,6587,686764
2021-02-07T00:00:00.000Z,4596,9818,6592,691360
2021-02-08T00:00:00.000Z,7838,5049,6502,699198
2021-02-09T00:00:00.000Z,6164,4950,6347,705362
2021-02-10T00:00:00.000Z,5676,8329,6080,711038
2021-02-11T00:00:00.000Z,5009,8835,5823,716047
2021-02-12T00:00:00.000Z,4655,7283,5503,720702
2021-02-13T00:00:00.000Z,1888,3438,5228,722590
2021-02-14T00:00:00.000Z,3483,9688,5118,726073
2021-02-15T00:00:00.000Z,5188,4904,4959,731261
2021-02-16T00:00:00.000Z,4568,3769,4580,735829
2021-02-17T00:00:00.000Z,4121,6564,4352,739950
2021-02-18T00:00:00.000Z,3332,7547,4130,743282
2021-02-19T00:00:00.000Z,3792,5935,3890,747074
2021-02-20T00:00:00.000Z,1255,3423,3767,748329
2021-02-21T00:00:00.000Z,3107,7462,3677,751436
2021-02-22T00:00:00.000Z,4809,3696,3623,756245
2021-02-23T00:00:00.000Z,4447,3183,3569,760692
2021-02-24T00:00:00.000Z,4368,5408,3551,765060
2021-02-25T00:00:00.000Z,3811,5043,3587,768871
2021-02-26T00:00:00.000Z,3812,3779,3655,772683
2021-02-27T00:00:00.000Z,1438,1576,3658,774121
2021-02-28T00:00:00.000Z,3071,5692,3684,777192
2021-03-01T00:00:00.000Z,4859,2748,3679,782051
2021-03-02T00:00:00.000Z,4378,2929,3686,786429
2021-03-03T00:00:00.000Z,4669,4624,3676,791098
2021-03-04T00:00:00.000Z,3659,4820,3719,794757
2021-03-05T00:00:00.000Z,3715,4010,3698,798472
2021-03-06T00:00:00.000Z,1878,1925,3684,800350
2021-03-07T00:00:00.000Z,2347,5726,3747,802697
2021-03-08T00:00:00.000Z,3784,2691,3643,806481
2021-03-09T00:00:00.000Z,3120,2935,3490,809601
2021-03-10T00:00:00.000Z,2833,4632,3310,812434
2021-03-11T00:00:00.000Z,2548,5025,3048,814982
2021-03-12T00:00:00.000Z,2414,3926,2889,817396
2021-03-13T00:00:00.000Z,783,2047,2703,818179
2021-03-14T00:00:00.000Z,1389,5848,2547,819568
2021-03-15T00:00:00.000Z,2123,2673,2410,821691
2021-03-16T00:00:00.000Z,1563,2256,2172,823254
2021-03-17T00:00:00.000Z,1529,3648,1950,824783
2021-03-18T00:00:00.000Z,1245,3611,1764,826028
2021-03-19T00:00:00.000Z,1084,2560,1578,827112
2021-03-20T00:00:00.000Z,349,1465,1388,827461
2021-03-21T00:00:00.000Z,674,3503,1326,828135
2021-03-22T00:00:00.000Z,980,1699,1223,829115
2021-03-23T00:00:00.000Z,688,742,1060,829803
2021-03-24T00:00:00.000Z,478,2257,935,830281
2021-03-25T00:00:00.000Z,841,2117,785,831122
2021-03-26T00:00:00.000Z,520,1499,727,831642
2021-03-27T00:00:00.000Z,231,859,647,831873
2021-03-28T00:00:00.000Z,129,887,630,832002
2021-03-29T00:00:00.000Z,363,1475,552,832365
2021-03-30T00:00:00.000Z,443,832,464,832808
2021-03-31T00:00:00.000Z,492,1087,429,833300
2021-04-01T00:00:00.000Z,334,1076,431,833634
2021-04-02T00:00:00.000Z,417,648,358,834051
2021-04-03T00:00:00.000Z,124,469,344,834175
2021-04-04T00:00:00.000Z,196,1071,328,834371
2021-04-05T00:00:00.000Z,379,512,338,834750
2021-04-06T00:00:00.000Z,306,504,340,835056
2021-04-07T00:00:00.000Z,277,429,321,835333
2021-04-08T00:00:00.000Z,209,636,290,835542
2021-04-09T00:00:00.000Z,221,590,272,835763
2021-04-10T00:00:00.000Z,86,386,244,835849
2021-04-11T00:00:00.000Z,22,110,239,835871
